Rank,Team,2008,Last 3,Last 1,Home,Away,2007
81,Miss Val St,2.1,9.3,10,2.7,1.9,1.4
82,Geo Mason,2.1,2.7,-1,2.4,1.9,0.8
83,Penn State,2.1,0,6,3.5,0.6,2.6
84,Wichita St,2.1,1,4,3.6,0.4,1.6
85,Tulane,2,-4.3,1,3.2,0.9,-4.1
86,Loyola-Chi,1.8,3.3,-2,5.9,-1.8,1.9
87,Miami (FL),1.6,2,2,2.1,1.2,1.2
88,TX Christian,1.6,7.7,7,2.6,0.7,4.3
89,Albany,1.5,-2,-1,2.3,1.1,1.6
90,CS Bakersfld,1.5,4.7,6,3.8,0.1,1.9
91,Oral Roberts,1.5,1.7,0,3.4,0.5,1.7
92,IUPUI,1.5,3.7,5,4.5,-0.6,0.7
93,Gonzaga,1.5,-4.3,-9,6.2,-1.1,1
94,Texas A&M,1.5,-3,-1,3.5,-0.7,0.1
95,Jksnville St,1.5,2.3,1,2.5,0.8,-3.6
96,Lehigh,1.4,3.7,9,2.7,0.3,-0.1
97,Oklahoma St,1.4,-4.7,-7,4.2,-0.9,2.4
98,Northwestern,1.4,1,0,3.2,-0.8,0.2
99,Wright State,1.3,-2.7,1,3,-0.1,-1.3
100,UCSB,1.3,1,1,1.8,0.9,2.2
101,Arkansas St,1.3,0.3,-11,3.6,-0.4,-0.3
102,Minnesota,1.2,0.3,-5,1.6,0.9,3.5
103,Nicholls St,1.2,-5.3,-5,4.7,-1.1,0.1
104,Cincinnati,1.2,5.7,8,1.8,0.4,0.3
105,Northeastrn,1.2,4.3,1,3,0.1,1.6
106,Norfolk St,1.2,-3.3,-8,3.6,0,1.2
107,Sam Hous St,1.2,8,13,4.7,-1.5,1.3
108,Prairie View,1.1,-2.7,0,3.2,0.2,-5.4
109,North Texas,1.1,-1,2,2.1,0.2,0.3
110,Oregon,1.1,1.3,5,1.7,0.6,-2.5
111,Michigan,1.1,-5.3,-2,4.1,-1.6,0.9
112,Duquesne,1.1,-2.7,-3,5.5,-2.4,1.6
113,Connecticut,1.1,-6,-6,2.9,-0.4,-1.5
114,Kennesaw St,1,5,8,3.9,-1.5,0.9
115,Pacific,1,3.3,8,3.3,-0.8,-1.7
116,Hampton,1,-0.7,-5,3.8,-1,1.9
117,E Washingtn,1,-6.3,-13,2.8,-0.3,0.6
118,VCU,1,-3.3,1,4.1,-1.2,1.6
119,LA Lafayette,0.9,3,3,3,-1.3,0.7
120,Evansville,0.9,3.7,11,1.2,0.5,-1.7
121,Montana St,0.8,-0.3,-5,0.7,0.8,0.9
122,IL-Chicago,0.8,-5.3,-3,3.5,-1.3,-0.1
123,Columbia,0.8,1.3,7,3.5,-2,-2.2
124,Campbell,0.7,-11.3,-16,1.9,-0.2,-0.3
125,Cal St Nrdge,0.7,-0.3,-6,5.9,-2.3,2.2
126,Belmont,0.7,-11,-14,1.6,0.1,2.4
127,La Salle,0.7,0.3,-1,0.9,0.4,-0.3
128,Missouri St,0.6,-6,1,4,-2.9,1.3
129,Colorado St,0.6,-1,-1,1.7,-0.3,-5.6
130,Hawaii,0.6,7,10,0.5,0.9,0.6
131,Jackson St,0.6,5,2,-0.8,1.1,0.5
132,Maryland BC,0.6,5.3,1,2.7,-0.7,2.5
133,Notre Dame,0.6,2.7,0,2.4,-1.1,-0.1
134,WI-Grn Bay,0.5,-3,-3,3.4,-1.8,-2.3
135,Iona,0.5,5.3,7,2.5,-0.6,-0.8
136,Alab A&M,0.5,5.7,10,3.1,-1.3,1.9
137,Morehead St,0.5,0.3,6,1.5,0,2.6
138,Utah State,0.5,-4.3,-1,2.8,-1.5,-4.3
139,Wofford,0.5,3,5,0,0.8,-1.2
140,Fordham,0.4,2,13,2.1,-1.5,1.2
141,Troy,0.4,3.3,12,4.4,-2.8,0.7
142,Dartmouth,0.4,4.3,6,0.9,-0.1,1
143,TX A&M-CC,0.4,-3,1,5,-1.6,-3.7
144,Butler,0.4,-0.3,-1,2.3,-1.2,3.1
145,Loyola-MD,0.4,5.3,17,2,-0.7,-2.6
146,E Kentucky,0.3,-3.7,-8,1.5,-0.5,0.2
147,Rob Morris,0.3,1,-4,2.7,-1.7,3.5
148,Cal Poly,0.3,3.3,8,1.5,-1,1.4
149,Coppin State,0.3,0,3,0.5,0.2,0.1
150,Lamar,0.2,3.3,3,0.2,0.2,4.1
151,Richmond,0.2,-5,-7,1.9,-1.3,0.1
152,Temple,0.2,3.7,7,-1.7,1.1,-2.1
153,St Peters,0.2,-3,-7,-0.8,0.9,-1.6
154,USC,0.2,2,4,-0.1,0.4,-4.8
155,GA Tech,0.2,1,2,0.9,-0.8,0.5
156,Winthrop,0.1,7,3,3.2,-2,4.4
157,VA Tech,0.1,6.3,21,0.8,-0.5,2.2
158,CS Fullerton,0.1,3.7,4,2,-0.9,5.1
159,Youngs St,0.1,2,2,0.7,-0.6,-1.1
160,Georgia St,0.1,3,9,1.4,-0.9,1.5
161,Portland,0.1,-7,3,0.8,-0.4,-1.2
162,Seton Hall,0.1,-1.3,-5,3.7,-3.4,1.9
163,American,0.1,-2.3,0,3.3,-1.9,-1.7
164,UMKC,0,1.3,3,-1.7,0.9,1.1
165,Providence,0,-3.7,0,2.8,-3.4,1.2
166,TX-Pan Am,0,-0.3,10,0.2,-0.2,0.4
167,Bradley,-0.1,-8.3,-7,-1.2,1.1,-0.4
168,Illinois,-0.1,-2.3,-2,0.1,-0.2,1.7
169,Xavier,-0.1,1.3,1,-1.5,0.9,0.4
170,California,-0.1,-4.3,-4,0.9,-1.3,-1.8
171,NW State,-0.1,-10.3,-11,-2.2,1.2,-1.1
172,Virginia,-0.1,-5.3,-3,1.2,-2.1,2
173,TN Tech,-0.1,-2.3,5,-0.5,0.1,0.8
174,Wake Forest,-0.2,-0.3,-13,3.1,-3.6,4.2
175,San Diego,-0.2,0.3,7,1.2,-1.4,1.3
176,Vermont,-0.2,2.7,3,1.5,-1.6,0.1
177,AR Lit Rock,-0.2,7.7,10,0.5,-0.8,1.4
178,Cornell,-0.2,1.7,-1,-0.4,-0.2,-1.1
179,Boston Col,-0.3,1.7,0,0.9,-1.8,-4.3
180,N Illinois,-0.3,-2,-6,0.8,-1.2,-2.8
181,U Penn,-0.3,-2,4,-0.9,0.3,-1.1
182,S Dakota St,-0.3,0,0,1.8,-1.5,-2.6
183,Binghamton,-0.3,-5.3,-13,1,-1.2,0.8
184,Central FL,-0.3,-0.3,-8,1.1,-2,0.1
185,Navy,-0.3,-2.3,2,-0.4,-0.3,2.2
186,Gard-Webb,-0.3,-2.7,3,3.7,-2.3,-2.5
187,Yale,-0.4,-1.7,-4,1.6,-1.5,0.1
188,,-0.4,-7,-11,-1,-0.1,-2.7
189,Austin Peay,-0.4,-1.3,-1,-1.1,0.1,4.3
190,TX-Arlington,-0.4,3.7,5,-2.2,0.4,-3.5
191,Baylor,-0.4,-4,-6,2.9,-3.5,1.1
192,Boston U,-0.4,-1.3,-14,-1,0.1,1.1
193,Ohio,-0.4,4,13,2.1,-2.4,1.4
194,Savannah St,-0.4,7,7,3.8,-4.3,-3.3
195,DePaul,-0.5,2.3,5,1.7,-2.5,1.2
196,Oakland,-0.5,3.3,10,0.7,-1,5.1
197,Arizona St,-0.5,-1.7,4,1.7,-2.3,-1.1
198,Fairfield,-0.6,-0.3,-8,-0.5,-0.6,-1
199,Kansas,-0.6,-5.7,-6,0.9,-2.5,3.5
200,Rider,-0.6,6.3,12,-0.4,-0.8,0.4
201,Bowling Grn,-0.6,-0.3,6,0.8,-1.7,-4.9
202,Miami (OH),-0.7,-6,-17,3,-2.8,-1.1
203,Drake,-0.7,2,10,-0.1,-1.4,4.5
204,Wash State,-0.7,-1,-3,2.1,-3.3,1.6
205,UC Irvine,-0.8,-3.7,3,1.5,-2.3,1.7
206,Army,-0.8,-3,-1,-0.8,-0.8,0.1
207,Towson,-0.8,-7.7,-4,0.3,-1.6,1.5
208,N Arizona,-0.8,1,-11,0,-1.4,-2
209,Oklahoma,-0.9,1.7,1,-0.1,-1.5,1.6
210,WI-Milwkee,-0.9,-1.3,2,3.1,-4.5,4.1
211,S Illinois,-0.9,-2.7,0,0.2,-1.6,4
212,Lg Beach St,-0.9,3.7,12,-1.4,-0.5,-5.9
213,Ark Pine Bl,-0.9,1,3,6.4,-3.9,-1.9
214,San Jose St,-1,2.3,3,3,-4.4,-0.7
215,Saint Louis,-1,-4.7,-14,0.9,-2.9,-3.1
216,,-1,-0.3,-10,2,-2.7,-0.4
217,Ball State,-1,-4.3,-4,1.7,-3.7,2.4
218,Maryland ES,-1,0,-3,3.6,-3.7,0.3
219,Pepperdine,-1,4.3,10,-1.8,-0.5,1.6
220,LA Tech,-1.1,-0.7,7,0.8,-2.4,-0.4
221,Wagner,-1.1,-7,-17,2.1,-3.9,1.3
222,Loyola Mymt,-1.1,6.3,4,0.6,-2.5,-4.5
223,San Fransco,-1.2,-2.3,3,4.6,-4.4,1.6
224,N Colorado,-1.2,-0.3,-8,-0.2,-1.9,0.3
225,Idaho,-1.2,-3,-5,2.5,-4.6,-0.9
226,Citadel,-1.3,-3.3,-10,-0.5,-1.8,-2.5
227,Col Charlestn,-1.3,-3.7,7,-2.5,-0.5,-3.2
228,Wm & Mary,-1.3,3,8,-1.5,-1.1,-1.2
229,N Iowa,-1.3,-7.3,-5,3.3,-4.7,-3.3
230,Delaware,-1.4,-1,-5,-0.7,-2,-1.5
231,N Mex State,-1.4,1.7,1,-1.4,-1.4,3.8
232,Valparaiso,-1.4,2.7,7,1.8,-4,-1.9
233,S Utah,-1.4,-2.3,-5,-0.3,-2.2,-0.7
234,Idaho State,-1.5,8.3,6,0,-2.5,-4.9
235,Charl South,-1.5,3,11,0.4,-3.7,-2.4
236,E Michigan,-1.5,1,0,-1.1,-1.7,-0.2
237,S Florida,-1.5,-5.7,-5,1.6,-4.1,-0.6
238,Elon,-1.6,-1.3,3,-1.8,-1.5,-0.7
239,Alabama,-1.6,-10.3,-12,-0.7,-2.8,3.6
240,NC-Wilmgton,-1.7,4.3,2,1.1,-3.8,-3.5
241,Mississippi,-1.7,-4.7,-14,0,-3.7,3.9
242,Arizona,-1.8,-2,0,-0.9,-2.6,-2.6
243,Mercer,-1.8,-1,-4,-2,-1.6,-2.8
244,S Alabama,-1.8,-4.3,-9,1.9,-5.1,1.9
245,Coastal Car,-1.9,-9.3,-12,-2.2,-1.6,-2
246,Tulsa,-1.9,-0.3,1,-0.1,-3.6,-1.4
247,Furman,-1.9,2.3,9,1.7,-4.2,-3.8
248,W Illinois,-1.9,1.7,2,-1.5,-2.1,-0.5
249,GA Southern,-1.9,-2.7,4,-0.4,-2.9,3.8
250,Lipscomb,-1.9,4.3,-9,0.3,-3.5,-0.3
251,Central Conn,-1.9,-1.3,-6,-0.5,-3,-1
252,Florida A&M,-1.9,-9.3,-21,0.2,-2.9,-1.3
253,Liberty,-1.9,-8.7,-6,0.4,-3.8,-2.3
254,Florida St,-1.9,-10.7,-6,0.7,-4.2,-0.1
255,SE Louisiana,-2,5,3,-1.9,-2.1,-3.6
256,St Josephs,-2.1,-2,3,-1.9,-2.2,0.3
257,Chattanooga,-2.1,0.3,-16,-1.1,-2.6,-2.2
258,E Illinois,-2.1,-5.3,-3,0.5,-4.1,-3.3
259,W Michigan,-2.1,-0.3,5,0.1,-4.1,-0.7
260,S Methodist,-2.2,-5.7,-13,-0.1,-4.7,-4.2
261,LA Monroe,-2.2,-3,-3,-0.5,-3.6,-4.2
262,Florida Intl,-2.3,-3.7,-10,-0.5,-4,-3.8
263,NC A&T,-2.3,-3,0,2.2,-4.4,-5.9
264,Detroit,-2.3,2,-5,1.5,-4.7,0.1
265,Alabama St,-2.4,-0.3,4,-1.5,-2.8,0.1
266,Sacred Hrt,-2.4,1,-6,0.7,-4.9,1.5
267,Utah Val St,-2.5,1,5,1,-6.5,-0.7
268,Georgia,-2.5,-2.3,-1,-0.1,-5.6,-0.3
269,Southern,-2.5,-3,-4,-0.1,-3.9,-2.7
270,Fresno St,-2.5,-5,2,-1.2,-3.6,0
271,App State,-2.6,-2,-7,-1.2,-3.7,-4.5
272,Miss State,-2.7,-5,-3,-2.1,-3.3,-2.9
273,Bryant,-2.7,2.3,-3,0.5,-4.7,--
274,Radford,-2.7,-0.3,-7,1.2,-5.3,-4.9
275,Iowa,-2.7,1.3,2,-0.6,-5.1,-4.6
276,Hartford,-2.7,3,3,-1.2,-3.6,-3.5
277,Fla Atlantic,-2.8,-5,-1,-1.2,-3.8,-2.6
278,James Mad,-2.9,-3,-18,-1.1,-3.9,0.4
279,IPFW,-2.9,0.3,5,-4,-2.1,-5.4
280,New Orleans,-2.9,-1.7,5,-0.2,-5.3,1.7
281,U Mass,-3,2,12,-3.1,-2.8,0.6
282,Vanderbilt,-3,-4.7,4,-3.1,-2.8,-1.5
283,High Point,-3,-2.3,-3,-3.2,-2.9,-1.5
284,Central Ark,-3,0.7,2,-2.7,-3.3,-0.3
285,Harvard,-3,-1.3,4,-1.9,-3.9,-3.5
286,Oregon St,-3.1,-11.3,-9,-2.5,-3.7,3.5
287,Syracuse,-3.1,-7.3,-2,-3.4,-2.7,-0.1
288,Georgetown,-3.1,-6.3,-3,-2.2,-4,-3.4
289,Montana,-3.1,-4.7,-11,-1.5,-4.6,-1.6
290,Indiana St,-3.1,4.3,-3,-0.9,-4.7,1
291,TN State,-3.1,1.7,-2,-3.2,-3.1,3.1
292,S Car State,-3.2,-1,-3,-1.2,-4.6,-2.8
293,Utah,-3.2,2,-1,-2,-4.1,-0.7
294,Princeton,-3.2,-3.7,-4,-4.6,-1.8,-2.4
295,Weber State,-3.2,-2.7,-10,-2.3,-3.8,-3.2
296,Lafayette,-3.2,2.3,-5,-3.4,-3.1,-1.1
297,Presbyterian,-3.3,-0.7,-3,0.1,-5.3,-3.3
298,Monmouth,-3.3,2,1,-1.4,-4.9,-3.8
299,UC Davis,-3.3,-3,-3,-3.6,-3.1,-6.6
300,St Fran (NY),-3.3,-3.7,-5,-1.2,-4.7,2.7
301,St Bonavent,-3.4,-13,-12,-3.3,-3.5,-2
302,Ohio State,-3.5,-14.3,-12,-0.2,-7.3,-2.5
303,Houston Bap,-3.6,-2,-5,-1.1,-4.7,-7.3
304,Rutgers,-3.6,4.3,5,-0.9,-7,-3.3
305,SC Upstate,-3.7,-12.3,-25,-2.4,-4.5,-1.6
306,NC State,-3.8,-3.3,-1,-1.3,-7.5,-8.1
307,Indiana,-3.8,-8.3,-5,-2.1,-5.5,0.8
308,Texas Tech,-3.8,-0.3,-4,-2.2,-5.7,-1.1
309,McNeese St,-3.9,-3,-2,-3.8,-4,-3.8
310,Boise State,-3.9,-10.7,-12,-3.7,-4.2,-1.7
311,Iowa State,-3.9,-8,-16,-2.4,-6.1,-2.8
312,Bucknell,-4,-4.3,-6,-2.6,-5.1,-3.5
313,Kentucky,-4,-6,-7,-1.9,-6.6,-4.3
314,Air Force,-4,-5,-3,-3.1,-4.9,-2.8
315,St Fran (PA),-4,-0.3,5,-3.3,-4.5,-1.9
316,Alcorn State,-4.1,-5.3,-11,-2.6,-4.8,-2.3
317,Denver,-4.1,-3,-9,-1.6,-6.5,-4.9
318,Canisius,-4.1,-13,-13,-3,-4.8,-5
319,Delaware St,-4.1,0,2,-3,-4.6,1.8
320,Grambling St,-4.1,-5,-6,-0.5,-6.5,-5.8
321,NC-Grnsboro,-4.2,-7,-7,-2.7,-5.1,-0.6
322,E Carolina,-4.2,-7.3,2,-6,-2.5,-4.3
323,NC Central,-4.2,1.7,10,2.8,-6.9,-8.7
324,F Dickinson,-4.2,-7.7,-5,-4.5,-4,-6.1
325,Geo Wshgtn,-4.3,-10.3,-13,-3.3,-5,-1.7
326,Brown,-4.3,0.3,-6,-4.2,-4.5,-2.8
327,N Florida,-4.4,-7.3,-6,0,-7.1,-2.7
328,TX Southern,-4.4,0.3,-13,1.5,-7.1,-2.9
329,Colorado,-4.5,-10.7,-11,-1.8,-7.6,-2.5
330,Rice,-4.6,-0.3,-3,-4.4,-4.8,-2.7
331,Fla Gulf Cst,-4.7,-5.3,-7,-0.6,-9.3,-0.5
332,NC-Asheville,-4.7,-1,-3,-4.5,-4.8,-3.1
333,Samford,-4.7,-7.7,-11,-1.8,-6.6,-5.7
334,Maine,-4.8,-7.7,-6,-1.8,-7,-5.2
335,NJIT,-4.9,-8.3,-6,-3.7,-5.8,-4.9
336,Toledo,-4.9,-5.3,-14,-3,-6.4,-0.3
337,Colgate,-4.9,-3,-6,-3.2,-5.9,-2.3
338,Sac State,-5.2,-6.7,-2,-3.5,-6.6,0.9
339,Santa Clara,-5.2,-9,-11,-4.6,-5.6,-4.5
340,Marist,-5.4,-4.7,-5,-5.2,-5.6,-1.1
341,Wyoming,-5.6,-5.7,-3,-3.5,-8.2,-6.8
342,Howard,-5.8,-10.3,-4,-3.1,-8.1,-8.7
343,SE Missouri,-7.5,-10.3,-13,-7,-7.9,-3.6
