Rank,Team,2005,Last 3,Last 1,Home,Away,2004
1,Temple,9.1,10,15,10.8,7.4,5.7
2,Arizona,7.8,2.7,7,9.3,6.7,2.8
3,Clemson,7.8,11.3,14,9.4,6.1,3.9
4,Washington,7.3,9.3,18,8.2,6.1,6
5,Villanova,6.8,7.3,15,8.5,5.8,5.9
6,Houston,6.7,5.3,13,7.9,5.6,9.9
7,McNeese St,6,6.7,-5,12.4,2.4,2.9
8,Geo Wshgtn,6,8.7,12,8.3,3.7,4.5
9,Iowa State,5.8,6,6,7.1,4.2,3.9
10,Kent State,5.6,8,9,7.1,4.6,3.9
11,Memphis,5.5,4.3,2,5.9,5,0.5
12,Charlotte,5.5,7.7,13,5.9,5.1,5.1
13,Tennessee,5.4,1.3,10,7.3,3.5,-0.4
14,AR Lit Rock,5.3,2.7,3,10.3,0.4,-2
15,Illinois,5.1,2,1,6.7,3.6,4.4
16,Winthrop,5,1.7,4,5.3,4.7,2.4
17,WI-Milwkee,4.9,4.7,4,6.9,3.2,4.3
18,S Illinois,4.8,1.7,-8,6.3,3.8,4.4
19,Colorado,4.7,2.7,-3,6.8,2,-0.5
20,Oklahoma,4.7,-3,-2,7.5,1.2,5.2
21,Sac State,4.6,2.3,-7,9.5,1.9,5.3
22,Texas A&M,4.6,0.3,-4,7.9,0,1
23,VA Tech,4.6,0.3,3,6.8,1.7,4.7
24,UAB,4.5,-7.7,-11,10.2,-0.4,5.2
25,NC-Wilmgton,4.5,1,-14,8.2,2.1,3.9
26,Texas,4.3,7,5,7.8,1.4,-0.5
27,Loyola Mymt,4.3,7,-1,8.4,1.6,4.9
28,U Penn,4.2,7,0,7.2,0.2,2.3
29,Binghamton,4.2,5.3,-4,3,5.4,3.8
30,Central Conn,4.1,4,18,5.1,3.1,1.8
31,TX Christian,4.1,10.3,8,5.4,2.9,3.5
32,Murray St,4,3.7,9,5.1,2.9,6.5
33,Minnesota,3.9,7.7,-2,5.8,1.4,1.9
34,LA Tech,3.9,5.3,-2,6.5,2.5,0.9
35,Wisconsin,3.7,-1,-5,3.7,3.7,1.6
36,Ste F Austin,3.7,0,-4,5.8,1.9,2.2
37,S Alabama,3.6,0.7,-7,6.7,1.2,-5.2
38,Drexel,3.4,12.3,13,3.6,3.3,0.6
39,Miami (FL),3.3,3.3,5,4.4,2.2,3.6
40,Campbell,3.3,4.3,-3,7.8,-0.7,-1.7
41,S Carolina,3.3,2,4,4.9,2,1.7
42,Toledo,3.2,3,0,5.6,0.9,0.9
43,Arkansas,3.2,5.7,5,2.3,4.3,3.3
44,Fla Atlantic,3.2,6,3,3.8,2.8,0.7
45,W Virginia,3.2,1.7,-9,5.7,1.2,1.9
46,Maryland BC,3,1.7,3,2.9,3.1,1
47,Col Charlestn,3,0,2,4.9,1.1,4
48,North Texas,3,1.7,8,6.3,-0.2,0.5
49,Delaware St,2.9,2.3,-3,3.5,2.7,2.2
50,Rhode Island,2.9,-0.3,-6,4.9,0.2,2
51,Old Dominion,2.9,2.3,-4,4.9,1.3,6.4
52,Buffalo,2.7,-1.7,-8,4.3,1.4,1.3
53,Bradley,2.7,3.3,-2,3.9,1.8,-0.8
54,Drake,2.6,4,-2,3,2.1,1.1
55,Butler,2.5,2.3,5,3.5,1.9,-1.1
56,Middle Tenn,2.5,9.7,9,8.8,-2.6,3.5
57,Holy Cross,2.4,-3.3,-4,4.2,1,7
58,UNLV,2.4,-5,-2,4.7,-0.2,-0.4
59,San Fransco,2.4,-2.3,-1,5.9,-1.1,2.9
60,Georgia,2.3,-3.3,-6,2.4,2.2,0.9
61,Iona,2.3,5.3,5,2.4,2.2,-1.5
62,Florida St,2.2,-5,-8,4.8,-1.2,-3
63,Kennesaw St,2.2,1.3,-9,5.7,0.1,--
64,Oregon,2.2,7,13,2.4,1.9,-2.3
65,Fresno St,2.1,-0.3,-10,3.1,1.1,-3.4
66,VCU,2.1,2.7,11,2.7,1.5,1.5
67,Coppin State,2.1,7.7,10,2.9,1.8,2.1
68,San Jose St,2.1,5.7,10,0.1,3.6,-2.4
69,Cincinnati,2.1,-4.7,-3,2.3,1.8,1.5
70,BYU,2.1,-0.3,-3,2.4,1.7,-1.2
71,Pittsburgh,2.1,-4,-10,3.2,0.8,2
72,NW State,2,2.7,-6,7.8,-1.1,2.5
73,Ball State,2,6,-8,5.1,-0.6,4.1
74,St Peters,2,-1,-3,3.8,0.9,4
75,IUPUI,2,3.7,7,2.3,1.8,4.9
76,Creighton,2,-4.3,7,3.9,-0.6,1
77,GA Southern,2,2,4,2.5,1.6,3.9
78,Georgetown,1.9,4.7,4,4,0.6,-1.1
79,CS Fullerton,1.9,4,-3,1.5,2.1,5.6
80,E Tenn St,1.9,2.7,5,3,0.8,-2.5
81,Maryland,1.9,3.3,7,7.1,-4.4,1
82,W Kentucky,1.9,3,-13,4.1,-0.1,4.9
83,Jksnville St,1.8,-2.7,-8,2.4,1.2,-1.6
84,Oral Roberts,1.8,-1.3,-5,3.6,0.3,-0.4
85,Bucknell,1.7,-3.3,-9,4.9,-0.9,-1.5
86,UMKC,1.7,0.3,-1,2.2,1.4,-0.7
87,TN Tech,1.7,5,4,3.5,0.2,-0.5
88,Missouri St,1.7,2.7,12,2.9,0.5,4.6
89,LSU,1.7,0,2,4,-0.3,0.8
90,Hofstra,1.7,0.7,3,1.5,1.8,1
91,Seton Hall,1.6,4.3,4,2.9,-0.1,1.1
92,Hampton,1.6,-7.7,-2,4.4,-0.6,0.9
93,Kansas,1.6,1.3,-2,2.9,0.2,-1.4
94,Mt St Marys,1.6,2.7,7,3.4,0.2,-0.1
95,Niagara,1.6,4,4,-0.8,3.3,4.1
96,California,1.6,-3.3,0,3.4,-0.3,-0.4
97,Alabama St,1.6,2.3,1,4.4,-0.1,0.8
98,Utah Val St,1.6,1.7,-6,4.2,-0.5,1
99,Stony Brook,1.5,5.7,3,5.5,-0.7,-0.9
100,Fairfield,1.5,1.7,0,3.8,-0.2,2.1
101,Chicago St,1.5,-0.3,5,0.4,2,0.2
102,TX El Paso,1.5,1.7,-9,4.9,-2.1,2.4
103,Penn State,1.4,7,17,3.5,-1.7,-3.3
104,SE Louisiana,1.4,-1,10,8,-4.2,3.5
105,Akron,1.4,-3.3,10,3.7,0.1,-0.4
106,Loyola-MD,1.4,1.7,0,2.3,0.6,-4.2
107,Nevada,1.3,4,7,3.2,-0.8,0.2
108,,1.2,-1.3,1,3.7,-0.6,-1.3
109,New Mexico,1.2,-5,0,1.5,0.8,-0.8
110,Troy,1.2,-1.7,-2,0.9,1.3,2
111,Harvard,1.1,-5.7,-14,1,1.3,-0.2
112,TX A&M-CC,1.1,1,0,8,-3.8,-1.8
113,Syracuse,1.1,-5,-9,2,0.1,1.2
114,UCLA,1.1,-2,-2,0.1,2,-0.9
115,Citadel,1.1,-3.7,-4,3.2,-0.6,-2.8
116,Valparaiso,1.1,-4,-6,1.6,0.7,-3.9
117,Beth-Cook,1,1,-3,2.2,0.4,-1.2
118,Kentucky,1,2.3,-3,1.7,0.6,5.1
119,Rutgers,1,-7.3,8,5.1,-3.1,0.9
120,Wichita St,1,-0.3,13,4,-1.4,-1.7
121,Alab A&M,1,7,5,4.3,-1.2,3.3
122,Hartford,0.9,-2.7,-3,1.4,0.5,1.1
123,St Bonavent,0.9,-3.3,-4,2.1,-0.1,-2.3
124,Lipscomb,0.9,1.3,-2,2.3,0.1,-0.9
125,Stetson,0.9,6,7,4.3,-1.1,1.5
126,Cal St Nrdge,0.9,-6.7,-13,4.3,-1.4,3.9
127,Oakland,0.9,7,1,2.3,-0.1,1.9
128,Dartmouth,0.9,-2,-2,2.1,0.2,-0.7
129,Louisville,0.9,-8.3,1,2.1,-1.4,3.1
130,Connecticut,0.8,-5,0,5.2,-3.1,-0.7
131,Boston U,0.8,-0.3,-4,3.3,-0.8,1.3
