Rank,Team,2006,Last 3,Last 1,Home,Away,2005
47,Geo Wshgtn,3.2,6.3,-10,3.3,3.1,6
48,VA Tech,3.2,7.7,-3,5.1,1.7,4.6
49,Kansas St,3.1,5,7,3.6,2.6,0.5
50,W Carolina,3.1,3,8,5.4,2,-0.3
51,Mt St Marys,3.1,-0.7,-4,8,0,1.6
52,CS Fullerton,3,1,-1,4.3,2.1,1.9
53,Portland St,3,-1,-11,6.8,0.2,-0.3
54,Purdue,3,4,7,4.7,1.4,-3.9
55,Winthrop,3,1.3,3,4.6,1.9,5
56,Lipscomb,3,5,-1,6.4,0.5,0.9
57,San Diego,2.9,-4.3,-13,4.9,1.7,-0.7
58,Washington,2.9,3,1,6.1,-1.8,7.3
59,W Virginia,2.8,1.7,0,2.9,2.7,3.2
60,Lg Beach St,2.8,-1.7,-14,4.3,1.8,0.7
61,Notre Dame,2.7,1,2,3.4,1.7,-2.3
62,S Illinois,2.7,6,15,8.1,-0.2,4.8
63,Cal St Nrdge,2.7,2,0,5.2,0.6,0.9
64,Buffalo,2.6,2.3,-1,4.3,1.1,2.7
65,W Kentucky,2.6,1.3,4,2.9,2.4,1.9
66,Ohio State,2.6,6,8,3.2,2,0.7
67,Butler,2.6,0.7,9,3.2,2.1,2.5
68,St Marys,2.5,7.3,3,2.1,2.9,-0.2
69,Jacksonville,2.5,-0.3,2,5.4,0.5,-4
70,IUPUI,2.4,-4.3,-9,5.2,0.9,2
71,Austin Peay,2.4,10.3,5,3.2,1.9,-0.3
72,Hartford,2.4,-3.3,2,3.3,1.8,0.9
73,Manhattan,2.4,6,9,4.1,0.9,0.8
74,Marist,2.3,12,13,4.1,1.1,-2.6
75,Coastal Car,2.3,6.3,12,5.6,-1,-0.7
76,TN State,2.3,0.3,-3,5.8,0.1,0.6
77,Sam Hous St,2.3,2.3,14,3.8,1.4,-0.1
78,Fairfield,2.3,5,-1,3.2,1.5,1.5
79,Oakland,2.2,0,6,6.3,0.1,0.9
80,Texas State,2.2,1.3,6,6,-1.1,-4.2
81,Bradley,2.1,0,-2,5.1,-0.5,2.7
82,Texas,2.1,-4,-6,5.8,-0.9,4.3
83,Albany,2.1,-2,-4,-0.1,3.5,-0.1
84,Oregon St,2,-3.7,-13,3.9,-0.7,-5.4
85,North Texas,2,-4.3,-12,3.6,0.8,3
86,UMKC,2,5.7,0,3.7,0.8,1.7
87,S Alabama,1.8,-0.3,-3,1.3,2.2,3.6
88,Alabama St,1.8,4.3,4,0.4,2.7,1.6
89,AR Lit Rock,1.7,3.3,0,2.8,0.9,5.3
90,F Dickinson,1.7,2.3,16,5.5,-1,-0.6
91,Akron,1.7,-0.3,10,5.8,-1.2,1.4
92,SE Louisiana,1.7,5.7,7,1.9,1.6,1.4
93,New Mexico,1.7,5.3,-1,2.9,0.1,1.2
94,Jackson St,1.7,5.7,-13,4,0.8,-0.6
95,St Fran (NY),1.6,-0.3,0,1.1,2,0.7
96,Vanderbilt,1.6,4,-2,2.2,1.1,-0.4
97,Wichita St,1.6,-4.7,-7,1.7,1.6,1
98,Montana,1.6,5.7,10,1.9,1.4,-0.3
99,Chicago St,1.6,3.7,-8,2.8,1.4,1.5
100,Texas A&M,1.6,2.3,1,2.8,0.1,4.6
101,Prairie View,1.6,11,2,5.4,-0.3,-2
102,Wright State,1.5,5.3,14,3.2,0.2,-0.2
103,Pittsburgh,1.5,-6,6,4,-0.8,2.1
104,McNeese St,1.5,6,6,3.4,0.5,6
105,Arizona St,1.5,-8.3,-13,4.5,-2.7,0.5
106,Creighton,1.5,5.7,9,0.4,2.3,2
107,Duquesne,1.5,8,16,4.9,-1.7,-5.5
108,N Dakota St,1.5,8.3,14,4.1,-0.4,-2.6
109,Canisius,1.5,-8.3,-19,3.4,0.1,-2.3
110,Xavier,1.4,0.7,-2,0.6,2.2,-2
111,BYU,1.3,0.3,2,3.8,-1,2.1
112,Texas Tech,1.3,-0.3,2,2.7,0.1,-2.9
113,IL-Chicago,1.3,-2.3,-3,0.8,1.8,0.7
114,U Penn,1.2,0,-5,1.3,1.2,4.2
115,Drexel,1.2,2.3,5,3.5,-0.2,3.4
116,N Mex State,1.2,4.3,5,0.9,1.5,-1.4
117,Air Force,1.2,4,3,2.7,-0.4,0.4
118,Ste F Austin,1.1,-3.7,-11,3.8,-1.1,3.7
119,App State,1.1,2.7,3,4.1,-0.5,-0.7
120,Delaware St,1.1,7.3,1,2.2,0.6,2.9
121,Virginia,1,3.7,-2,3.2,-1.6,-0.6
122,Wash State,1,1,-4,4.1,-1.4,-2.4
123,Duke,1,-1.3,-2,0.2,2,-2.3
124,Ohio,0.9,-1.7,3,1.9,0.2,0.7
125,American,0.9,3,3,2.6,-0.5,-0.3
126,TX Christian,0.8,-7.7,-4,2.7,-1.6,4.1
127,U Mass,0.8,-0.3,5,1.2,0.5,-2.5
128,Coppin State,0.8,3.7,-3,4.2,-0.8,2.1
129,Yale,0.7,-3.3,-2,1.8,-0.1,-3.2
130,LIU-Brooklyn,0.6,1.3,2,1,0.4,0.6
131,Central Conn,0.6,-1.3,-5,0.8,0.4,4.1
132,Dayton,0.6,-2.3,-3,1.6,-0.6,0.4
133,Dartmouth,0.6,4.7,-1,4.1,-2.6,0.9
134,Florida St,0.5,-8,-22,2.6,-1.9,2.2
135,Hofstra,0.5,0.7,2,-0.7,1.2,1.7
136,Detroit,0.5,6.7,5,3.3,-1.4,-0.2
137,Utah Val St,0.5,1.7,-1,3.2,-2,1.6
138,UAB,0.5,5.3,5,-0.5,1.1,4.5
139,Iowa,0.5,-0.7,-1,2.6,-1.9,-0.7
140,Illinois St,0.4,0.7,5,0.7,0.2,-1.9
141,Baylor,0.4,-6,-13,1.2,-0.6,-5.6
142,Hampton,0.4,-6,-6,3.3,-1.5,1.6
143,Utah State,0.4,-3,-8,0.4,0.3,-3.3
144,GA Southern,0.3,3.3,-11,3,-1.2,2
145,James Mad,0.3,0.3,-5,1.6,-0.9,0
146,NC A&T,0.2,-3.7,-9,1.1,-0.1,-0.3
147,Miss State,0.2,4.7,-10,1.4,-1.2,-3.3
148,Michigan,0.2,3.3,-3,1.4,-1.6,-0.4
149,Bucknell,0.2,6,8,-0.3,0.5,1.7
150,California,0.2,5,7,0.9,-0.5,1.6
151,Rutgers,0.1,0.3,2,2.3,-2.4,1
152,UC Riverside,0.1,9,10,2.5,-1.1,-0.9
153,Binghamton,0.1,0.7,-1,1.8,-1.2,4.2
154,Chattanooga,0.1,0.3,4,8.1,-6.1,-1
155,Cleveland St,0,-0.7,-4,2.1,-1.4,0
156,Pepperdine,0,-2.7,1,1.3,-0.7,-2.6
157,Penn State,0,-3.3,-1,1.3,-2.2,1.4
158,Auburn,0,-5.7,-8,0.8,-1.3,0.6
159,Fordham,0,-2.7,-2,1.2,-1.1,-1.1
160,Troy,0,8,5,3.2,-2,1.2
161,DePaul,-0.1,-5.7,-8,2.3,-2.4,-1.6
162,Central Mich,-0.1,-4.3,5,3,-2.3,-4.1
163,LA Lafayette,-0.1,-2.7,0,-0.8,0.5,-5.6
164,Geo Mason,-0.1,-6.7,-4,1.5,-1.3,-0.8
165,San Diego St,-0.1,-1.3,4,2.9,-2.9,0.7
166,Wagner,-0.1,3.3,0,2.9,-2.6,-1.2
167,Harvard,-0.1,0,1,-2.8,2.1,1.1
168,Tulsa,-0.2,-4,5,2.4,-3.4,-5.7
169,Oklahoma St,-0.2,-4,-9,1.1,-1.5,-1
170,Stetson,-0.2,4.3,-7,-1.3,0.4,0.9
171,Rob Morris,-0.3,-0.7,0,1.6,-2.2,0.4
172,LA Monroe,-0.3,0,-10,2.5,-1.9,-4.4
173,SE Missouri,-0.4,-4.3,7,2.2,-2.4,-3.2
174,E Tenn St,-0.4,-1,-8,4.5,-4.8,1.9
175,High Point,-0.4,-3.3,1,-0.9,-0.1,-0.4
176,Wake Forest,-0.5,-9.7,-22,0.5,-1.6,-1.6
177,S Carolina,-0.5,-6.3,-10,-0.2,-0.8,3.3
178,Marshall,-0.5,-9.3,-11,1.2,-1.8,-0.7
179,Florida Intl,-0.5,2.7,1,2.8,-2.8,-4.1
180,,-0.5,-3,3,3.8,-3.6,-6.7
181,LSU,-0.5,-5.3,7,-0.2,-0.9,1.7
182,,-0.5,3.3,7,5.3,-1.3,--
183,Towson,-0.5,-3,-5,1.1,-1.8,-4.8
184,Morgan St,-0.5,-3.3,-9,0.5,-1.3,-7.4
185,WI-Grn Bay,-0.6,-2,-7,2.6,-3.2,-1.4
186,Sacred Hrt,-0.6,-2,3,-0.4,-0.7,-2.9
187,W Illinois,-0.6,3,6,3.3,-3.6,-0.6
188,Florida,-0.7,-5.7,-8,3.9,-4.5,0.1
189,Nebraska,-0.7,1.7,1,0,-1.4,-0.3
190,Vermont,-0.7,-3.7,-8,2,-2.5,-1.8
191,Pacific,-0.7,-1.3,0,3.3,-3.1,-0.2
192,NC-Grnsboro,-0.7,-11,0,3.4,-4.3,-1.9
193,Temple,-0.8,2.7,1,1.6,-2.8,9.1
194,Northwestern,-0.9,4,3,-1.1,-0.7,-2
195,La Salle,-0.9,-5,-14,-0.2,-2.1,-1.1
196,Boston U,-0.9,-1.3,1,1.6,-3.1,0.8
197,Stanford,-0.9,0.3,1,-0.1,-2.1,-1.2
198,Arizona,-0.9,-5.3,-19,-0.1,-1.8,7.8
199,San Jose St,-1,6.7,3,0.9,-2.1,2.1
200,Loyola-Chi,-1.1,1,2,-0.4,-1.7,-0.7
201,Lehigh,-1.1,1,4,1.3,-2.8,-1.3
202,Cal Poly,-1.1,0.3,-4,-0.2,-1.8,-3.8
203,E Kentucky,-1.1,-7,1,2.8,-3.6,-1.7
204,Delaware,-1.1,-4.3,-2,1.5,-3.3,-1.2
205,NC-Wilmgton,-1.1,5.7,8,1.8,-3.2,4.5
206,Maryland,-1.1,-0.7,1,0.2,-3.1,1.9
207,Santa Clara,-1.2,0,-2,-0.7,-1.7,-0.3
208,Furman,-1.2,-2.3,-10,3.1,-4.2,-2.2
209,Michigan St,-1.2,-3.3,-3,0.8,-3.6,-0.8
210,Army,-1.2,-0.7,-2,2.5,-3.8,-5.2
211,Siena,-1.2,-12.3,-14,-0.1,-2.1,0.6
212,Providence,-1.2,-8.3,-7,1.9,-6.2,-0.7
213,Radford,-1.2,7,9,2,-2.8,-1.5
214,Princeton,-1.2,0,-5,-0.6,-1.6,-2.3
215,Maine,-1.2,1,5,-2.3,-0.7,-6.5
216,TX A&M-CC,-1.3,-11.7,-11,2.3,-3.5,1.1
217,N Iowa,-1.3,-1,0,0.2,-2.4,-0.9
218,Citadel,-1.3,0.3,-6,0.6,-2.8,1.1
219,Colorado,-1.3,-0.7,1,1.6,-4.9,4.7
220,Murray St,-1.3,6,13,4.3,-5.2,4
221,Iowa State,-1.3,-6.3,-6,0.9,-4.2,5.8
222,Gonzaga,-1.4,4,-3,1.3,-3.4,-0.3
223,TN Tech,-1.4,-5,3,-0.2,-2.2,1.7
224,Maryland ES,-1.4,6.3,10,-1.6,-1.2,-2.2
225,S Car State,-1.4,-1.3,-4,-0.6,-1.9,-3.6
226,TX-Pan Am,-1.4,-1,1,-1.8,-1.2,-3.4
227,Alabama,-1.4,-3.7,9,0.4,-3.2,-0.9
228,Central FL,-1.4,-2,-5,-2.6,-0.3,-2
229,TX-San Ant,-1.5,2.7,-3,0.8,-3.4,-4.3
230,St Josephs,-1.5,1.3,2,-0.6,-2.1,-0.6
231,Indiana St,-1.5,-8.3,-8,1.7,-4.8,-0.6
232,Utah,-1.6,-1.3,0,-0.1,-3.1,-2.2
233,TN Martin,-1.6,3.7,6,0.5,-3.2,0.5
234,Florida A&M,-1.6,-2.3,-4,-1.1,-1.8,-1.7
235,Boise State,-1.6,4,-2,-1.7,-1.5,-3.9
236,S Dakota St,-1.6,4.3,3,5.6,-6.4,-1.8
237,Colgate,-1.6,-1,0,-1.5,-1.7,-2.6
238,Columbia,-1.6,-2,-1,-0.7,-2.5,-2.8
239,Beth-Cook,-1.6,-0.7,-9,1.1,-3.4,1
240,E Illinois,-1.7,-1.7,0,-1.5,-1.8,-3.6
241,Oral Roberts,-1.7,0,-3,0.9,-4.1,1.8
242,Rhode Island,-1.7,-6.3,-15,0.4,-3.4,2.9
243,Longwood,-1.8,3.3,-4,0.6,-3,-1.2
244,Arkansas,-1.8,3.7,2,-1.8,-1.7,3.2
245,Maryland BC,-1.8,-1.7,4,-2.2,-1.5,3
246,New Orleans,-1.8,-2.3,-2,-0.8,-2.6,-1.6
247,St Bonavent,-1.8,-10,-14,0.4,-3.9,0.9
248,W Michigan,-1.8,-7.3,-3,0.3,-3.2,0.7
249,Quinnipiac,-1.9,1,9,-1.2,-2.4,-3.7
250,Montana St,-1.9,-4,-4,0.5,-3.6,-1.9
251,San Fransco,-2,1.3,-1,-1.1,-2.5,2.4
252,E Carolina,-2,-4.7,9,-2,-2,0.2
253,Miss Val St,-2,-10.3,-8,4.8,-5.3,-0.4
254,Jksnville St,-2,-4,7,0.3,-3.8,1.8
255,Nevada,-2.1,-8,-10,-1.9,-2.2,1.3
256,Grambling St,-2.1,1.7,8,1.9,-4.5,0.5
257,Fla Atlantic,-2.1,-4,-3,-1.7,-2.4,3.2
258,S Utah,-2.1,1.7,10,-0.2,-3.6,-6.1
259,Wm & Mary,-2.1,-1,3,0.5,-5.1,0
260,S Methodist,-2.2,-2.3,-1,-3.6,-0.8,-1.1
261,N Arizona,-2.2,-1.3,10,0.2,-3.7,-0.1
262,Ark Pine Bl,-2.2,-7.7,-8,0.6,-3.5,-2.3
263,Georgetown,-2.3,-7.3,-13,-0.4,-3.9,1.9
264,Campbell,-2.3,-7.3,-7,0.8,-4.8,3.3
265,Idaho State,-2.3,-1,5,0.5,-4.1,-4.6
266,Northeastrn,-2.4,2.3,0,2.2,-5.2,-3.7
267,Evansville,-2.5,-6.7,-2,0.3,-5.1,-6
268,E Michigan,-2.5,-7,-8,1.5,-6.5,-3.2
269,St Johns,-2.5,0,-8,-0.2,-8.1,0.3
270,UCSB,-2.5,-1.3,7,-1.1,-3.8,-0.9
271,Wofford,-2.6,0.3,11,-0.6,-3.6,-1.4
272,St Peters,-2.6,-0.3,2,-1.9,-3.2,2
273,Liberty,-2.7,-3.7,4,0.2,-4.9,-4.1
274,Rice,-2.7,-3,-4,-2.8,-2.6,-2.8
275,TX-Arlington,-2.7,-1.3,-4,-0.8,-3.7,-3.7
276,Middle Tenn,-2.8,-3,3,1.7,-5.6,2.5
277,TX Southern,-2.8,1,1,-1.5,-3.5,-7.1
278,E Washingtn,-2.8,-4.3,5,1.5,-5.6,-2.1
279,Colorado St,-2.9,-0.3,3,-1.3,-4,-4.6
280,Boston Col,-2.9,-1.7,0,-0.9,-5.3,0.5
281,Loyola-MD,-2.9,0,-5,-2.8,-3,1.4
282,Rider,-2.9,-8,-19,-1.2,-4.2,-4.4
283,Kentucky,-3,4,5,-1.8,-4.2,1
284,Youngs St,-3,-4.3,3,-3.8,-2.4,-0.9
285,Central Ark,-3.1,-3.3,-8,-3,-3.1,--
286,USC,-3.2,-5,-19,-2,-4.8,0.7
287,Hawaii,-3.2,2.3,6,-5.2,-1.1,-2.5
288,Col Charlestn,-3.2,-7,-19,-3.1,-3.4,3
289,Elon,-3.3,0.3,8,-2.2,-4,-3.4
290,Wyoming,-3.3,-4.7,0,0,-5.7,-2.4
291,Howard,-3.3,-1,5,-2.7,-3.6,-0.4
292,Samford,-3.3,-6.7,-7,0,-5.4,-1.6
293,Richmond,-3.4,-1.7,-1,-3,-3.8,-2.7
294,Syracuse,-3.4,-2.3,-6,-3,-4,1.1
295,Gard-Webb,-3.4,4,11,-3,-3.7,-4.5
296,Alcorn State,-3.5,-7,0,-1,-4.8,-5.5
297,Cornell,-3.5,-4.7,1,-3.8,-3.3,-2.4
298,Bowling Grn,-3.6,-1.3,2,-2.2,-4.9,-3.6
299,NC-Asheville,-3.6,-6.7,-17,-1.2,-4.8,-4.2
300,Belmont,-3.7,2,3,-2.2,-4.6,-2.6
301,NJIT,-3.8,-3,-3,-3.2,-4.1,--
302,Iona,-3.8,-5.3,-4,-3.5,-4,2.3
303,Fresno St,-3.8,-8,-4,-5.1,-2.2,2.1
304,Miami (OH),-3.8,-8.3,-3,-2.2,-4.8,-2
305,Navy,-3.8,-2.7,-8,-2.9,-4.6,0.5
306,IPFW,-3.8,-8.3,-14,-2.4,-4.8,-1.3
307,Monmouth,-4,-2.3,-3,-0.8,-6.4,-3.8
308,Lamar,-4,-11.7,-11,-4.5,-3.7,-1.5
309,Weber State,-4,-3.3,-11,-0.2,-7.1,-0.4
310,N Colorado,-4.1,-1,4,-1.7,-5.6,-4
311,Brown,-4.1,2.3,0,-5.4,-3.4,-1.4
312,Charl South,-4.2,-2,-4,-3.4,-4.5,0.8
313,St Fran (PA),-4.2,3,3,-2.8,-5.7,-3.7
314,N Hampshire,-4.3,-4,-13,-2.8,-5.1,-5.1
315,Southern,-4.4,-1,-12,-0.5,-6.9,-1.5
316,S Florida,-4.6,0.3,1,-2.9,-6.4,-3.9
317,Nicholls St,-4.6,-5,-8,-4.9,-4.5,-7
318,Portland,-4.6,-8.7,-13,-3.1,-6.1,-1
319,Tulane,-4.9,-8.3,-7,-1.9,-7.9,-4.5
320,Idaho,-4.9,-5.3,-9,-3.6,-6,-0.3
321,Arkansas St,-4.9,-1.3,-2,-4.5,-5.1,-3.9
322,Savannah St,-4.9,0.3,4,-3.8,-5.6,-10.7
323,Norfolk St,-4.9,-3,-5,-3.6,-5.7,-1.3
324,Saint Louis,-5.1,-11,-14,-3.1,-6.7,0.3
325,UC Davis,-5.1,-7.3,-4,-3.5,-6.2,-0.9
326,Georgia St,-5.3,-11.7,-18,-4.2,-6.3,-2.1
327,Valparaiso,-5.6,-4.3,-2,-1.4,-8.1,1.1
328,Lafayette,-5.8,-3.7,-14,-3.5,-7.2,-3
329,Minnesota,-5.8,-7.7,-9,-7.6,-3.6,3.9
330,Denver,-6,-4,-5,-3.7,-8.1,-6
331,N Florida,-6.1,7,15,-3.1,-8.6,-4.2
332,UC Irvine,-6.2,-7.3,-5,-5.1,-6.9,-2.5
333,N Illinois,-6.9,-2.7,5,-5,-8.3,-2
334,Mercer,-7,-9,-13,-2.2,-10.6,-3.6
335,NC State,-7,-4.3,5,-4.8,-9.7,-3.1
336,Alab A&M,-7,-9,-5,-6.1,-7.6,1
