Rank,Team,2011,Last 3,Last 1,Home,Away,2010
97,Albany,1.7,-4.3,-1,2.9,0.8,-3.2
98,Dayton,1.7,-0.3,6,1.7,1.6,2.2
99,Wright State,1.6,3.3,6,2,1.3,2.6
100,Murray St,1.6,7.7,3,1.2,1.9,2.3
101,Belmont,1.6,1,4,3.9,0,6.7
102,Drexel,1.6,3,12,2.2,1.1,2.8
103,Marquette,1.6,3.3,4,4.2,-0.6,2.2
104,Baylor,1.6,1.7,3,1.9,1.3,0.1
105,Central FL,1.5,-5.7,1,3.1,0.1,-1.6
106,Miami (FL),1.5,6,10,2.2,0.7,-1.2
107,U Mass,1.5,-4.7,-2,2.8,0.4,0.9
108,Oakland,1.5,5.3,11,2.8,0.4,-1
109,TN State,1.5,-4.3,3,2.4,0.9,-2.8
110,Jacksonville,1.4,-3,-9,0.4,1.9,3.7
111,Fordham,1.3,2,-11,2.9,-0.3,-2.8
112,Iowa,1.3,0.7,9,4,-2.2,1
113,Monmouth,1.2,3.3,-4,3.2,0.1,-2.7
114,Kentucky,1.2,-3,-13,2.2,0.3,2.7
115,Utah Val St,1.1,1.7,-6,2.8,-0.1,-1.4
116,Pittsburgh,1.1,5,5,1,1.2,3.4
117,Arkansas,1.1,-4,-5,2.1,-0.7,-0.7
118,N Iowa,1.1,3.3,2,3.1,-0.5,2.9
119,AR Lit Rock,1.1,-1.3,-6,4.6,-2.1,1.4
120,DePaul,1.1,1,2,2.1,0,0.3
121,Manhattan,1,0,-8,1.5,0.7,-1.5
122,Missouri St,1,2.3,-1,3.2,-0.8,2.8
123,Virginia,1,-3,-8,4.9,-3,1.2
124,Idaho State,1,-1.7,3,2.8,-0.4,-0.5
125,Santa Clara,1,9,20,3.9,-1.6,3
126,W Illinois,0.9,-2,3,3.8,-0.9,-4.7
127,Ball State,0.9,-2.7,-1,4.4,-2.4,0.6
128,Kansas,0.8,-1,-3,2.6,-0.6,2.7
129,Gard-Webb,0.8,1.3,3,2.2,0,0.8
130,Navy,0.8,-3,-9,3.9,-1.6,0.1
131,NC State,0.8,4.3,5,2.2,-0.7,-1
132,Vermont,0.7,-8.7,-9,3.4,-1,0.6
133,Illinois,0.7,-3,-10,0.4,1.1,-1.8
134,Middle Tenn,0.7,-1,-3,3.1,-1.9,3.4
135,Kent State,0.7,-4,-13,4.5,-2.7,1.1
136,Georgetown,0.7,-7.3,-11,1.6,-0.3,-3.3
137,North Texas,0.7,0,1,0.1,1.1,-4.4
138,Duke,0.6,-3,-3,3.1,-1.6,2.3
139,VA Tech,0.6,4.7,0,0.6,0.7,2
140,NC-Asheville,0.6,2,-8,-1.5,1.8,-0.2
141,Hampton,0.6,-7.3,-7,3.1,-0.6,1.2
142,Morehead St,0.6,7.3,9,5.1,-2,4.1
143,Charlotte,0.6,-0.3,4,0.1,1,-3.4
144,Wofford,0.5,4.7,4,1.2,0.2,1.6
145,Iowa State,0.5,-4,4,-0.2,1.4,0.2
146,Gonzaga,0.5,1.7,6,0.4,0.5,2.4
147,WI-Milwkee,0.4,0.7,11,2.3,-1.1,-1.3
148,Mississippi,0.4,1,14,2.6,-1.6,1.7
149,LA Tech,0.4,-7,-1,0.9,0.1,-2
150,UCSB,0.4,-1.7,-2,3.5,-1.8,-3.3
151,E Kentucky,0.4,7.3,-2,3.9,-1.7,-0.3
152,Radford,0.4,1.7,0,1.1,-0.2,-4.1
153,Michigan,0.4,0.7,4,3.1,-1.9,0.5
154,NJIT,0.4,0,-3,5.6,-3.1,1.2
155,San Diego St,0.3,2.3,3,1.9,-1.4,4.3
156,Delaware St,0.3,2,-7,4,-2.2,-0.1
157,Auburn,0.3,-1.3,0,0.7,-0.1,1.8
158,W Kentucky,0.3,0,0,0.8,-0.1,-0.7
159,Temple,0.3,-0.7,-5,1.3,-0.4,3.6
160,Texas State,0.3,0,0,-0.4,0.7,2.4
161,Indiana,0.2,-3.7,-7,3.8,-3.7,0.2
162,Weber State,0.2,0.7,2,2.5,-1.8,-2.3
163,Central Ark,0.2,5.7,17,2.7,-1.4,-0.7
164,Austin Peay,0.1,-2,-6,2.2,-1.2,2.2
165,Xavier,0.1,0,6,0.9,-0.5,1.2
166,TN Tech,0.1,-1,3,1.1,-0.6,0.2
167,Bucknell,0.1,-1,-3,1.7,-1.4,-1.4
168,Notre Dame,0,3.3,-3,0.1,-0.1,0.6
169,Tulsa,0,-1.3,-14,1.3,-1.2,-0.4
170,Cornell,0,5.3,9,2.3,-1.9,2.1
171,Akron,0,0,-2,1.6,-1.2,0.3
172,E Carolina,0,-1,-15,2.1,-2,-2.4
173,Nevada,-0.1,-0.7,-5,0.1,-0.3,-1.5
174,San Jose St,-0.1,8.3,9,1.7,-1.5,2.5
175,Alabama,-0.1,-3.7,-3,2.2,-2.4,2.4
176,Arkansas St,-0.2,0.7,5,1.6,-1.5,1.5
177,U Penn,-0.2,1.7,-7,-0.1,-0.3,-1.5
178,St Bonavent,-0.2,-3,3,1.9,-1.8,-3.7
179,St Fran (NY),-0.3,-6.3,-9,-0.2,-0.3,3.7
180,Harvard,-0.3,-3,4,-0.3,-0.3,-0.9
181,Denver,-0.3,6.3,6,0.8,-1.5,-1.4
182,Oregon,-0.3,-2,-1,-1.1,0.9,3.2
183,SE Louisiana,-0.3,-2.3,-7,2.3,-2.6,0.3
184,Montana,-0.4,3,-2,-0.5,-0.2,-0.2
185,Villanova,-0.4,1.3,8,-0.9,0.1,1.4
186,St Johns,-0.4,2.3,10,-0.6,-0.1,3.8
187,N Arizona,-0.4,1.7,-8,3,-2.8,-2.2
188,IPFW,-0.4,-2,-1,0.9,-1.4,2
189,N Hampshire,-0.5,-1.3,-3,-1.9,0.9,0.8
190,Miss State,-0.5,-2.7,-12,-0.4,-0.6,-4.2
191,Columbia,-0.5,5,5,1.1,-1.9,2.9
192,NW State,-0.5,-7.7,-10,2.5,-2.4,0.9
193,Houston Bap,-0.5,-3,-16,2.2,-2.7,-2.5
194,Drake,-0.6,5.3,5,1.6,-2.4,-1.1
195,Boston U,-0.6,2,10,0.8,-1.4,-0.8
196,CS Fullerton,-0.7,4.7,7,-0.6,-0.8,-1.8
197,Texas A&M,-0.7,5.3,9,-1.1,-0.3,2.4
198,Rice,-0.8,-4,-2,1.9,-3.1,2.6
199,Pacific,-0.8,-3,-8,-0.4,-1.1,-0.9
200,Yale,-0.8,6,2,-3.6,0.9,-2.9
201,Memphis,-0.8,-1.7,8,0.1,-2,-0.9
202,Richmond,-0.8,-5,1,1.6,-2.9,-0.4
203,Indiana St,-0.8,-3,-6,-1.8,-0.1,-1
204,La Salle,-0.8,-1.3,-4,-0.2,-1.4,-1.6
205,Furman,-0.8,0,-3,-1.9,-0.1,-0.5
206,Liberty,-0.8,-4.3,-6,-1.5,-0.3,1.1
207,Loyola Mymt,-0.8,-2.3,2,1.1,-3.3,-0.6
208,Nebraska,-0.9,3.3,4,-0.4,-1.5,-0.3
209,Maine,-1,-1,-4,1,-2.4,-2.9
210,Tennessee,-1,-0.3,4,-0.6,-1.5,3.3
211,Florida A&M,-1,-0.3,-2,4.7,-4.2,-2.6
212,S Utah,-1,1,2,1.2,-2.4,-2.7
213,GA Southern,-1,1.3,2,1.5,-2.4,-2.7
214,Florida St,-1.1,-8.7,-4,1.2,-3.3,0.4
215,Northwestern,-1.1,-3,-9,0.6,-2.7,2.9
216,E Michigan,-1.1,6.3,9,1.2,-2.4,0
217,TX-San Ant,-1.1,-3.7,-5,1.7,-2.7,-1.5
218,Northeastrn,-1.1,0.7,-20,-4.1,0.7,-1
219,IL-Chicago,-1.1,1.3,2,-1.3,-1,-3.1
220,E Illinois,-1.2,-4.7,-11,0.3,-2.4,-1.8
221,Vanderbilt,-1.2,-5,-5,2.1,-4.5,-1.9
222,Arizona,-1.2,-1.7,-2,0.9,-3.4,0.7
223,American,-1.2,1.3,4,-1.1,-1.3,0.8
224,N Illinois,-1.2,-9,-6,1.6,-3.8,-2.5
225,S Alabama,-1.2,-2,0,0.9,-3.1,0.6
226,Howard,-1.3,1.7,2,0.4,-2.2,-1.5
227,VA Military,-1.3,-7.3,-6,1.7,-3.3,-1.1
228,Col Charlestn,-1.3,4.7,6,0.9,-3.1,-0.6
229,Norfolk St,-1.4,3.7,7,2.5,-3.8,-3.4
230,S Methodist,-1.4,-1.3,-1,-0.7,-1.9,-4.1
231,Pepperdine,-1.4,-2.7,-4,0.9,-3.1,0
232,Providence,-1.4,5.7,7,0.6,-3.7,2.5
233,Florida Intl,-1.4,-6.7,-9,-1.9,-1.1,-1.4
234,Dartmouth,-1.4,-0.7,-5,0.7,-3.2,-2.3
235,WI-Grn Bay,-1.5,-4.3,-13,0.9,-3.2,3.7
236,N Dakota St,-1.5,4,10,1.3,-3.6,0.4
237,Colorado,-1.5,-7,-8,-1.1,-1.8,1.4
238,Creighton,-1.5,0,-2,0.5,-3.4,-2.2
239,Maryland BC,-1.5,-0.3,5,1.2,-3.3,-1.8
240,Minnesota,-1.6,-6,-7,-0.5,-2.6,-0.4
241,Youngs St,-1.6,3,-3,0.2,-2.9,0.1
242,San Diego,-1.7,1.7,-1,1.6,-4.3,-5.2
243,Chattanooga,-1.7,-3,-1,-0.3,-3,-1.2
244,Connecticut,-1.7,-5.3,3,-1.6,-1.8,1.1
245,Illinois St,-1.7,-4.7,-1,-0.1,-3.2,-0.9
246,LA Lafayette,-1.8,3.7,5,-0.8,-2.6,0
247,Ark Pine Bl,-1.8,-10.3,-11,2.9,-3.6,-2.2
248,Geo Mason,-1.8,-7.3,-5,-0.8,-2.8,1.8
249,Colorado St,-1.9,-5.3,-13,-1.7,-2.1,-0.8
250,Maryland ES,-1.9,-8,-4,-0.7,-2.6,0.8
251,UAB,-1.9,4.3,15,-2.2,-1.7,0.7
252,Maryland,-1.9,2,-3,0.7,-5.3,2.4
253,Brown,-2,1,5,-1.9,-2.1,-4.4
254,St Peters,-2,-6,-2,-0.3,-3.2,-1
255,Lipscomb,-2.1,0.3,4,-2.6,-1.7,-1.1
256,TX Southern,-2.1,0,-9,2.7,-4.2,-2.2
257,Army,-2.1,1.3,4,-2.6,-1.6,-0.9
258,NC Central,-2.1,-1.7,-6,0,-2.9,-2.7
259,North Dakota,-2.1,0.3,-8,-0.6,-3,-0.2
260,Sam Hous St,-2.1,-0.3,0,1.9,-4.8,3
261,Bradley,-2.2,1,-5,-0.7,-3.6,-0.8
262,SE Missouri,-2.2,3.7,5,-2.5,-1.9,-2.5
263,Marist,-2.2,-5.7,-2,-0.9,-3.3,-6.3
264,Toledo,-2.3,-5.7,3,-0.1,-5,-6.1
265,Wash State,-2.3,-5,-5,0.5,-4.3,-0.9
266,GA Tech,-2.3,1.7,-15,0.6,-4.7,6.6
267,TN Martin,-2.3,-6.7,-6,-0.8,-3.4,-2.6
268,NC-Wilmgton,-2.4,1,-5,-1.7,-2.8,-3.1
269,Longwood,-2.4,-7,-7,-0.2,-3.3,-3.6
270,Sac State,-2.4,0,-1,-1.5,-3.2,-2.6
271,Fla Gulf Cst,-2.4,-3,2,-0.5,-3.7,-0.3
272,Jackson St,-2.4,-1.3,-15,5.3,-6.2,4.5
273,Princeton,-2.4,-4,-8,-0.5,-3.5,0.5
274,Morgan St,-2.4,-3.3,10,-1.4,-3.1,1.7
275,S Florida,-2.5,-1,2,0.1,-4.2,-3.6
276,Alab A&M,-2.5,-0.3,-5,-0.3,-3.6,0.3
277,James Mad,-2.5,-7,-8,0.1,-4.5,-0.3
278,Loyola-Chi,-2.5,-3.7,-12,-0.7,-3.8,2.7
279,N Florida,-2.5,5,10,-1.9,-3,-6.6
280,High Point,-2.6,-3,-8,1.4,-6.2,-0.6
281,Coastal Car,-2.6,-10,-11,-0.7,-4.1,-0.2
282,W Michigan,-2.6,-0.3,-8,-3.2,-2.1,0.8
283,Holy Cross,-2.6,4.3,13,-3.5,-1.9,-1.7
284,Kennesaw St,-2.7,1.7,4,-1.9,-3.1,-3.1
285,TX A&M-CC,-2.7,-12,-17,-0.8,-4,-4.8
286,Oklahoma St,-2.8,-3.7,-4,-2.6,-2.8,1.1
287,Sacred Hrt,-2.8,-0.7,-4,-1.5,-3.7,-0.3
288,Coppin State,-2.9,5.3,6,0,-4.1,-0.6
289,Houston,-2.9,4,10,-1.2,-5.2,-5.8
290,Siena,-2.9,-0.7,3,-3.2,-2.6,0.4
291,Canisius,-2.9,-5,-15,-1.6,-3.9,-0.4
292,UC Riverside,-2.9,-4,-3,-3.1,-2.8,-0.1
293,Hartford,-2.9,-2.7,4,-1.8,-3.7,4.2
294,Binghamton,-2.9,-5.7,-12,-1.3,-4.3,-3.3
295,S Car State,-3,-0.7,-10,3.7,-7.1,-1.8
296,Buffalo,-3.1,-2.3,-3,-1.9,-3.9,0.8
297,UC Irvine,-3.2,-4.7,-12,-1.3,-4.5,-0.7
298,Elon,-3.3,-5,-7,-0.8,-5.1,-0.4
299,Presbyterian,-3.3,-7.3,-6,-1.7,-4.9,-5.3
300,South Dakota,-3.5,1.7,5,-0.8,-5.8,-1.8
301,Chicago St,-3.5,-3.3,-20,5.5,-8.4,-6
302,LA Monroe,-3.5,-7.3,-10,-4.1,-3,-0.5
303,NC A&T,-3.6,-1,3,1,-5.9,-5.2
304,Citadel,-3.6,-4.7,-7,-3.1,-3.9,-1.1
305,Samford,-3.6,-1,-4,-1.8,-5.1,-6.5
306,Mt St Marys,-3.6,-2.7,1,0.7,-7.1,-3.9
307,Mercer,-3.6,-0.7,3,-2.7,-4.3,1
308,UMKC,-3.6,0.7,-1,-0.9,-5.7,-1.2
309,Air Force,-3.7,-5.3,-5,-2.9,-4.5,-5.4
310,Idaho,-3.7,-4.7,-4,-1.3,-5.6,-4
311,TX El Paso,-3.7,-8.7,-13,-0.2,-6.8,-1.5
312,Miami (OH),-3.8,-7.7,-12,1.3,-8.5,-5.1
313,Campbell,-3.8,-2.7,-12,-3.3,-4.1,0.1
314,F Dickinson,-3.8,-6.3,0,-2.2,-5.2,-3.7
315,App State,-3.9,-8.3,-7,-2.8,-4.6,-0.5
316,N Colorado,-3.9,-1,3,-4,-3.9,0.2
317,Lafayette,-4,-8,-11,-3.3,-4.4,-2.2
318,Wake Forest,-4,-6,-5,-2.9,-5.1,-6.8
319,Portland St,-4.1,-4.3,-7,-5.4,-3.3,-1.4
320,Utah State,-4.2,-5.3,-3,-4,-4.5,1.7
321,Hawaii,-4.2,0,-8,-3.4,-5.4,-4
322,St Josephs,-4.3,-3.7,-9,-4.5,-4,-2.3
323,Valparaiso,-4.4,-6.3,1,-5.8,-3.2,0.7
324,LIU-Brooklyn,-4.8,-8.3,-12,-3.3,-5.6,1.1
325,Neb Omaha,-5,-2.3,1,-2.3,-5.6,--
326,Stetson,-5,-15.7,-21,-3,-6.3,-2.2
327,St Fran (PA),-5.1,-5.7,-11,-1.5,-8.1,-3.7
328,Bryant,-5.2,-7,-1,-6.2,-4.6,-3.4
329,Delaware,-5.2,-10.3,-9,-6.9,-3.9,-3.9
330,Portland,-5.3,-9.3,-3,-3.5,-6.3,-0.9
331,Wm & Mary,-5.4,-9.7,-9,-2,-7.6,-6.8
332,Alcorn State,-5.5,-5,-4,-2,-7.1,-6.8
333,TX-Pan Am,-5.5,-3.3,-6,0.1,-9.1,-2.8
334,Towson,-5.5,2.7,11,-1.4,-8.7,-1.9
335,SIU Edward,-5.7,-13,-12,-6.8,-4.9,-8.8
336,Utah,-5.9,-9,-11,-4.2,-7.3,-4.8
337,Rider,-6,-8,-11,-2.8,-8.2,-3.1
338,Colgate,-6,-4,-17,-3.5,-7.9,-3.8
339,Arizona St,-6.1,-2,-2,-4.6,-7.9,-1
340,Nicholls St,-6.3,-0.3,-2,0.6,-10.8,2
341,Southern,-6.6,-5.7,-4,-3.3,-8.1,-7.6
342,Boston Col,-6.8,-10,-15,-7.2,-6.3,-2
343,Grambling St,-7.4,-1,-2,-6.8,-7.8,-0.8
344,Texas Tech,-7.6,-8.7,-6,-6.7,-8.4,-1.1
345,UC Davis,-7.7,-16.3,-23,-6.6,-8.4,-4.9
