Rank,Team,2012,Last 3,Last 1,Home,Away,2011
48,Saint Louis,3,-5.7,0,3.4,2.5,4.3
49,Michigan,3,4.7,4,4.9,1.5,0.4
50,NC-Grnsboro,2.9,9,17,6.7,-0.2,2
51,St Marys,2.9,4.7,7,4.9,1.1,3.5
52,SC Upstate,2.8,4,0,2.2,3.2,5.2
53,Charl South,2.7,5.7,6,5.9,0.1,4.3
54,Bradley,2.7,6.3,3,4.4,0.8,-1.9
55,Santa Clara,2.5,-1.7,-6,5,-0.4,1
56,Providence,2.5,5,-1,5.5,-0.9,-1.4
57,High Point,2.4,6.7,8,4.6,0.4,-2.6
58,James Mad,2.4,-2.3,-4,2.8,2.2,-2.5
59,Ohio,2.4,0.3,0,4.7,-0.1,5
60,Minnesota,2.4,-4,5,6.8,-2,-1.6
61,St Fran (NY),2.4,-0.7,-13,5.1,0.6,-0.3
62,Indiana,2.4,-1.7,0,4.4,0.1,0.2
63,Arizona,2.3,-4.7,-4,3.8,1.1,-1.1
64,Columbia,2.3,6.3,10,2.9,1.7,-0.2
65,Coastal Car,2.2,1,0,4.4,0.1,-2.6
66,W Carolina,2.2,7,9,4.3,1.1,2.5
67,Stony Brook,2.2,-1.7,-8,4.2,1.1,6.4
68,Iowa,2.2,6,14,4.3,-0.2,1.4
69,TX-Arlington,2.2,1.3,8,6.7,-1.6,3
70,Troy,2.2,1.7,-4,3.4,1.1,2.4
71,Chicago St,2.1,13.3,14,5.4,0.7,-3.5
72,Cornell,2.1,5.3,4,4,0.7,0.1
73,N Illinois,2.1,0.3,5,3.3,1.1,-1.2
74,E Kentucky,2.1,-2,-9,4.1,0.4,0.4
75,Oklahoma St,2.1,-5,-6,5.2,-1.2,-2.8
76,Memphis,2.1,-0.3,6,4.5,-0.4,-0.9
77,Kent State,2,6,5,4.8,-0.8,0.6
78,Missouri,2,-3.3,2,4.7,-0.8,2.6
79,UAB,2,-4.3,-1,6.1,-1.2,-1.9
80,Denver,1.9,4,2,4,-0.1,-0.4
81,Oklahoma,1.9,6.7,-1,3,1.1,3
82,Florida Intl,1.9,1.3,8,4.5,0.1,-1.4
83,IPFW,1.9,-2.7,8,2,1.8,-0.4
84,Akron,1.8,-5.7,-18,4.9,-0.9,0
85,Ark Pine Bl,1.8,3.3,0,3.9,0.9,-1.8
86,Loyola-MD,1.7,0,6,0.7,2.6,2.8
87,La Salle,1.7,-7.3,-11,4.6,-0.1,-0.8
88,Washington,1.6,2,1,2.4,0.8,3.4
89,Monmouth,1.6,2.7,3,2,1.4,1.2
90,St Peters,1.6,-4,-9,1.2,1.9,-2
91,Iowa State,1.6,3.3,3,3.6,-0.2,0.5
92,Wright State,1.5,-5.3,-17,2.6,0.4,1.6
93,GA Tech,1.5,4.3,14,1.9,0.9,-2.2
94,LSU,1.5,-3.3,3,1.5,1.4,3.8
95,Alabama,1.4,5.3,3,3.5,-1,-0.1
96,Loyola Mymt,1.4,3,-6,1.7,1.2,-0.8
97,Clemson,1.4,1,4,1.3,1.4,4.4
98,Wagner,1.4,7.3,16,3.2,-0.1,5.2
99,Virginia,1.4,-1,2,1.6,1,1
100,Geo Wshgtn,1.4,10,5,2.2,0.6,2
101,Duke,1.4,-2,-7,2.8,0.2,0.6
102,Wofford,1.3,0.7,-5,2.3,0.8,0.2
103,Chattanooga,1.3,-3.7,-2,4.9,-2.3,-1.7
104,Fairfield,1.2,0.7,-9,2.6,0.5,1.9
105,Wash State,1.2,4,-5,1.6,0.8,-2.3
106,Miami (FL),1.2,3.7,8,-0.8,2.6,1.5
107,CS Bakersfld,1.2,2.3,0,3.1,0.2,2.4
108,Jksnville St,1.2,5.3,6,3.7,-0.4,3.5
109,N Dakota St,1.2,-3,-1,6.5,-1.6,-1.5
110,San Diego St,1.2,4,1,1.4,1.1,0.3
111,Illinois St,1.2,-5.7,-4,5,-2.5,-1.7
112,Missouri St,1.1,2,-12,1.5,0.9,1
113,Vermont,1,5.3,3,3.1,-0.5,0.8
114,Geo Mason,1,1.7,6,2,0.1,-1.8
115,Pacific,1,-1,-4,0.7,1.2,-0.8
116,Belmont,1,6.3,-2,3.1,-0.3,1.6
117,W Kentucky,1,5.7,17,1.6,0.5,0.3
118,St Johns,1,3,4,2.1,-0.1,-0.4
119,Yale,1,-2.3,6,1.4,0.7,-0.8
120,San Jose St,1,0,3,3.1,-0.9,-0.1
121,Morgan St,0.9,-1.3,10,5.6,-0.9,-2.4
122,S Dakota St,0.9,-2.7,-5,4.7,-1.3,2.6
123,Canisius,0.9,1.7,-8,2.2,-0.3,-2.9
124,Iona,0.9,-4.3,-11,2.3,0.1,2.1
125,Texas A&M,0.9,-2.7,8,2.2,-0.7,-0.7
126,Kennesaw St,0.9,0.7,-2,3.9,-1.2,-2.7
127,Georgia St,0.9,3,-2,-1.6,3.3,3.7
128,S Carolina,0.8,3.3,1,3.8,-2.9,2
129,AR Lit Rock,0.8,-3.3,3,2.3,-0.5,1.1
130,Davidson,0.8,-5.3,-12,4.5,-1.3,3.1
131,Penn State,0.8,-0.7,-8,3.4,-2.4,5.4
132,New Mexico,0.8,-0.7,12,3.4,-1.6,2
133,Tennessee,0.8,3.7,10,1.6,-0.1,-1
134,NW State,0.8,-3.7,-19,1.4,0.4,-0.4
135,Michigan St,0.7,-1.3,1,0.5,1,1.7
136,Purdue,0.7,5.7,11,3.3,-2.5,4.3
137,Baylor,0.7,-4.7,-14,4.3,-3.2,1.5
138,Georgetown,0.7,4.3,3,2.4,-1.2,0.7
139,UCLA,0.7,2.7,1,1.6,-0.4,3.2
140,Cleveland St,0.7,1.3,-1,2.1,-0.4,1.9
141,Sac State,0.6,6.7,1,2.5,-0.9,-2.3
142,NJIT,0.6,-0.7,-7,3.9,-2,0.4
143,Richmond,0.6,0.7,-1,2.4,-1.2,-0.8
144,Bucknell,0.6,2.7,-6,2.8,-1.3,0
145,Hartford,0.5,4.7,5,-0.7,1.6,-2.9
146,Butler,0.5,1.3,-1,2.2,-0.8,4.1
147,Howard,0.4,2.7,-2,4.4,-1.6,-1.3
148,Fla Gulf Cst,0.4,-7.3,-18,3.2,-1.5,-2.4
149,Villanova,0.4,0.7,9,1.5,-0.5,-0.4
150,Maryland ES,0.4,2.7,-4,1.1,0.1,-1.9
151,UNLV,0.4,0,2,0.9,-0.3,1.9
152,Dayton,0.4,-7.3,-1,4.5,-4.6,1.7
153,S Alabama,0.3,-0.7,-4,2.6,-1.5,-1.2
154,Hofstra,0.3,-1.3,7,1,-0.2,3.6
155,Princeton,0.3,5,10,1.2,-0.5,-2.4
156,Charlotte,0.2,-5.7,-7,1.1,-0.4,0.6
157,Wyoming,0.2,-2.7,0,-0.1,0.5,2.4
158,Northeastrn,0.2,1.7,-9,0.7,-0.3,-1.1
159,VA Military,0.1,-1,-10,2,-1.1,-1.3
160,S Florida,0.1,6.3,17,0.3,-0.1,-2.5
161,DePaul,0.1,-3.3,2,3.3,-3.5,1.1
162,WI-Grn Bay,0.1,-2,-10,1.3,-1.1,-1.5
163,N Iowa,0.1,3.3,1,2.4,-2.7,1.1
164,Toledo,0.1,5.7,2,2,-1.4,-2.3
165,N Colorado,0.1,-1.3,2,3.3,-1.9,-4.1
166,Dartmouth,0,-3,-10,0.6,-0.4,-1.4
167,Texas Tech,0,-2.7,-1,1.9,-3.4,-7.6
168,Jackson St,0,-1.3,-2,3.1,-1.4,-2.4
169,Central Mich,-0.1,-1.3,2,-1.4,0.6,2.9
170,N Kentucky,-0.1,7.7,-4,1.7,-1.1,--
171,Colorado,-0.2,0,-3,1,-1.2,-1.5
172,Nebraska,-0.2,0,2,2,-2.6,-1
173,E Illinois,-0.2,-6,-7,1.4,-1.5,-1.2
174,Bowling Grn,-0.2,1,-3,2.1,-2.5,2.5
175,St Bonavent,-0.2,-4.7,-3,0,-0.5,-0.2
176,Auburn,-0.2,-5.7,-4,1.2,-1.9,0.3
177,Miss Val St,-0.2,-0.3,0,-1.3,0.3,3.9
178,Jacksonville,-0.3,-10.7,-3,1.4,-1.2,1.5
179,NC-Asheville,-0.3,8.7,18,-5,2.6,0.6
180,CS Fullerton,-0.3,-5,-2,1.5,-1.4,-0.8
181,Savannah St,-0.3,5.3,8,1.4,-1.4,4.7
182,Mercer,-0.4,-5.7,-13,3.1,-2.5,-3.6
183,Campbell,-0.4,6.7,0,-1.1,0.2,-3.8
184,Southern,-0.4,-2,-7,2,-1.4,-6.6
185,App State,-0.4,2,-3,1,-1.4,-3.9
186,N Mex State,-0.4,2.7,7,0.2,-0.8,3.6
187,TX Christian,-0.4,-4,3,-0.6,-0.1,2.6
188,Norfolk St,-0.4,-0.3,1,0.2,-0.7,-1.4
189,Boston U,-0.4,0.3,1,1.6,-1.8,-0.7
190,TX-San Ant,-0.4,-6,2,3.1,-2.5,-1.1
191,McNeese St,-0.5,-2.3,3,1.1,-1.5,2
192,Elon,-0.5,-3,1,0.5,-1.2,-3.3
193,N Hampshire,-0.5,-4,-12,0.5,-1.2,-0.5
194,Brown,-0.5,-3.7,-3,-1.8,0.5,-2
195,W Michigan,-0.5,0.3,0,1.8,-2.1,-2.6
196,Navy,-0.5,-5.3,-4,2.5,-2.9,0.8
197,Notre Dame,-0.5,-1.7,-7,-0.2,-0.9,0.1
198,Murray St,-0.6,-2.3,-11,2.5,-2.7,1.6
199,Miami (OH),-0.6,-5,-5,4.1,-3.7,-3.8
200,Marquette,-0.6,-3,-2,0.9,-1.8,1.6
201,Houston,-0.6,3.3,1,1.2,-2.6,-2.9
202,Fresno St,-0.6,5,-4,0.3,-1.3,4.1
203,TN State,-0.6,-1.7,2,-1.3,-0.2,1.5
204,Hampton,-0.6,2,8,1.4,-2.2,0.6
205,Youngs St,-0.6,-1.7,-14,-0.9,-0.4,-1.8
206,TN Tech,-0.6,-1.7,2,1.5,-2.3,0.1
207,TX A&M-CC,-0.6,-5.3,-11,-0.8,-0.6,-2.7
208,Xavier,-0.7,-2.7,-1,-1.8,0.4,0.1
209,Lehigh,-0.7,-0.3,6,1.5,-2.4,3.5
210,NC A&T,-0.8,-8.7,-18,2.8,-2.4,-3.6
211,TN Martin,-0.8,-4.7,-18,1.8,-2.8,-2.3
212,IL-Chicago,-0.8,-9,-12,0.5,-1.8,-1.2
213,Albany,-0.8,-2.7,2,1.1,-2.2,1.6
214,Maryland BC,-0.8,-0.7,-7,1.3,-2.5,-1.5
215,Nicholls St,-0.8,4.7,1,2.9,-2.7,-6.3
216,Marshall,-0.8,-2.3,-7,1.7,-3.2,3.9
217,Portland St,-0.8,-4,-7,-0.4,-1.2,-4.1
218,Oregon St,-0.9,-5.3,-6,-0.4,-1.5,2.7
219,Hawaii,-0.9,2.7,3,-1.2,-0.3,-4.2
220,GA Southern,-0.9,0.3,0,1,-1.9,-1
221,Ball State,-0.9,-2.3,-3,1.8,-3.9,0.9
222,S Methodist,-0.9,4.7,7,1.9,-3,-1.4
223,Texas State,-0.9,-4,1,0.9,-2.3,0.3
224,Kentucky,-0.9,1.7,-5,3.6,-6.3,1.1
225,Oral Roberts,-0.9,0.7,0,1,-2.1,2.6
226,Loyola-Chi,-1,-4,4,1.6,-2.9,-2.5
227,TX Southern,-1,0.7,-1,-0.2,-1.5,-2.1
228,North Dakota,-1,-2.3,1,0.8,-2.1,-2.1
229,SIU Edward,-1,-2.7,-4,3.4,-4.4,-5.7
230,LIU-Brooklyn,-1,-6,1,-0.2,-1.5,-4.8
231,San Diego,-1,-2.3,-16,0.2,-1.8,-1.7
232,Central FL,-1,-2,4,-0.6,-1.7,1.6
233,W Illinois,-1.1,0.7,0,0.1,-2,0.9
234,Central Ark,-1.1,-1.7,1,1.8,-3.6,0.2
235,Wake Forest,-1.1,-2.7,-1,-2,-0.1,-4.1
236,Nevada,-1.1,-4.7,7,0.2,-2.5,-0.1
237,Weber State,-1.2,2.3,8,0.1,-2.4,0.2
238,Boston Col,-1.2,-6.3,-5,-0.9,-1.6,-6.8
239,S Utah,-1.2,5.3,8,0.9,-2.8,-1
240,LA Lafayette,-1.2,3.3,-2,-0.4,-1.9,-1.8
241,Arizona St,-1.3,-7.7,-6,-0.2,-2.6,-6.1
242,U Mass,-1.3,-6.3,1,2,-4,1.5
243,Rhode Island,-1.3,0,2,0.5,-3.1,3.5
244,E Michigan,-1.3,0.7,2,-0.7,-1.9,-1.1
245,NC Central,-1.4,-4.3,1,-2.9,-0.4,-2.1
246,Rutgers,-1.4,1.7,3,0.9,-3.9,2
247,Vanderbilt,-1.4,-4,-4,-1.3,-1.6,-1.2
248,Florida A&M,-1.4,0.7,-4,0.4,-2.1,-1
249,N Arizona,-1.5,-4,-6,2.2,-3.6,-0.4
250,Alabama St,-1.5,-5.3,-3,-0.4,-2.1,2.5
251,Coppin State,-1.5,-10,-9,0.1,-2.3,-2.9
252,Bryant,-1.6,-3.3,-2,-3.5,0.4,-5.1
253,Col Charlestn,-1.6,-1.3,-4,-0.9,-2.2,-1.4
254,Seattle,-1.6,2,3,0.7,-4.5,2.6
255,E Tenn St,-1.6,-1,13,-0.2,-2.5,4.8
256,Kansas,-1.7,-11.3,-7,0.5,-3.5,0.8
257,NC State,-1.7,-2.7,-5,-3.1,-0.4,0.8
258,Manhattan,-1.7,-2,-3,-1.4,-1.9,1.1
259,USC,-1.8,-6.3,2,0,-3.5,2.2
260,Texas,-1.8,-3,2,-1.5,-2,2.4
261,Lipscomb,-1.8,8.3,-3,4.6,-6.9,-2.1
262,Utah State,-1.8,-4.3,-13,0,-3.8,-4.2
263,North Texas,-1.8,-7.7,-11,0.1,-3.5,0.6
264,TX-Pan Am,-1.8,-1.7,-11,3.5,-4.8,-5.5
265,Drake,-1.8,-0.7,6,-2.7,-1.1,-0.6
266,Lafayette,-1.9,-1.3,-7,1.2,-4.8,-4
267,Towson,-1.9,-2.7,3,1.2,-3.7,-5.4
268,Valparaiso,-1.9,-6.3,-1,-1.4,-2.5,-4.4
269,Delaware,-1.9,-3,1,1.2,-4,-5.2
270,Fordham,-2,0,3,1.5,-4,1.3
271,UMKC,-2.1,2,6,-0.4,-3.3,-3.6
272,Army,-2.1,-4,-7,-0.2,-3.4,-2.1
273,UC Riverside,-2.1,1.3,4,-2.5,-1.8,-2.9
274,Rice,-2.1,2,11,-1.7,-2.5,-0.8
275,Houston Bap,-2.1,-0.7,-15,0.4,-3.4,-0.5
276,Delaware St,-2.2,-1.3,2,2.8,-4.2,0.3
277,California,-2.2,-0.7,-3,-1.8,-2.5,1.8
278,NC-Wilmgton,-2.2,-1,-14,0,-4,-2.4
279,Lg Beach St,-2.2,0.7,0,-3.8,-1.3,2.5
280,Northwestern,-2.3,-2,-15,-2.5,-2,-1
281,UC Irvine,-2.3,-7,-10,-2.4,-2.3,-3.2
282,Idaho State,-2.4,2,7,1.5,-4.8,1
283,UCSB,-2.4,-1.7,-6,-0.6,-3.7,0.4
284,Georgia,-2.4,-0.3,2,-2.2,-2.8,2.2
285,Connecticut,-2.5,-5,3,-1.5,-3.8,-1.7
286,VA Tech,-2.5,-1.7,-1,-2.6,-2.4,0.6
287,Rider,-2.5,-5,-7,-3.4,-1.9,-6
288,Alab A&M,-2.5,2.3,-5,2.2,-5.4,-2.4
289,American,-2.6,0.3,2,-3.5,-1.9,-1.2
290,SE Louisiana,-2.6,1.7,-2,0.7,-4.3,-0.3
291,Central Conn,-2.6,-6,-9,-5.8,-0.4,2
292,Portland,-2.6,-4,-10,1.1,-5.9,-5.3
293,Harvard,-2.7,-1.3,12,-1.6,-3.6,-0.3
294,S Car State,-2.7,5.7,-4,1,-5.5,-2.9
295,Tulsa,-2.7,-1.7,0,-1.6,-3.5,0
296,Creighton,-2.8,-8,-2,0.1,-5.3,-1.5
297,San Fransco,-2.8,-1.7,4,-1.9,-3.7,3.2
298,Winthrop,-2.8,-4,-7,-0.8,-4.4,4.5
299,Air Force,-2.9,-2.7,5,0.6,-5.5,-3.7
300,Utah Val St,-2.9,1.3,-6,-1.7,-3.6,1.3
301,Marist,-2.9,0.7,2,-2.7,-3.1,-2.3
302,Maryland,-2.9,-3.7,-6,-2.6,-3.4,-1.9
303,TX El Paso,-3,-9.3,-8,-1.3,-4.6,-3.7
304,St Josephs,-3,-1.3,-2,-0.7,-4.7,-4.3
305,Indiana St,-3,-3.7,-14,-1.5,-4,-0.8
306,E Carolina,-3,-6.7,-8,-0.7,-5.8,0
307,Florida St,-3.1,-10.7,-16,-0.9,-5.4,-1.1
308,Samford,-3.2,-5.7,-2,0.8,-5.7,-3.6
309,Montana,-3.2,-4.3,-9,0,-5.4,-0.4
310,Duquesne,-3.3,-7.7,-11,-3.7,-2.9,2.2
311,St Fran (PA),-3.3,2.7,3,-2.2,-4.3,-5
312,Maine,-3.4,-5.7,-9,-2.7,-3.8,-1.1
313,Seton Hall,-3.7,-10,-9,-2.6,-4.7,2.5
314,Miss State,-3.7,0.7,5,-2.4,-4.7,-0.5
315,Holy Cross,-3.7,-4.3,2,-2.6,-4.4,-2.6
316,Sacred Hrt,-3.8,-6.7,-5,0.4,-6.8,-2.8
317,Colgate,-3.8,2.3,2,1.2,-6.8,-6
318,LA Monroe,-4,3,9,-0.1,-7.1,-3.5
319,Idaho,-4.3,1,-2,-3.8,-4.7,-3.6
320,U Penn,-4.4,-3,-10,-4.5,-4.3,-0.4
321,Furman,-4.5,-1,-4,-1.9,-6.4,-0.6
322,IUPUI,-4.6,-8.7,-12,-3.7,-5.2,2.6
323,E Washingtn,-4.6,-4.7,6,-5.7,-3.6,5.2
324,Buffalo,-4.6,2.3,6,-4.1,-5,-3.1
325,Pepperdine,-4.7,-4,-6,-2.4,-6.2,-1.4
326,Utah,-4.7,-3.3,-5,-3.1,-6.1,-5.9
327,South Dakota,-4.7,1,1,-3.5,-5.5,-3.5
328,Alcorn State,-4.8,0.7,2,-2.5,-6,-5.5
329,Liberty,-4.9,-1.7,-2,-3.2,-5.8,-0.8
330,N Florida,-5,-13.7,-15,0.8,-7.8,-2.5
331,Binghamton,-5.1,-5.3,-13,-2.5,-7.2,-2.9
332,New Orleans,-5.1,-7.7,-8,-1.8,-7.1,-2.9
333,Longwood,-5.2,-8.3,-2,-0.8,-7.5,-2.4
334,WI-Milwkee,-5.2,-1.7,-10,-5.2,-5.1,0.4
335,Fla Atlantic,-5.3,-4,-9,-2.9,-7.2,1.8
336,Stetson,-5.7,-8.3,-6,-4.8,-6.4,-5
337,Siena,-5.9,-10.3,-16,-5.8,-5.9,-2.9
338,SE Missouri,-6,-2.3,-2,-3.9,-7.3,-2.2
339,Neb Omaha,-6,0.3,7,-1.6,-8.7,-5
340,Wm & Mary,-6.1,-9.7,-13,-7.6,-5.1,-5.4
341,UC Davis,-6.3,-14,-10,-3.9,-8,-7.7
342,Austin Peay,-6.4,0.7,-8,-3.1,-8.4,0.1
343,Presbyterian,-7,-1.7,-12,-2.2,-9.5,-3.3
344,Citadel,-7.1,0,-8,-5.8,-8.1,-3.6
345,F Dickinson,-7.8,-14,-13,-5.2,-9.7,-3.8
346,Lamar,-8.2,-6.7,-10,-3.8,-10.7,5.2
347,Grambling St,-11.8,-2.3,-7,-8,-13.6,-8.1
