Rank,Team,2007,Last 3,Last 1,Home,Away,2006
78,TX-San Ant,2.1,-7,-21,6,-0.8,-1.5
79,Virginia,2,-1.7,-1,3.3,0,1
80,S Alabama,1.9,3,3,2.9,0.9,1.8
81,Ste F Austin,1.9,2.7,-2,5.8,-0.6,1.1
82,Alab A&M,1.9,1.3,16,0.9,2.5,-7
83,Portland St,1.9,1,-8,4.2,0.5,3
84,Hampton,1.9,7.3,-5,3.5,0.7,0.4
85,CS Bakersfld,1.9,0.7,2,4.6,-0.6,1
86,Seton Hall,1.9,-1.7,-17,4.8,-1.4,5.5
87,Loyola-Chi,1.9,-3.7,-5,5.2,-0.5,-1.1
88,Delaware St,1.8,3,3,6,0.1,1.1
89,UC Irvine,1.7,-5.7,2,3.9,-0.1,-6.2
90,Illinois,1.7,-1.7,0,2.1,1.4,3.6
91,New Orleans,1.7,1,-3,2.1,1.4,-1.8
92,Oral Roberts,1.7,2.7,-6,1.2,1.9,-1.7
93,Pepperdine,1.6,2,-2,2.4,1.3,0
94,Albany,1.6,2.7,7,6.5,-2.1,2.1
95,Oklahoma,1.6,-0.7,-6,3.4,-0.2,3.5
96,Wash State,1.6,-1,-1,3.9,-0.1,1
97,Duquesne,1.6,-4,-3,5,-1.8,1.5
98,Wichita St,1.6,6.7,10,4.9,-1.5,1.6
99,Northeastrn,1.6,0.7,-3,1.5,1.6,-2.4
100,San Fransco,1.6,4,8,3.8,-0.2,-2
101,VCU,1.6,-4.3,-5,3.2,-0.1,6.9
102,Dayton,1.6,-5,6,2.3,0.8,0.6
103,Creighton,1.5,-3.7,-9,4.2,-1.5,1.5
104,Rhode Island,1.5,0.3,1,0.9,2,-1.7
105,Georgia St,1.5,-1.3,-1,1.4,1.6,-5.3
106,Sacred Hrt,1.5,-0.7,9,1.5,1.5,-0.6
107,Towson,1.5,7.3,5,2.9,0.1,-0.5
108,Cal Poly,1.4,1.7,3,1.2,1.6,-1.1
109,AR Lit Rock,1.4,0.7,-3,2.6,0.4,1.7
110,Auburn,1.4,5.7,9,3.1,-0.5,0
111,Miss Val St,1.4,3.7,1,3.6,0.4,-2
112,Ohio,1.4,3.3,-1,4.6,-1,0.9
113,Missouri St,1.3,1.3,5,3.5,-0.5,3.2
114,Sam Hous St,1.3,7.3,1,5.5,-2.1,2.3
115,Wagner,1.3,-3,8,2.4,0.1,-0.1
116,San Diego,1.3,3.7,-4,1.4,1.2,2.9
117,Fordham,1.2,4,4,4.1,-1.6,0
118,Louisville,1.2,0,-5,4.1,-1.3,3.6
119,Miami (FL),1.2,-3,-6,2.6,0,4.8
120,Providence,1.2,-4,-1,1.9,0.6,-1.2
121,Cleveland St,1.2,0.3,6,0.4,1.8,0
122,Illinois St,1.2,6.7,15,2.4,0,0.4
123,DePaul,1.2,-0.7,0,6.2,-3.9,-0.1
124,Norfolk St,1.2,3.3,-4,1.7,0.9,-4.9
125,UMKC,1.1,4.7,13,2.4,0.1,2
126,Baylor,1.1,-1,2,3.9,-1.8,0.4
127,Boston U,1.1,-4.3,7,3.6,-0.7,-0.9
128,Dartmouth,1,-1.3,3,1.8,0.5,0.6
129,Indiana St,1,0,-1,1.5,0.6,-1.5
130,Gonzaga,1,-6.7,-1,5.7,-2.9,-1.4
131,St Johns,1,3,3,2.4,-0.7,-2.5
132,Kennesaw St,0.9,5,7,2.4,-0.1,7.3
133,Montana St,0.9,10.3,9,6,-2.9,-1.9
134,Sac State,0.9,9,9,6.3,-3,7.9
135,Michigan,0.9,-3,-1,-0.1,1.8,0.2
136,TN Tech,0.8,5.7,-2,-0.3,1.5,-1.4
137,Geo Mason,0.8,-3,-2,3.9,-1.6,-0.1
138,Indiana,0.8,0.3,4,3.5,-2.8,3.2
139,Binghamton,0.8,2,1,2.1,-0.5,0.1
140,Arkansas,0.8,-4.7,0,4.5,-2.7,-1.8
141,IUPUI,0.7,-9,-4,4.5,-2.1,2.4
142,Troy,0.7,-3,-7,5,-2.8,0
143,LA Lafayette,0.7,-0.7,2,1,0.5,-0.1
144,E Washingtn,0.6,6,4,6.5,-3.8,-2.8
145,U Mass,0.6,4,17,0.7,0.6,0.8
146,Hawaii,0.6,-1.7,13,2.1,-1.6,-3.2
147,GA Tech,0.5,2,2,4,-1.8,4.2
148,Jackson St,0.5,-3,-8,2.4,-0.5,1.7
149,Kent State,0.5,1.3,4,2.2,-0.9,4.2
150,Jacksonville,0.4,4.7,2,3.6,-1.1,2.5
151,TX-Pan Am,0.4,-7,-11,2.8,-0.3,-1.4
152,Rider,0.4,-4.7,-3,1.2,0,-2.9
153,Xavier,0.4,-4,5,1.6,-0.7,1.4
154,James Mad,0.4,0.7,-6,-0.2,0.9,0.3
155,Holy Cross,0.4,-0.3,0,2.6,-1.7,4
156,St Josephs,0.3,-3,-2,0.6,0.1,-1.5
157,Maryland ES,0.3,-4.3,-8,6.7,-3,-1.4
158,N Colorado,0.3,-7.7,-14,6.1,-3.7,-4.1
159,North Texas,0.3,-2.7,-11,-0.9,1.7,2
160,Cincinnati,0.3,2,1,1.8,-1.5,5.4
161,Northwestern,0.2,0.7,-7,2.8,-2.6,-0.9
162,E Kentucky,0.2,-4.7,-11,1.9,-1.5,-1.1
163,Texas A&M,0.1,-0.3,5,1.7,-1.7,1.6
164,Army,0.1,-1.7,4,1.2,-0.8,-1.2
165,Richmond,0.1,2.3,5,2.1,-1.7,-3.4
166,Detroit,0.1,-2.3,-1,0.8,-0.6,0.5
167,Nicholls St,0.1,-1.3,-3,3.7,-1.7,-4.6
168,Central FL,0.1,1.7,0,0.7,-0.8,-1.4
169,Yale,0.1,3,6,1.3,-0.9,0.7
170,Alabama St,0.1,-0.7,2,-0.9,0.6,1.8
171,E Tenn St,0.1,-4.7,-6,2.2,-1.3,-0.4
172,Vermont,0.1,-0.3,-22,4.8,-2.9,-0.7
173,Coppin State,0.1,1.7,-5,1.7,-0.6,0.8
174,Fresno St,0,3.3,6,0.1,-0.1,-3.8
175,Lehigh,-0.1,6,6,1.5,-1.7,-1.1
176,IL-Chicago,-0.1,1.7,5,-0.1,-0.1,1.3
177,Syracuse,-0.1,6,1,0.6,-1.3,-3.4
178,Florida St,-0.1,-5,-13,-0.3,0.1,0.5
179,Notre Dame,-0.1,0,-2,0,-0.2,2.7
180,N Dakota St,-0.2,-1.3,-5,4.3,-3.2,1.5
181,E Michigan,-0.2,-1,-3,2.2,-2.2,-2.5
182,Campbell,-0.3,-0.7,-3,2,-2.4,-2.3
183,Arkansas St,-0.3,2.7,-6,1.2,-1.5,-4.9
184,Stetson,-0.3,5,-3,2,-1.9,-0.2
185,Lipscomb,-0.3,2.7,5,1.4,-1.6,3
186,Central Ark,-0.3,0.3,4,-0.5,-0.2,-3.1
187,La Salle,-0.3,0.7,4,0.8,-1.1,-0.9
188,UAB,-0.3,1.3,-1,1.7,-1.9,0.5
189,Georgia,-0.3,0.3,-6,0.8,-1.3,3.3
190,Michigan St,-0.3,-5.3,-10,2.6,-3.2,-1.2
191,Toledo,-0.3,-6.7,-6,2.1,-1.9,4.2
192,,-0.4,1,0,1.8,-1.9,-0.5
193,Bradley,-0.4,0.7,8,-1.3,0.5,2.1
194,LA Tech,-0.4,-3,-5,2.4,-2.9,4.5
195,BYU,-0.5,-5.3,5,1.6,-2.6,1.3
196,W Illinois,-0.5,-6.7,-1,4.3,-4.2,-0.6
197,Fla Gulf Cst,-0.5,1.3,-8,2.9,-2.5,0
198,S Florida,-0.6,1.7,8,1.7,-2.9,-4.6
199,NC-Grnsboro,-0.6,-9.3,-15,1.7,-2.3,-0.7
200,Utah,-0.7,-7,-2,0.3,-1.4,-1.6
201,W Michigan,-0.7,-1.3,-5,0.1,-1.1,-1.8
202,Elon,-0.7,-4,-3,1.1,-1.8,-3.3
203,S Utah,-0.7,8,3,1.9,-2.8,-2.1
204,Utah Val St,-0.7,5.3,6,5.2,-4.2,0.5
205,San Jose St,-0.7,5,0,0.1,-1.3,-1
206,Iona,-0.8,-3,-2,2.8,-3,-3.8
207,UC Riverside,-0.8,-1.7,1,2,-2.8,0.1
208,Idaho,-0.9,9,7,1.2,-2.6,-4.9
209,Fairfield,-1,3.3,2,-0.6,-1.2,2.3
210,Central Conn,-1,-1.3,3,-0.3,-1.6,0.6
211,TN Martin,-1,2.7,2,1,-2.3,-1.6
212,Marist,-1.1,2.7,8,-1.4,-0.8,2.3
213,U Penn,-1.1,5.3,10,-0.9,-1.3,1.2
214,Lafayette,-1.1,3.3,-1,0.7,-2.4,-5.8
215,NW State,-1.1,6.3,2,2.6,-3,5
216,Cornell,-1.1,2.3,5,-0.3,-1.7,-3.5
217,Miami (OH),-1.1,-1,6,1.8,-2.8,-3.8
218,Texas Tech,-1.1,-0.7,-7,0.9,-3.4,1.3
219,Quinnipiac,-1.1,-3,-3,-1.4,-0.9,-1.9
220,Youngs St,-1.1,0,5,-0.6,-1.5,-3
221,Arizona St,-1.1,-4.7,1,0.9,-4.1,1.5
222,Wm & Mary,-1.2,-3,-1,-1.9,-0.6,-2.1
223,Portland,-1.2,-7.3,-13,-0.6,-1.6,-4.6
224,Mt St Marys,-1.2,-6.7,-16,0.2,-2.3,3.1
225,Wofford,-1.2,1,0,-1.7,-0.9,-2.6
226,Middle Tenn,-1.3,1,-1,0.2,-3,-2.8
227,Wright State,-1.3,1.3,4,0.2,-2.9,1.5
228,Florida A&M,-1.3,4.3,0,2.9,-3.5,-1.6
229,Tulsa,-1.4,-0.7,-8,0.1,-2.9,-0.2
230,Delaware,-1.5,0.7,6,-0.1,-2.3,-1.1
231,Connecticut,-1.5,-3.7,2,-1.2,-1.8,3.3
232,High Point,-1.5,-4,-2,0.1,-2.4,-0.4
233,Vanderbilt,-1.5,-3.3,9,-1.6,-1.4,1.6
234,SC Upstate,-1.6,-0.7,3,-0.6,-1.9,--
235,Montana,-1.6,1.3,5,0.5,-2.9,1.6
236,St Peters,-1.6,-8,-11,-3.1,-0.3,-2.6
237,Evansville,-1.7,-4.3,-10,2.3,-5.4,-2.5
238,Boise State,-1.7,-0.7,1,0,-3.1,-1.6
239,Pacific,-1.7,-1.3,6,0.7,-3.5,-0.7
240,American,-1.7,5.7,5,-1.3,-2.1,0.9
241,Geo Wshgtn,-1.7,0.7,-6,-0.4,-3.1,3.2
242,California,-1.8,-6.3,-4,1,-5.6,0.2
243,Ark Pine Bl,-1.9,-7.7,-2,0.1,-2.9,-2.2
244,St Fran (PA),-1.9,4.7,15,-2.1,-1.6,-4.2
245,Valparaiso,-1.9,-3.7,-11,0.1,-3.5,-5.6
246,St Bonavent,-2,-3,-8,1.7,-5.2,-1.8
247,N Arizona,-2,-2.3,-5,0.8,-4.5,-2.2
248,Coastal Car,-2,1,1,0.3,-3.9,2.3
249,Temple,-2.1,-1.3,1,-0.6,-3.1,-0.8
250,Chattanooga,-2.2,-4.3,5,-3.6,-0.9,0.1
251,Columbia,-2.2,-3.7,-7,-0.2,-3.8,-1.6
252,Colgate,-2.3,0,-16,1.6,-5.3,-1.6
253,WI-Grn Bay,-2.3,-6.7,-9,0.6,-4.9,-0.6
254,Alcorn State,-2.3,5.7,2,2.2,-4.4,-3.5
255,Liberty,-2.3,3.3,2,-2.7,-2.1,-2.7
256,Murray St,-2.4,-1,-10,-0.1,-4.5,-1.3
257,Charl South,-2.4,-8,-5,1,-4.9,-4.2
258,Princeton,-2.4,-3,-10,-1,-3.6,-1.2
259,Gard-Webb,-2.5,-5,-3,1.2,-4.5,-3.4
260,Ohio State,-2.5,-6,-17,-1.6,-3.5,2.6
261,Colorado,-2.5,-7,-9,0.4,-4.8,-1.3
262,Oregon,-2.5,-3.3,3,-0.3,-4.5,3.2
263,Citadel,-2.5,-1,-2,-0.8,-4,-1.3
264,Arizona,-2.6,-9,-6,-1.9,-3.2,-0.9
265,Fla Atlantic,-2.6,-2.7,-7,0,-5,-2.1
266,Loyola-MD,-2.6,-4.3,-9,1.4,-5.2,-2.9
267,S Dakota St,-2.6,2,7,-0.3,-5,-1.6
268,Rice,-2.7,-6.7,-11,-4.2,-1.5,-2.7
269,Southern,-2.7,-0.3,8,-2.7,-2.7,-4.4
270,N Florida,-2.7,-3.7,3,-0.5,-4.2,-6.1
271,,-2.7,-5,-3,-2.2,-3.1,-0.5
272,N Illinois,-2.8,-3.3,7,-3.6,-2.1,-6.9
273,Nevada,-2.8,-9,-4,-0.9,-4.4,-2.1
274,S Car State,-2.8,-4.7,-15,1.8,-5.5,-1.4
275,Mercer,-2.8,-5.7,-9,-0.9,-4.1,-7
276,Hofstra,-2.8,-2.7,-8,-2.9,-2.6,0.5
277,LSU,-2.8,-7,-9,-1,-4.6,-0.5
278,Iowa State,-2.8,-7,5,-0.3,-5.9,-1.3
279,Air Force,-2.8,-4.3,-4,-1.6,-4,1.2
280,Brown,-2.8,-6,-9,-1.4,-3.8,-4.1
281,Drexel,-2.9,-2,-5,-1.9,-4.2,1.2
282,Miss State,-2.9,-4.3,-13,-3.7,-2.2,0.2
283,TX Southern,-2.9,-3,-3,-2.5,-3.2,-2.8
284,Saint Louis,-3.1,-3.3,-14,-2.4,-4,-5.1
285,NC-Asheville,-3.1,-4,-7,-3.7,-2.6,-3.6
286,Weber State,-3.2,-2.7,10,-2.1,-4.2,-4
287,Col Charlestn,-3.2,-3,4,-3.3,-3.2,-3.2
288,N Iowa,-3.3,-3,-4,-3.6,-2.9,-1.3
289,Savannah St,-3.3,4.3,11,3,-5.9,-4.9
290,Presbyterian,-3.3,-1.7,-4,1,-3.6,-10
291,E Illinois,-3.3,-3,-5,-4.5,-2.4,-1.7
292,Rutgers,-3.3,-8,-13,-0.7,-6.9,0.1
293,Georgetown,-3.4,-11,-18,-1,-5.4,-2.3
294,Bucknell,-3.5,-8,-15,-2.5,-4.1,0.2
295,TX-Arlington,-3.5,-3,-6,-2,-4.7,-2.7
296,NC-Wilmgton,-3.5,-3.7,8,-3.2,-3.8,-1.1
297,Hartford,-3.5,-7.7,-10,-2.9,-3.9,2.4
298,Harvard,-3.5,-0.3,-6,-0.9,-5.5,-0.1
299,SE Louisiana,-3.6,-7.3,-6,-2.6,-4.3,1.7
300,SE Missouri,-3.6,-4,4,-1.2,-5.1,-0.4
301,Jksnville St,-3.6,-3,-4,-2.5,-4.6,-2
302,Beth-Cook,-3.7,-3,1,-0.5,-5.9,-1.6
303,TX A&M-CC,-3.7,-14,-11,-2.3,-5,-1.3
304,Monmouth,-3.8,-9.7,-12,-2,-5.1,-4
305,Florida Intl,-3.8,-3.3,-7,-1.1,-7.4,-0.5
306,Furman,-3.8,-3,-3,-1.2,-5.3,-1.2
307,McNeese St,-3.8,-0.7,-10,-1.8,-4.9,1.5
308,Chicago St,-4,-1,3,1.6,-6.7,1.6
309,Tulane,-4.1,-3.3,-10,-2.7,-5.3,-4.9
310,S Methodist,-4.2,-7.3,-15,-2.3,-6.8,-2.2
311,LA Monroe,-4.2,-3.7,-8,-1.2,-5.9,-0.3
312,Boston Col,-4.3,-2.7,-17,-2.5,-7.5,-2.9
313,Kentucky,-4.3,-2.7,-8,-1.9,-7.5,-3
314,Utah State,-4.3,-5,-8,-1.5,-6.8,0.4
315,E Carolina,-4.3,-0.7,4,-1.2,-8.8,-2
316,Santa Clara,-4.5,-6.7,2,1.2,-8.5,-1.2
317,App State,-4.5,-7,9,-4.2,-4.7,1.1
318,Loyola Mymt,-4.5,-0.3,1,-4.5,-4.6,3.5
319,Iowa,-4.6,-7,-1,-2.6,-7.2,0.5
320,Maryland,-4.6,-9,-8,-1.8,-8.8,-1.1
321,USC,-4.8,-4.3,-7,-3.3,-6.4,-3.2
322,Radford,-4.9,-6.7,-4,-1.6,-6.9,-1.2
323,Idaho State,-4.9,-6.3,-6,-1.7,-6.8,-2.3
324,Bowling Grn,-4.9,-8.3,-4,-1.5,-7.5,-3.6
325,Denver,-4.9,-5.3,-3,-4.4,-5.2,-6
326,NJIT,-4.9,0.3,-11,-2.9,-6.3,-3.8
327,Canisius,-5,-3,1,-3,-6.6,1.5
328,Maine,-5.2,-8.3,-5,-0.3,-8.7,-1.2
329,IPFW,-5.4,-9,-10,-0.7,-8.2,-3.8
330,Prairie View,-5.4,-5,-2,-1,-8.2,1.6
331,Colorado St,-5.6,-3.7,0,-4.6,-6.2,-2.9
332,Samford,-5.7,-0.3,-11,-4,-7,-3.3
333,Grambling St,-5.8,-1,2,-1.6,-8.3,-2.1
334,NC A&T,-5.9,-10.3,-2,-2.4,-7.6,0.2
335,Lg Beach St,-5.9,-0.3,-5,-1.1,-9.3,2.8
336,F Dickinson,-6.1,-11.7,-15,-5.3,-6.8,1.7
337,UC Davis,-6.6,-6.3,3,-7,-6.2,-5.1
338,Wyoming,-6.8,-5.7,2,-6.8,-6.9,-3.3
339,NC State,-8.1,-9.7,-12,-6.3,-9.9,-7
340,Howard,-8.7,-11.3,-9,-4.1,-10.7,-3.3
341,NC Central,-8.7,-3,0,-4.8,-9.4,--
