Rank,Team,2004,Last 3,Last 1,Home,Away,2003
101,Boston U,1.3,-1,-1,1.2,1.4,5.7
102,Syracuse,1.2,-2.7,-7,2.6,-0.3,0
103,Kansas St,1.2,6.7,8,3.6,-2.3,-0.6
104,Duke,1.2,-7,-13,5.5,-2.4,3
105,Ohio,1.2,3.7,-5,4.3,-1.3,-0.5
106,Miss State,1.1,-1.7,7,4.9,-1.2,3.9
107,Drake,1.1,3.7,13,2.4,-0.3,6.1
108,Geo Mason,1.1,-4,-1,3.2,-0.6,1.9
109,Seton Hall,1.1,-7.3,2,2,-0.4,-0.8
110,Hartford,1.1,1,3,2.3,0.1,-0.7
111,App State,1,-2.3,-13,5.6,-2.1,3.4
112,Maryland BC,1,2.7,-2,2.1,0.2,1
113,Hofstra,1,5.7,6,4,-0.9,2.9
114,Creighton,1,2.7,-1,2,0.2,1.2
115,Utah Val St,1,0.3,-4,5.2,-2.1,0.7
116,Maryland,1,-4.3,-13,4.7,-4.5,4.6
117,Texas A&M,1,-2.7,0,2.9,-2.2,3.6
118,Hampton,0.9,-0.7,-8,6.4,-1.4,-1.3
119,Chattanooga,0.9,5,-10,4.3,-2,-1.3
120,Indiana,0.9,7,9,1.9,-0.4,1.4
121,Georgia,0.9,2.3,2,4.1,-3.4,2.9
122,Rutgers,0.9,-0.3,0,3.1,-2,-0.8
123,Toledo,0.9,-3.7,-10,1.8,0.3,-0.7
124,LA Tech,0.9,7.7,6,2.1,0,0.1
125,TN State,0.9,1,7,2.7,0,2.2
126,Alabama St,0.8,-2,-11,2.4,-0.4,-0.8
127,UCSB,0.8,-1.7,-3,6.9,-3.5,1.5
128,St Fran (NY),0.8,1,-5,3.3,-1.1,0.5
129,Navy,0.8,5,-8,3.2,-1,-2.2
130,LSU,0.8,-1,2,3.9,-2.3,-1.6
131,Fla Atlantic,0.7,1,9,3.9,-1.5,3.3
132,Arkansas St,0.7,-0.7,-2,5.9,-3.2,-1.6
133,San Diego St,0.6,5.3,14,1.4,-0.2,4.5
134,Notre Dame,0.6,-5.3,-18,1.3,-0.5,-0.1
135,Drexel,0.6,-2,-2,3.7,-1.3,-0.1
136,Austin Peay,0.6,1.7,-2,3.4,-1.6,-0.3
137,Stanford,0.6,-1,5,2.8,-0.8,1.5
138,N Iowa,0.6,1.7,3,2.2,-0.8,-2.1
139,New Orleans,0.6,3,-8,1.6,-0.1,1
140,North Texas,0.5,1,14,0.9,0.1,-2.3
141,Siena,0.5,-5.7,-11,4.7,-2.6,3.8
142,Memphis,0.5,-2.3,1,2.7,-2.8,4.5
143,Gard-Webb,0.4,4,4,2.5,-0.9,-3.3
144,Southern,0.3,-6.3,3,2.1,-0.9,2.3
145,N Arizona,0.3,3.3,13,3.5,-1.8,-4
146,Chicago St,0.2,-0.3,-3,4.2,-1.9,-0.7
147,Nevada,0.2,7.3,9,1.6,-1.2,3.1
148,Brown,0.2,2.3,-2,2.8,-1.5,-2.3
149,Mercer,0.2,-2,3,0,0.4,-2.8
150,Gonzaga,0.1,1.7,3,1.2,-0.7,-0.9
151,GA Tech,0.1,2.3,0,1.1,-0.9,-1.1
152,Wash State,0.1,-1.3,1,1.4,-0.9,3.1
153,Utah,0,-5,7,0.8,-0.5,0.1
154,Albany,0,2,-3,3.8,-2.5,-1.2
155,St Johns,0,1,-1,-1.2,1.6,0.6
156,Mt St Marys,-0.1,-3.3,0,-0.7,0.4,1.4
157,Xavier,-0.1,-2,4,1.1,-2.1,2.2
158,Rob Morris,-0.1,4,1,3.3,-2.8,-3.4
159,Iowa,-0.2,-4.3,4,1.5,-1.7,-2.3
160,Harvard,-0.2,7,8,1.8,-1.7,-3
161,Lamar,-0.2,1.7,7,-2,1.5,2.9
162,Missouri,-0.2,-2,1,2.2,-3.4,1.1
163,Howard,-0.2,-3.7,2,-0.7,0.1,-0.2
164,Akron,-0.4,-4,-9,-0.5,-0.2,-4
165,UNLV,-0.4,-8,-14,1.3,-2,-5.1
166,Oral Roberts,-0.4,-2.3,-1,1.1,-1.6,0.7
167,California,-0.4,-5.3,2,0.9,-2.2,3.1
168,Davidson,-0.4,-4,-3,1,-1.3,-2.8
169,Wofford,-0.4,-4,1,-0.6,-0.3,-5.5
170,Tennessee,-0.4,0.7,-8,0,-0.9,-1.6
171,Wright State,-0.4,4.7,-3,0.3,-1.2,-2.8
172,Idaho State,-0.4,-6.7,-4,1.1,-1.6,-3
173,E Washingtn,-0.4,3,-2,3.6,-2.8,-0.7
174,TN Tech,-0.5,6.3,-1,3.5,-2.9,-0.6
175,Colorado,-0.5,-5,-4,1.2,-2.1,-2.4
176,Elon,-0.5,-3.3,-1,2.5,-2.1,1.1
177,Texas,-0.5,-3.7,-2,2.5,-3.9,7.1
178,Purdue,-0.5,0.7,-3,3.4,-5.1,0.9
179,Weber State,-0.6,-8,1,0.9,-1.6,2.6
180,E Kentucky,-0.6,0,0,3.9,-3.1,-0.3
181,High Point,-0.6,2.7,8,2.2,-2.8,-0.5
182,UMKC,-0.7,1.7,2,0.1,-1.2,3.2
183,Virginia,-0.7,-6.7,-13,1.3,-2.7,-2.6
184,Columbia,-0.7,0,-5,-0.1,-1.2,-0.3
185,Radford,-0.7,-2.3,0,1.2,-1.9,1.9
186,Connecticut,-0.7,0,1,1.5,-3.4,0.1
187,Dartmouth,-0.7,1,4,1.8,-2.9,-5.7
188,NC A&T,-0.7,-2,-6,2.8,-2.8,-0.8
189,SE Missouri,-0.8,4.3,2,5.5,-4.9,0.4
190,Furman,-0.8,-3,-3,2,-2.6,-0.2
191,New Mexico,-0.8,-5.7,-2,0.7,-2.7,-0.5
192,Wyoming,-0.8,-0.3,0,2.8,-4.4,-0.8
193,Portland,-0.8,-2.3,3,0.9,-2,-0.4
194,S Utah,-0.8,-0.3,-8,-0.4,-1.1,-4.5
195,UC Davis,-0.8,0.3,-1,0.5,-1.7,-3
196,Bradley,-0.8,0,4,1.4,-3.4,1.3
197,Utah State,-0.9,4,1,1.4,-2.9,0.4
198,Miami (OH),-0.9,-2.7,-5,-0.2,-1.5,3.6
199,Stony Brook,-0.9,5.7,9,-1.2,-0.6,-0.8
200,Grambling St,-0.9,6.7,18,-0.1,-1.5,-1.1
201,TN Martin,-0.9,-5.3,-15,2.4,-2.5,-1.6
202,Lipscomb,-0.9,-1.7,3,0.5,-2.3,-6.8
203,UCLA,-0.9,2.7,6,1.9,-4.9,-3.4
204,S Car State,-0.9,2,4,0.9,-1.8,2.1
205,Florida A&M,-1,-5.7,-9,2.4,-2.7,0.4
206,E Carolina,-1,5,18,-0.1,-1.7,0
207,St Josephs,-1,-2,-5,-0.1,-1.8,1.8
208,St Marys,-1.1,-1,-8,0.2,-2.3,-1
209,Richmond,-1.1,-5,-6,1.8,-3.1,1.1
210,Butler,-1.1,-1,-6,0.4,-2.4,2.7
211,Georgetown,-1.1,-2.3,4,-2.1,-0.1,3.2
212,Tulsa,-1.2,-3,-4,0.3,-3,-3.3
213,Beth-Cook,-1.2,9,15,0.8,-2.4,0.3
214,BYU,-1.2,4.7,9,1.3,-3.7,1.6
215,Central Mich,-1.2,-3,-2,0.5,-2.9,-2.5
216,Marshall,-1.2,4,-6,1.7,-3.8,-2.9
217,Auburn,-1.3,-2,4,2.7,-5,4.2
218,Boise State,-1.3,-7.7,-10,-0.3,-2.4,2.6
219,Denver,-1.3,-11,-9,-0.9,-1.6,-1
220,,-1.3,-4,-5,-0.7,-1.7,-1.4
221,W Illinois,-1.4,-6,-12,0.9,-3.1,-6.3
222,Kansas,-1.4,-6.3,-3,0.2,-4.2,-1.3
223,Lg Beach St,-1.4,4.7,-2,-0.1,-2.6,-3.4
224,Vanderbilt,-1.4,0,4,-1.6,-1.2,1.9
225,LA Monroe,-1.4,-1.7,3,0.6,-2.9,-1.4
226,Northwestern,-1.4,-3.7,-5,-0.7,-2.4,-0.4
227,Baylor,-1.4,-0.7,-4,3.2,-8.2,-2.1
228,Portland St,-1.5,1,12,2.8,-5.8,-1.7
229,Bucknell,-1.5,-5.3,-2,1.8,-3.7,-0.2
230,Iona,-1.5,-2,-11,-1.1,-1.8,-3
231,St Fran (PA),-1.6,-3.7,-7,1.4,-3.9,0.5
232,Jksnville St,-1.6,0,5,1,-2.9,-1.3
233,Cleveland St,-1.6,-0.7,3,1.9,-4.1,-3.8
234,Wichita St,-1.7,-6.3,-5,-0.3,-3,-2.3
235,Oregon St,-1.7,-12.3,-24,1.9,-4.4,4.7
236,IPFW,-1.7,1.7,4,1.1,-3.3,-3.3
237,LIU-Brooklyn,-1.7,5.3,3,-0.2,-2.8,-6.1
238,S Florida,-1.7,-3.3,2,3.1,-5.6,-6.3
239,Campbell,-1.7,7.3,20,1.8,-4.2,0.7
240,San Diego,-1.8,-10.7,-7,1.7,-5,-5.8
241,Belmont,-1.8,1,10,0,-3.4,0
242,TX A&M-CC,-1.8,-4.3,-2,1,-3.9,1.1
243,Alabama,-1.8,0.7,-9,2.7,-6.1,0.5
244,Cornell,-1.8,-2.3,-4,1.1,-3.7,2.3
245,N Illinois,-1.9,-2.7,-5,-0.3,-2.9,-4.5
246,Illinois St,-1.9,-5.7,-6,-0.5,-3.2,-1
247,Norfolk St,-1.9,1.7,-2,2.5,-4.5,-0.5
248,AR Lit Rock,-2,9,-2,3.2,-6,2.8
249,Longwood,-2,-3.3,6,1.2,-3.8,-1.5
250,Central FL,-2,-4.7,0,-0.2,-3.4,2
251,Marquette,-2,-2,3,-0.7,-4.8,0.8
252,Evansville,-2.1,-9.3,3,-1.1,-3.2,-6.4
253,American,-2.1,-0.3,-7,-0.2,-3.6,0.7
254,Georgia St,-2.2,5.7,4,2.3,-5.1,-3.1
255,Providence,-2.2,-1,-5,-1.8,-2.8,0.1
256,TX-San Ant,-2.2,1.3,5,0.4,-4.3,-2.1
257,St Bonavent,-2.3,1.7,-3,-1.9,-2.6,1.1
258,Oregon,-2.3,4.7,6,0.4,-5.2,-4.8
259,Yale,-2.3,4.3,2,-1.7,-2.8,-2
260,Northeastrn,-2.4,-3,-16,-2.8,-2.1,4.1
261,Fordham,-2.4,-7,-11,-1.8,-2.9,-4.8
262,San Jose St,-2.4,-2.7,-9,0,-4.7,-0.6
263,Nicholls St,-2.4,-3,12,0.9,-4.8,-1.1
264,E Tenn St,-2.5,-1,-4,-0.7,-3.7,2
265,Sam Hous St,-2.5,-1.3,1,-1.8,-2.9,-4.9
266,S Mississippi,-2.5,-5,-3,-1.3,-3.4,-0.1
267,Charl South,-2.5,-13.3,-22,1.5,-5.1,-3
268,Liberty,-2.6,4,10,3.6,-7.5,0.3
269,Sacred Hrt,-2.6,-2.3,10,1.5,-5.4,0
270,E Michigan,-2.6,2.3,5,-2.8,-2.4,-0.8
271,UC Irvine,-2.6,0.7,2,-1.4,-3.8,-5.6
272,Marist,-2.7,1.3,-1,-2.5,-2.9,-0.3
273,Michigan,-2.7,1.3,-1,-0.5,-5.8,0.5
274,Saint Louis,-2.8,-5,-4,-0.4,-5.1,1.4
275,Duquesne,-2.8,-3.7,4,0.2,-5.1,-3.7
276,NC-Asheville,-2.8,6,10,1.5,-5.9,-2
277,Loyola-Chi,-2.8,-7.7,0,-0.2,-4.6,-1.1
278,WI-Grn Bay,-2.8,-5,3,-1.1,-4.4,-0.6
279,Citadel,-2.8,-6.7,-4,0.8,-5.4,-3
280,Florida St,-3,-3.3,3,-1.7,-4.3,0.4
281,Princeton,-3,-8,-4,-2.6,-3.2,-1.3
282,Montana St,-3.2,-2,3,-1.8,-4.3,0.6
283,Quinnipiac,-3.2,-1.3,2,-2.1,-4,1.9
284,Ark Pine Bl,-3.2,-5.3,-7,-0.2,-4.8,-9.7
285,Bowling Grn,-3.3,-4,-2,-2.6,-4,-4.5
286,Penn State,-3.3,-11.7,-8,-1.4,-4.9,-3.7
287,Texas State,-3.4,-6,-10,-3.7,-3.2,-0.7
288,Towson,-3.4,-2.7,-9,0.2,-6.2,-3.1
289,Colgate,-3.4,-2.3,-10,-3.5,-3.3,0.7
290,Fresno St,-3.4,-2.7,2,-2.7,-4.1,-1.5
291,TX-Pan Am,-3.4,-9.3,-10,0,-5.9,2.9
292,Florida Intl,-3.4,-8.7,-17,-0.5,-6.2,-6.4
293,Montana,-3.5,-1.7,-1,1.4,-6.9,-2.7
294,W Carolina,-3.5,-0.7,-5,-1.5,-4.7,-3.8
295,U Mass,-3.5,4.3,5,-2.1,-5.7,-3.8
296,Canisius,-3.7,-2,-5,-3,-4.5,-3.7
297,Delaware,-3.8,-2,-12,-1.5,-5.4,-0.2
298,Pacific,-3.9,-2.7,1,-3.5,-4.2,-4.3
299,Valparaiso,-3.9,-3.3,1,-1.3,-5.8,-3.2
300,UC Riverside,-4,-9.3,-7,-3.8,-4.2,-1.3
301,La Salle,-4.1,-3,1,-1.8,-5.9,0.7
302,Samford,-4.2,-3.3,-6,-0.8,-6.7,-6.1
303,Loyola-MD,-4.2,-1.3,0,-3.2,-5.2,-3.7
304,Rice,-4.3,-6.7,-9,-2.6,-5.8,-1
305,Maine,-4.4,-2.3,-9,-2.3,-5.8,-4
306,Jacksonville,-4.4,-0.7,-1,-4.2,-4.7,-4
307,Prairie View,-4.5,-2.7,-8,-1.2,-6.3,-1.2
308,Youngs St,-4.5,-4.3,2,-2.8,-6.3,-1
309,Monmouth,-4.6,-5,-5,-2.9,-6.1,-0.2
310,Lafayette,-4.7,-17,-22,-3.5,-5.7,-7.7
311,Alcorn State,-4.8,-4,1,-4.6,-4.9,-5.7
312,Cal Poly,-4.9,-4,4,-5.4,-4.5,-3.1
313,VA Military,-5,-8.7,-10,-4.9,-5,-6.2
314,Savannah St,-5,0.3,13,2.2,-10.4,-1.5
315,TX Southern,-5,-5.7,-1,-6,-4.2,-1.4
316,N Colorado,-5.1,-4.3,1,-5.4,-5,-9
317,S Alabama,-5.2,1.3,11,-4,-6.2,1.4
318,James Mad,-5.3,3,1,-3.6,-6.7,0.3
319,,-5.3,-3,-11,-4.2,-6,-1.3
320,Wm & Mary,-5.5,-5.3,-9,-2.2,-9.5,-1.6
321,NC-Grnsboro,-5.7,-8.7,-12,-2.9,-7.4,-3.5
322,N Hampshire,-5.9,-8,-8,-2.4,-8.3,-4.1
323,N Mex State,-5.9,-6.7,-16,-1,-9.6,-2.6
324,E Illinois,-6.8,-10.7,-10,-8.3,-5.5,-2
325,Colorado St,-6.9,-6.3,-2,-5.6,-8.2,-6.4
326,TX-Arlington,-7.1,-8,-14,-6.4,-7.6,-2.2
327,Tulane,-8.6,-15.3,-11,-8.1,-9,-6.1
328,Morehead St,-9,-7.3,-10,-5.6,-11.5,-4
329,Army,-9.5,-9.3,-7,-7.1,-11.8,-8.7
330,Maryland ES,-9.6,-10.7,2,-5.2,-12.9,-2.7
