Boston University,28,12,16,42.9,1729.0,61.8,49.6,95.4,593,1449,40.9,314,474,66.2,150,450,33.3,46.1,49.3,32.7,53.7,19.0,27.3,0.95,1650,58.9,51.6,958,34.2,33.1,312,11.1,70.1,646,23.1,77,2.8,63.6,377,13.5,1.0,10.8,187,6.7,21.7,376,13.4,6.0,84,3.0,489,17.5,12
Bowling Green,30,9,21,30.0,2066.0,68.9,45.3,95.7,666,1531,43.5,432,600,72.0,214,561,38.1,50.5,54.5,39.2,45.7,21.8,32.5,0.96,1978,65.9,45.6,848,28.3,26.2,252,8.4,64.9,596,19.9,89,3.0,61.7,411,13.7,0.83,9.7,200,6.7,24.0,496,16.5,3.3,49,1.6,715,23.8,41
Bradley,33,22,11,66.7,2322.0,70.4,52.1,101.6,848,1933,43.9,478,666,71.8,185,551,33.6,48.7,52.4,34.5,56.2,20.3,23.5,1.02,2359,71.5,52.0,1241,37.6,35.2,419,12.7,68.8,822,24.9,87,2.6,62.9,533,16.2,1.07,12.7,294,8.9,21.4,497,15.1,8.2,151,4.6,613,18.6,10
Brigham Young,29,20,9,69.0,2078.0,71.7,52.3,106.3,782,1692,46.2,443,620,71.5,202,521,38.8,52.2,55.6,36.6,52.5,20.1,27.4,1.06,2209,76.2,51.3,1024,35.3,32.3,325,11.2,70.4,699,24.1,95,3.3,59.1,462,15.9,1.09,9.5,197,6.8,20.5,425,14.7,6.7,108,3.7,582,20.1,12
Brown,27,10,17,37.0,1766.0,65.4,46.1,91.3,545,1317,41.4,390,591,66.0,133,473,28.1,46.4,50.5,44.9,51.1,24.2,24.7,0.91,1613,59.7,49.7,867,32.1,29.8,263,9.7,69.6,604,22.4,82,3.0,62.0,338,12.5,0.78,10.8,190,7.0,24.6,434,16.1,5.6,80,3.0,464,17.2,6
Bucknell,32,27,5,84.4,2047.0,64.0,50.8,103.3,726,1560,46.5,466,670,69.6,196,503,39.0,52.8,56.3,42.9,50.1,22.0,27.8,1.03,2114,66.1,51.7,1032,32.2,32.6,308,9.6,70.8,724,22.6,77,2.4,62.9,457,14.3,0.96,13.6,279,8.7,23.2,474,14.8,3.6,55,1.7,560,17.5,9
Buffalo,32,19,13,59.4,2227.0,69.6,51.6,104.0,766,1748,43.8,577,768,75.1,208,568,36.6,49.8,54.8,43.9,48.2,24.9,26.9,1.04,2317,72.4,52.4,1086,33.9,37.1,405,12.7,67.6,681,21.3,94,2.9,53.5,410,12.8,0.79,11.4,254,7.9,23.4,522,16.3,4.1,71,2.2,627,19.6,20
Butler,33,20,13,60.6,2015.0,61.1,51.5,111.9,784,1726,45.4,386,548,70.4,300,787,38.1,54.1,56.7,31.7,42.9,17.1,39.9,1.12,2254,68.3,44.1,855,25.9,25.3,256,7.8,62.9,599,18.2,90,2.7,55.6,436,13.2,1.49,10.5,212,6.4,14.5,292,8.8,4.6,75,2.3,559,16.9,9
Cal Poly,29,10,19,34.5,1917.0,66.1,50.1,99.5,659,1575,41.8,367,529,69.4,222,631,35.2,48.9,52.2,33.6,45.8,19.2,34.9,0.99,1907,65.8,51.4,1013,34.9,34.7,349,12.0,68.2,664,22.9,111,3.8,50.4,332,11.4,0.76,7.9,152,5.2,22.8,437,15.1,3.7,60,2.1,539,18.6,15
Cal State Fullerton,29,16,13,55.2,2122.0,73.2,55.2,108.1,840,1808,46.5,392,588,66.7,221,575,38.4,52.6,54.9,32.5,54.0,17.1,28.9,1.08,2293,79.1,53.3,1124,38.8,36.8,399,13.8,69.9,725,25.0,111,3.8,51.5,433,14.9,0.99,9.8,207,7.1,20.6,437,15.1,3.8,65,2.2,548,18.9,15
Cal State Northridge,28,11,17,39.3,2040.0,72.9,48.3,97.4,668,1540,43.4,494,673,73.4,156,444,35.1,48.4,53.4,43.7,51.6,24.9,23.6,0.97,1986,70.9,50.1,926,33.1,32.5,313,11.2,67.6,613,21.9,73,2.6,58.2,389,13.9,0.79,10.7,219,7.8,24.1,491,17.5,5.6,84,3.0,573,20.5,13
California,31,20,11,64.5,2017.0,65.1,51.4,105.5,717,1598,44.9,525,716,73.3,169,452,37.4,50.2,54.9,44.8,51.5,24.7,23.8,1.06,2128,68.6,50.7,1002,32.3,31.5,301,9.7,70.0,701,22.6,92,3.0,56.1,402,13.0,1.05,8.0,162,5.2,19.0,384,12.4,5.0,83,2.7,518,16.7,5
Campbell,28,10,18,35.7,2220.0,79.3,53.2,104.5,807,1837,43.9,429,671,63.9,276,787,35.1,51.4,53.8,36.5,45.8,18.5,35.7,1.04,2319,82.8,53.4,1098,39.2,38.8,441,15.8,68.1,657,23.5,92,3.3,59.0,476,17.0,0.94,9.4,208,7.4,22.9,509,18.2,4.2,73,2.6,596,21.3,9
Canisius,29,9,20,31.0,1966.0,67.8,51.8,104.3,749,1653,45.3,360,497,72.4,192,556,34.5,51.1,54.3,30.1,54.3,17.6,28.1,1.04,2050,70.7,47.9,951,32.8,31.8,312,10.8,64.0,639,22.0,116,4.0,52.6,394,13.6,1.0,10.9,214,7.4,20.0,394,13.6,4.9,84,2.9,500,17.2,13
