Cal Poly,29,19,10,65.5,1777.0,61.3,51.6,105.5,633,1445,43.8,448,615,72.8,161,469,34.3,49.4,54.0,42.6,50.3,23.9,25.8,1.06,1875,64.7,49.7,974,33.6,31.4,280,9.7,68.0,694,23.9,106,3.7,56.7,359,12.4,1.1,7.8,138,4.8,18.3,325,11.2,6.6,105,3.6,450,15.5,3
Cal State Bakersfield,30,18,12,60.0,2003.0,66.8,50.5,102.8,664,1536,43.2,564,810,69.6,167,539,31.0,48.7,53.6,52.7,48.3,27.4,24.3,1.03,2059,68.6,48.3,985,32.8,31.0,309,10.3,65.6,676,22.5,99,3.3,54.5,362,12.1,0.93,10.0,201,6.7,19.4,389,13.0,6.5,107,3.6,582,19.4,20
Cal State Fullerton,30,19,11,63.3,2015.0,67.2,52.6,106.7,737,1612,45.7,518,732,70.8,157,466,33.7,50.6,54.8,45.4,54.0,24.1,21.9,1.07,2149,71.6,50.1,1051,35.0,29.3,290,9.7,70.9,761,25.4,81,2.7,52.6,388,12.9,1.14,7.4,149,5.0,16.9,341,11.4,6.7,111,3.7,571,19.0,12
Cal State Northridge,32,17,15,53.1,2271.0,71.0,53.1,109.6,846,1863,45.4,550,775,71.0,248,702,35.3,52.1,55.8,41.6,48.0,22.1,29.9,1.1,2490,77.8,49.2,1063,33.2,31.4,357,11.2,66.9,706,22.1,74,2.3,55.7,471,14.7,1.17,8.7,198,6.2,17.7,403,12.6,5.9,106,3.3,664,20.8,20
California,31,12,19,38.7,2097.0,67.6,51.1,103.2,754,1801,41.9,463,630,73.5,194,533,36.4,47.3,51.5,35.0,51.7,21.4,26.9,1.03,2165,69.8,49.4,1078,34.8,29.5,330,10.6,69.3,748,24.1,115,3.7,50.9,384,12.4,1.2,6.7,140,4.5,15.3,321,10.4,5.8,105,3.4,574,18.5,10
Campbell,32,20,12,62.5,2072.0,64.8,56.6,110.6,828,1807,45.8,451,659,68.4,184,536,34.3,50.9,54.0,36.5,56.2,19.7,24.1,1.11,2291,71.6,51.8,1123,35.1,35.5,388,12.1,68.1,735,23.0,96,3.0,48.3,400,12.5,1.17,11.1,231,7.2,16.6,343,10.7,4.8,83,2.6,493,15.4,2
Canisius,33,12,21,36.4,2280.0,69.1,54.4,107.9,873,1938,45.0,483,672,71.9,230,680,33.8,51.0,54.5,34.7,52.3,19.6,28.1,1.08,2459,74.5,52.2,1193,36.2,37.0,427,12.9,67.3,766,23.2,129,3.9,57.5,502,15.2,1.11,8.8,200,6.1,19.9,453,13.7,4.5,86,2.6,639,19.4,8
Central Arkansas,29,21,8,72.4,2169.0,74.8,55.1,108.8,801,1718,46.6,593,832,71.3,165,470,35.1,51.4,55.8,48.4,53.9,25.1,21.0,1.09,2360,81.4,54.1,1182,40.8,36.9,385,13.3,71.2,797,27.5,109,3.8,56.6,453,15.6,1.04,9.7,210,7.2,20.1,436,15.0,4.8,85,2.9,550,19.0,8
Central Connecticut State,30,19,11,63.3,2140.0,71.3,55.4,108.3,831,1849,44.9,429,625,68.6,227,624,36.4,51.1,54.0,33.8,52.1,18.5,29.4,1.08,2318,77.3,53.7,1187,39.6,36.3,411,13.7,71.1,776,25.9,108,3.6,45.5,378,12.6,0.96,9.4,201,6.7,18.3,392,13.1,7.9,141,4.7,497,16.6,6
Central Michigan,31,21,10,67.7,2074.0,66.9,53.2,110.3,806,1643,49.1,461,626,73.6,215,605,35.5,55.6,59.0,38.1,51.7,20.1,28.2,1.1,2288,73.8,50.6,1057,34.1,31.2,291,9.4,69.9,766,24.7,76,2.5,53.1,428,13.8,1.02,8.5,177,5.7,20.3,420,13.5,6.2,110,3.5,587,18.9,12
Charleston Southern,31,18,13,58.1,2170.0,70.0,50.0,103.3,767,1773,43.3,466,671,69.4,242,627,38.6,50.1,53.6,37.8,46.8,20.8,32.4,1.03,2242,72.3,48.0,1075,34.7,28.5,317,10.2,67.4,758,24.5,113,3.6,50.1,384,12.4,0.97,7.4,161,5.2,18.2,394,12.7,6.6,123,4.0,559,18.0,11
Charlotte,29,13,16,44.8,2031.0,70.0,51.3,101.7,738,1705,43.3,398,606,65.7,191,583,32.8,48.9,51.8,35.5,53.0,19.3,27.7,1.02,2065,71.2,47.7,1004,34.6,29.8,319,11.0,65.6,685,23.6,90,3.1,47.0,347,12.0,0.97,10.0,204,7.0,17.5,356,12.3,5.6,93,3.2,596,20.6,15
Chattanooga,32,14,18,43.8,2272.0,71.0,53.0,103.9,864,1869,46.2,463,689,67.2,169,494,34.2,50.7,53.7,36.9,58.9,19.6,21.5,1.04,2360,73.8,48.4,1131,35.3,32.0,363,11.3,64.7,768,24.0,105,3.3,47.5,410,12.8,0.92,8.6,195,6.1,19.7,447,14.0,6.6,123,3.8,656,20.5,20
Chicago State,31,18,13,58.1,2203.0,71.1,52.8,107.6,770,1686,45.7,611,879,69.5,220,620,35.5,52.2,56.4,52.1,46.4,25.8,27.8,1.08,2371,76.5,54.9,1242,40.1,36.6,380,12.3,73.2,862,27.8,118,3.8,55.3,426,13.7,0.86,7.6,168,5.4,22.4,494,15.9,7.0,127,4.1,575,18.5,13
