Rank,Team,2009,Last 3,Last 1,Home,Away,2008
79,Alabama St,0.953,0.809,0.769,0.983,0.939,0.935
80,E Tenn St,0.953,1.061,1.222,0.882,0.998,0.95
81,VCU,0.954,0.955,0.963,0.903,1.011,0.929
82,Tulsa,0.954,0.997,1.081,0.875,1.037,0.923
83,NC State,0.954,0.949,1.064,0.938,0.969,1.017
84,Oral Roberts,0.955,0.976,1.085,0.882,0.997,0.946
85,W Virginia,0.956,0.983,1.427,0.931,0.972,0.913
86,Baylor,0.956,1.04,1.23,0.91,0.991,1.012
87,Drexel,0.957,1.112,1.111,0.922,0.985,0.933
88,Gonzaga,0.958,1.137,1.257,0.894,1.006,0.9
89,UCSB,0.958,0.961,1.064,0.938,0.972,0.976
90,Oregon St,0.959,1.171,1.193,0.974,0.939,1.036
91,St Fran (NY),0.96,0.92,1.023,0.949,0.969,1.012
92,Geo Wshgtn,0.96,1.126,1.129,0.957,0.964,1.011
93,Memphis,0.96,1.116,1.196,0.897,1.052,0.839
94,Jacksonville,0.961,0.981,0.956,0.909,0.986,0.982
95,Alabama,0.962,0.955,1.076,0.928,0.999,0.978
96,Middle Tenn,0.962,1.099,1.353,0.901,1.012,0.999
97,Illinois St,0.962,0.958,0.955,0.929,0.997,0.939
98,Mississippi,0.962,0.974,0.906,0.95,0.977,1.034
99,Florida,0.963,1.109,1.124,0.882,1.044,0.963
100,TX A&M-CC,0.963,1.032,1.123,0.937,0.977,0.955
101,N Carolina,0.964,0.918,1.092,0.922,1.008,0.931
102,Akron,0.964,1.067,1.1,0.925,1.003,0.907
103,Pacific,0.965,0.974,1.174,0.958,0.97,1.006
104,Montana,0.965,0.995,0.995,0.952,0.974,1.016
105,New Mexico,0.965,1.083,1.134,0.915,1.013,0.955
106,Fairfield,0.966,1.078,1.105,0.932,0.99,1
107,Ohio,0.966,1.093,1.13,0.906,1.015,0.974
108,Illinois,0.966,0.966,1.031,0.947,0.986,0.88
109,Niagara,0.966,0.978,1.034,0.937,0.983,0.926
110,Morgan St,0.967,0.934,1.068,0.915,0.991,0.912
111,Savannah St,0.967,0.957,0.899,0.87,1.021,0.955
112,W Illinois,0.967,1.032,1.202,0.925,1.002,1.073
113,Loyola-MD,0.968,1.095,1.296,0.966,0.969,1.031
114,Manhattan,0.968,1.055,1.084,0.92,1.006,0.94
115,E Michigan,0.968,0.992,1.17,0.869,1.053,1
116,Vanderbilt,0.969,0.968,1.009,0.93,1.009,0.948
117,St Johns,0.969,0.994,1.162,0.911,1.013,0.981
118,Cornell,0.969,1.052,0.965,0.848,1.025,0.956
119,Cincinnati,0.97,0.964,1.122,0.96,0.981,0.989
120,Duquesne,0.97,1.134,1.031,0.919,1.017,1.026
121,N Colorado,0.97,1.077,0.987,0.972,0.969,1.032
122,Beth-Cook,0.971,0.975,0.942,0.938,0.99,0.918
123,Arkansas St,0.971,0.995,1.064,0.963,0.977,0.964
124,Virginia,0.971,1.027,0.882,0.933,1.019,0.994
125,Monmouth,0.972,1.084,1.119,0.936,1.002,1.047
126,Central Mich,0.973,0.991,1.112,0.93,1.002,0.992
127,Georgetown,0.973,1.11,1.334,0.951,0.993,0.957
128,Marquette,0.973,1.171,1.196,0.899,1.048,0.982
129,Michigan,0.975,1.002,1.146,0.89,1.054,0.983
130,South Dakota,0.975,1.087,1.17,0.892,1.021,1.11
131,Oklahoma St,0.975,1.09,1.084,0.935,1.013,1.012
132,St Marys,0.975,1.121,1.215,0.938,1.007,0.949
133,Utah,0.978,1.062,1.081,0.938,1.028,0.954
134,Canisius,0.978,1.07,1.061,0.932,1.006,0.953
135,TX-Arlington,0.979,1.113,1.222,0.943,1.013,1.035
136,S Carolina,0.979,1.021,1.016,0.941,1.021,0.935
137,Iowa State,0.98,0.969,1.109,0.917,1.064,0.987
138,Villanova,0.98,1.052,1.131,0.923,1.022,0.939
139,Seattle,0.981,0.915,0.888,0.933,1.014,1.011
140,Missouri St,0.981,0.857,0.979,0.937,1.036,0.994
141,Marshall,0.982,1.127,1.212,0.97,0.997,1.053
142,California,0.982,1.059,1.166,0.911,1.041,1.005
143,W Kentucky,0.982,0.911,0.867,0.961,1.004,0.998
144,SE Louisiana,0.983,1.03,1.124,0.931,1.019,0.988
145,Boston Col,0.984,1.024,1.103,0.897,1.092,1.014
146,Lehigh,0.984,0.971,1.202,0.923,1.047,0.908
147,Tulane,0.985,0.962,0.832,0.928,1.043,0.983
148,North Texas,0.985,1.047,1.222,0.948,1.007,1.035
149,Fresno St,0.985,1.018,1.011,0.934,1.042,1.015
150,Nebraska,0.986,1.071,1.133,0.897,1.093,0.927
151,Central Conn,0.986,0.947,1.105,0.966,1.002,1.031
152,IUPUI,0.987,0.976,0.984,0.906,1.034,1.022
153,W Michigan,0.987,1.101,1.038,0.937,1.026,0.974
154,IPFW,0.988,1.063,1.033,0.939,1.023,1.045
155,S Car State,0.989,0.96,0.948,0.909,1.031,0.957
156,Georgia St,0.989,1.099,1.067,1.029,0.961,0.998
157,Colorado St,0.989,1.056,1.082,0.952,1.021,1.07
158,N Florida,0.989,0.948,1.05,0.966,1.002,1.048
159,LA Tech,0.99,1.098,1.079,0.931,1.031,0.967
160,Rhode Island,0.99,0.958,0.823,1.005,0.977,1
161,S Florida,0.991,0.912,0.924,0.974,1.006,1.01
162,Furman,0.991,0.901,0.96,0.929,1.037,1.075
163,Lg Beach St,0.991,0.912,0.979,0.931,1.015,1.029
164,Columbia,0.992,0.955,0.795,0.986,0.996,0.929
165,Delaware St,0.992,0.878,1.102,0.932,1.044,1.06
166,E Illinois,0.992,0.928,0.887,1.01,0.976,1.037
167,SC Upstate,0.993,0.882,0.968,0.979,1.003,1.013
168,S Illinois,0.993,1.115,0.999,0.956,1.027,1.001
169,NJIT,0.994,0.993,1.04,0.886,1.054,0.985
170,Geo Mason,0.994,1.105,1.184,0.967,1.021,0.931
171,Citadel,0.995,1.055,1.188,0.96,1.017,0.995
172,UC Riverside,0.995,1.051,1.142,0.961,1.023,0.981
173,S Alabama,0.995,0.913,1.027,0.98,1.007,1.003
174,LA Lafayette,0.995,1.096,1.171,0.937,1.039,1.023
175,Louisville,0.998,1.019,1.11,0.965,1.043,0.884
176,Sam Hous St,0.998,0.938,0.893,0.942,1.028,1.008
177,N Dakota St,0.999,0.905,0.857,0.997,1.001,0.986
178,Charlotte,0.999,1.095,0.899,0.942,1.061,1.01
179,WI-Milwkee,0.999,1.005,1.057,0.968,1.018,1.002
180,Portland,1,1.099,1.272,0.964,1.028,0.994
181,New Orleans,1,1.12,1.188,0.928,1.045,0.986
182,Texas Tech,1,0.946,0.979,0.938,1.074,1.054
183,Norfolk St,1,0.922,0.927,0.925,1.037,1.002
184,W Carolina,1.001,1.039,1.115,0.994,1.006,1.038
185,Southern,1.001,0.919,0.924,0.926,1.048,1.001
186,TX-San Ant,1.003,1.08,1.087,0.986,1.015,0.997
187,Arkansas,1.003,1.002,1.085,0.959,1.078,0.995
188,Utah Val St,1.003,0.939,0.896,0.959,1.035,0.982
189,Oakland,1.003,0.978,1.11,0.99,1.011,1.049
190,Bucknell,1.003,1.032,1.121,0.969,1.031,0.991
191,Boise State,1.003,0.961,1.185,0.95,1.052,1.01
192,Charl South,1.004,1.051,0.894,0.983,1.017,1.062
193,N Illinois,1.004,0.931,0.959,0.978,1.027,0.995
194,Miami (OH),1.005,0.961,1.021,0.909,1.069,0.923
195,St Bonavent,1.005,1.197,1.242,0.945,1.056,0.969
196,Indiana St,1.005,0.961,0.91,0.987,1.018,1.041
197,Rice,1.006,0.999,1.045,0.995,1.019,1.063
198,Cal St Nrdge,1.006,0.971,1.031,0.997,1.013,0.958
199,LIU-Brooklyn,1.007,0.939,1.137,0.944,1.052,0.973
200,NC A&T,1.007,1.013,1.235,0.948,1.035,0.947
201,WI-Grn Bay,1.007,0.941,0.887,1.018,0.999,0.987
202,Buffalo,1.007,1.055,1.197,0.948,1.046,0.933
203,Northwestern,1.007,1.062,1.149,0.936,1.099,0.975
204,Creighton,1.007,0.973,1.057,0.937,1.077,0.951
205,Arizona,1.008,1.028,1.072,0.985,1.033,1.043
206,Weber State,1.01,0.948,1.029,0.977,1.035,0.971
207,American,1.01,1.028,1.169,0.977,1.04,0.932
208,Texas State,1.01,1.057,1.007,0.996,1.018,1.016
209,Rider,1.01,0.957,1.062,0.978,1.031,0.997
210,Coppin State,1.01,1.057,0.985,0.93,1.059,1.009
211,Stanford,1.011,1.027,1.06,0.951,1.071,0.993
212,Oregon,1.011,1.1,1.294,0.941,1.113,1.077
213,LSU,1.012,0.954,0.9,0.944,1.105,0.943
214,Seton Hall,1.012,1.177,1.213,0.959,1.082,1.01
215,Bradley,1.012,1.059,1.018,1.017,1.007,0.999
216,F Dickinson,1.012,0.902,0.946,0.997,1.024,1.069
217,Penn State,1.012,1.128,1.254,0.983,1.044,0.978
218,Navy,1.013,0.962,0.974,0.989,1.033,0.936
219,App State,1.013,1.02,0.944,1.011,1.014,1.048
220,NC-Wilmgton,1.013,1.102,1.198,0.979,1.038,1.123
221,Liberty,1.013,1.021,1.075,0.969,1.042,1.023
222,Sacred Hrt,1.013,0.932,0.914,0.96,1.062,0.985
223,Central FL,1.014,1.014,1.188,0.971,1.048,1.014
224,James Mad,1.014,1.07,1.161,0.962,1.053,0.99
225,Yale,1.015,1.04,1.272,0.936,1.058,0.95
226,Wagner,1.015,1.066,1.093,1.054,0.987,0.988
227,Chicago St,1.016,0.997,1.024,0.992,1.026,1.028
228,Chattanooga,1.016,1.066,1.279,1.002,1.028,1.051
229,Fla Gulf Cst,1.017,1.107,0.868,1.005,1.025,0.996
230,UCLA,1.017,1.06,1.228,0.979,1.055,0.956
231,S Methodist,1.017,1.076,1.245,1.007,1.03,1.032
232,San Diego,1.017,1.004,1.186,1.009,1.023,0.963
233,Bowling Grn,1.018,1.146,1.361,0.991,1.04,0.95
234,Georgia,1.019,0.957,1.11,0.944,1.099,0.967
235,DePaul,1.019,0.972,0.869,0.981,1.054,1.064
236,Auburn,1.019,1.117,1.158,0.994,1.047,0.923
237,CS Fullerton,1.019,1.045,1.057,1.038,1.008,1.044
238,High Point,1.02,0.958,1.129,0.913,1.09,1.003
239,,1.02,1.008,0.867,0.918,1.077,0.975
240,Wash State,1.02,1.029,1.111,0.994,1.043,0.92
241,Maryland ES,1.02,0.94,0.99,0.991,1.038,1.045
242,Wm & Mary,1.02,1.027,1.109,0.995,1.036,0.982
243,Miss Val St,1.021,1.038,0.923,0.936,1.063,1.059
244,Evansville,1.022,0.876,0.79,0.984,1.063,0.98
245,UC Davis,1.022,1.072,1.127,0.94,1.071,1.046
246,Dartmouth,1.023,1.201,1.192,0.957,1.09,1.01
247,Albany,1.024,1.088,1.06,0.988,1.047,0.976
248,Grambling St,1.025,0.932,0.818,0.956,1.064,1.072
249,Idaho,1.025,1.139,1.217,0.99,1.052,1.014
250,Houston Bap,1.026,1.031,1.203,0.985,1.052,1.117
251,Indiana,1.026,1.115,1.191,0.994,1.066,1.06
252,Houston,1.026,1.092,1.202,0.959,1.082,0.952
253,Davidson,1.027,1.036,1,1.001,1.043,0.902
254,Central Ark,1.027,0.932,1.044,0.948,1.077,1.061
255,Fla Atlantic,1.027,0.957,0.777,1.029,1.026,1.088
256,TX-Pan Am,1.027,0.952,1.019,0.976,1.049,1.032
257,Cleveland St,1.028,1.061,1.204,1.008,1.05,0.915
258,IL-Chicago,1.029,0.998,0.953,0.975,1.071,0.978
259,Wyoming,1.03,1.006,1.099,1.002,1.066,1.038
260,Santa Clara,1.03,1.148,1.031,1.024,1.036,0.977
261,SE Missouri,1.03,1.01,0.936,1.014,1.044,1.138
262,Denver,1.03,0.967,1.045,1.001,1.061,1.01
263,Montana St,1.032,1.106,1.082,0.999,1.058,1.041
264,Kennesaw St,1.033,1.083,1.027,1.005,1.051,1.052
265,Rutgers,1.033,1.166,1.058,0.963,1.131,0.979
266,La Salle,1.033,1.069,1.166,1.022,1.042,0.973
267,St Josephs,1.034,1.072,1.226,0.951,1.101,0.975
268,Lafayette,1.035,1.014,1.062,0.98,1.09,1.037
269,Col Charlestn,1.035,1.165,1.163,0.97,1.075,1.032
270,NC-Asheville,1.035,1.08,1.147,1.035,1.036,1.075
271,Colgate,1.036,1.022,1.144,0.996,1.069,0.979
272,Notre Dame,1.036,0.947,0.935,1.026,1.049,1.01
273,Lipscomb,1.036,1.006,1.135,1,1.065,0.983
274,U Mass,1.036,0.966,1.051,0.96,1.078,1.024
275,Sac State,1.037,1.162,1.092,0.998,1.062,1.121
276,NC-Grnsboro,1.037,0.993,0.987,1.041,1.033,1.082
277,Lamar,1.037,1.149,1.163,1.002,1.071,1.031
278,N Arizona,1.038,1.022,1.158,1.024,1.048,1.066
279,Nevada,1.039,1.064,1.097,0.975,1.095,0.974
280,Youngs St,1.039,1.116,1.256,1.011,1.063,1.021
281,NC Central,1.039,1.006,1.001,0.961,1.069,1.089
282,Elon,1.039,1.03,1.049,1.019,1.049,1.049
283,Loyola-Chi,1.041,1.18,1.194,1.027,1.053,1.008
284,Howard,1.041,1.094,0.987,1,1.058,1.024
285,Troy,1.042,1.026,1.27,0.979,1.079,1.061
286,TN State,1.042,1.022,1.163,1.02,1.054,1.072
287,Holy Cross,1.043,1.129,1.005,1.022,1.057,0.929
288,Jksnville St,1.043,1.085,1.277,0.99,1.104,1.051
289,Iowa,1.045,1.222,0.996,0.999,1.107,1.01
290,Austin Peay,1.046,1.051,1.042,1.016,1.068,1.058
291,Binghamton,1.047,0.977,1.257,0.968,1.097,0.973
292,UC Irvine,1.048,1.15,1.178,1.014,1.073,1.061
293,LA Monroe,1.048,1.041,1.029,0.982,1.096,1.048
294,E Kentucky,1.05,1.256,1.297,1.037,1.059,1.061
295,S Dakota St,1.05,1.028,1.048,1.022,1.075,1.063
296,Loyola Mymt,1.051,1.109,1.257,1.046,1.055,1.076
297,San Fransco,1.052,1.087,1.072,0.98,1.099,1.078
298,Bryant,1.052,1.013,0.996,1.017,1.072,1.065
299,Florida A&M,1.052,1.156,0.996,0.996,1.083,1.033
300,Longwood,1.053,1.055,1.201,0.938,1.104,1.009
301,NW State,1.054,1.125,1.088,1.003,1.089,1.043
302,CS Bakersfld,1.054,0.994,1.068,1.028,1.069,1.06
303,Hartford,1.056,1.104,1.216,0.98,1.107,1.045
304,E Washingtn,1.056,1.041,1.02,1.02,1.081,1.033
305,Mercer,1.057,1.068,1.064,1.031,1.081,1.036
306,Oklahoma,1.057,1.168,1.219,0.947,1.164,0.955
307,St Fran (PA),1.059,1.059,0.906,1,1.11,1.076
308,Air Force,1.059,1.041,1.182,1.025,1.096,1.032
309,S Utah,1.06,1.092,0.968,1.024,1.089,1.049
310,UMKC,1.06,1.114,1.247,1.021,1.089,1.072
311,McNeese St,1.061,1.02,1.102,1.039,1.071,0.943
312,Samford,1.063,1.136,0.954,1.005,1.102,1.03
313,Colorado,1.064,1.082,1.084,0.988,1.144,1.036
314,Drake,1.065,1.005,1.021,1.079,1.051,0.978
315,Alcorn State,1.066,0.984,0.957,0.967,1.119,1.1
316,TX Christian,1.067,1.239,1.289,1.038,1.1,0.994
317,N Mex State,1.067,1.059,1.044,1.014,1.106,1.032
318,TN Martin,1.067,1.149,1.141,1.049,1.079,0.991
319,Fordham,1.068,1.098,1.235,1.012,1.104,1.102
320,Toledo,1.069,0.968,1.194,1.01,1.115,1.017
321,Brown,1.069,1.085,0.923,1.048,1.084,1.026
322,Stetson,1.07,1.024,0.894,1.034,1.1,0.989
323,Gard-Webb,1.071,1.043,1.143,1.016,1.114,1.037
324,North Dakota,1.071,1.063,0.979,1.089,1.058,1.181
325,Hawaii,1.071,1.137,1.225,1.024,1.16,0.972
326,Marist,1.072,1.055,1.177,1.12,1.036,0.969
327,Cal Poly,1.074,1.108,1.044,1.01,1.116,1.036
328,AR Lit Rock,1.075,1.077,1.062,1.064,1.083,0.935
329,Nicholls St,1.075,0.95,0.997,1.018,1.1,0.966
330,Delaware,1.075,1.055,1.026,1.083,1.069,1.009
331,SIU Edward,1.076,1.084,1.011,1.046,1.092,1.053
332,Providence,1.081,1.15,1.225,1.044,1.125,1.021
333,Maryland BC,1.081,1.031,1.051,1.13,1.045,1.051
334,Towson,1.082,1.008,1.126,1.034,1.128,1.037
335,E Carolina,1.083,1.171,1.313,1.076,1.088,1.119
336,Presbyterian,1.084,1.1,1.12,0.925,1.156,0.974
337,Pepperdine,1.085,1.15,1.165,1.077,1.094,1.047
338,Florida Intl,1.089,1.108,1.11,1.064,1.104,1.03
339,Valparaiso,1.089,1.137,1.195,1.003,1.142,1.011
340,GA Southern,1.092,1.097,1.15,1.044,1.122,1.102
341,U Penn,1.094,1.063,1.065,1.067,1.117,0.987
342,San Jose St,1.099,1.27,1.353,1.059,1.13,1.019
343,,1.103,1.023,1.011,1.09,1.114,1.026
344,TN Tech,1.11,1.048,1.246,1.062,1.141,1.005
345,VA Military,1.125,1.24,1.143,1.082,1.155,1.028
346,Portland St,1.129,1.068,0.953,1.064,1.162,0.998
347,Idaho State,1.141,1.286,1.135,1.103,1.165,1.043
