Team,Player,Height,Weight,Age
Duke,Todd Zafirovski,81,245,Senior
Duquesne,Martins Abele,85,295,Junior
Duquesne,Marvin Binney,74,185,Sophomore
Duquesne,Sam Bott,75,190,Sophomore
Duquesne,Derrick Colter,71,175,Freshman
Duquesne,Mamadou Datt,81,215,Sophomore
Duquesne,Nick Foschia,76,215,Freshman
Duquesne,Christian Johnson,70,145,Freshman
Duquesne,Sean Johnson,73,195,Senior
Duquesne,Jerry Jones,76,195,Junior
Duquesne,Jeremiah Jones,75,190,Freshman
Duquesne,Andre Marhold,78,215,Senior
Duquesne,Derrick Martin,82,220,Sophomore
Duquesne,Kadeem Pantophlet,79,215,Sophomore
Duquesne,Ovie Soko,80,220,Senior
Duquesne,P.J. Torres,76,200,Sophomore
Duquesne,Quevyn Winters,77,205,Freshman
East Carolina,Ty Armstrong,80,235,Junior
East Carolina,Shamarr Bowden,76,170,Senior
East Carolina,Francis Edosomwan,75,205,Sophomore
East Carolina,Corvonn Gaines,76,215,Senior
East Carolina,Marshall Guilmette,82,240,Freshman
East Carolina,Maurice Kemp,80,190,Senior
East Carolina,Yasin Kolo,82,250,Freshman
East Carolina,Miguel Paul,75,180,Junior
East Carolina,Akeem Richmond,73,180,Junior
East Carolina,Peyton Robbins,76,205,Freshman
East Carolina,Paris Roberts-Campbell,74,180,Sophomore
East Carolina,Robert Sampson,80,210,Junior
East Carolina,Erin Straughn,78,215,Senior
East Carolina,Petar Torlak,73,185,Junior
East Carolina,Prince Williams,76,195,Freshman
East Carolina,Michael Zangari,81,230,Freshman
East Tennessee State,Yunio Barrueta,76,215,Freshman
East Tennessee State,Sheldon Cooley,75,180,Senior
East Tennessee State,Marcus Dubose,74,180,Senior
East Tennessee State,Kinard Gadsden-Gilliard,77,250,Junior
East Tennessee State,Ron Giplaye,78,230,Junior
East Tennessee State,Todd Halvorsen,74,190,Junior
East Tennessee State,Hunter Harris,79,220,Junior
East Tennessee State,Jarvis Jones,74,190,Senior
East Tennessee State,Petey McClain,72,185,Freshman
East Tennessee State,Lukas Poderis,80,230,Senior
East Tennessee State,Rashawn Rembert,75,185,Sophomore
East Tennessee State,Mario Stramaglia,74,180,Freshman
East Tennessee State,John Walton,79,200,Sophomore
East Tennessee State,Lester Wilson,76,205,Freshman
Eastern Illinois,Austin Akers,74,195,Senior
Eastern Illinois,Keenen Anderson,79,225,Sophomore
Eastern Illinois,Alex Austin,76,190,Sophomore
Eastern Illinois,Sherman Blanford,78,215,Junior
Eastern Illinois,Dennis Green,75,185,Freshman
Eastern Illinois,Cameron Harvey,75,190,Freshman
Eastern Illinois,Malcolm Herron,76,204,Senior
Eastern Illinois,Miles Holmes,79,195,Freshman
Eastern Illinois,Taylor Jones,74,170,Senior
Eastern Illinois,Alex Lubsey,78,185,Junior
Eastern Illinois,R.J. McGhee,78,190,Junior
Eastern Illinois,Jonathan Miller,74,180,Senior
Eastern Illinois,Josh Piper,80,225,Sophomore
Eastern Illinois,Reggie Smith,72,185,Junior
Eastern Illinois,Morris Woods,75,190,Junior
Eastern Kentucky,Jaylen Babb-Harrison,76,187,Freshman
Eastern Kentucky,Glenn Cosey,72,182,Junior
Eastern Kentucky,Willie Cruz,75,204,Senior
Eastern Kentucky,Mike DiNunno,71,196,Senior
Eastern Kentucky,Jeff Johnson,79,251,Junior
Eastern Kentucky,Tarius Johnson,77,187,Junior
Eastern Kentucky,Timmy Knipp,79,205,Sophomore
Eastern Kentucky,Marcus Lewis,76,185,Junior
Eastern Kentucky,Tommy Matthews,73,180,Freshman
Eastern Kentucky,Deverin Muff,80,212,Sophomore
Eastern Kentucky,Ryan Parsons,74,197,Junior
Eastern Kentucky,Robbie Stenzel,77,195,Sophomore
Eastern Kentucky,Eric Stutz,80,225,Sophomore
Eastern Kentucky,Corey Walden,74,206,Sophomore
Eastern Kentucky,Orlando Williams,76,189,Junior
Eastern Michigan,Matt Balkema,82,283,Senior
Eastern Michigan,Glenn Bryant,80,201,Junior
Eastern Michigan,Antoine Chandler,70,158,Sophomore
Eastern Michigan,Austin Harper,74,190,Junior
Eastern Michigan,Jamell Harris,81,201,Senior
Eastern Michigan,Daylen Harrison,78,214,Junior
Eastern Michigan,Ray Lee,75,170,Freshman
Eastern Michigan,Josh Lyle,76,186,Sophomore
Eastern Michigan,DaShonte Riley,84,233,Junior
Eastern Michigan,Jalen Ross,71,176,Freshman
Eastern Michigan,J.R. Sims,75,175,Junior
Eastern Michigan,James Still,82,205,Junior
Eastern Michigan,Anthony Strickland,77,219,Junior
Eastern Michigan,Mike Talley,71,176,Junior
Eastern Michigan,Derek Thompson,75,178,Junior
Eastern Washington,Colin Chiverton,78,200,Senior
Eastern Washington,Justin Crosgile,71,170,Junior
Eastern Washington,Ivan Dorsey,72,180,Junior
Eastern Washington,Jeffrey Forbes,70,170,Senior
Eastern Washington,Tyler Harvey,76,175,Freshman
Eastern Washington,Jaylen Henry,79,230,Junior
Eastern Washington,Jordan Hickert,81,230,Senior
Eastern Washington,Daniel Hill,69,160,Freshman
Eastern Washington,Venky Jois,79,220,Freshman
Eastern Washington,Frederik Jorg,85,285,Freshman
Eastern Washington,Parker Kelly,76,195,Sophomore
Eastern Washington,Garrett Moon,77,200,Junior
Eastern Washington,Danny Powell,78,225,Freshman
Eastern Washington,Thomas Reuter,78,225,Freshman
Eastern Washington,Martin Seiferth,82,230,Sophomore
Eastern Washington,Kevin Winford,71,170,Junior
Elon,Ryley Beaumont,79,220,Junior
Elon,Kevin Blake,75,190,Sophomore
Elon,Josh Bonney,70,175,Senior
Elon,Wes Brewer,79,235,Freshman
Elon,Roger Dugas,80,215,Senior
Elon,Egheosa Edomwonyi,79,235,Junior
Elon,Austin Hamilton,70,180,Sophomore
Elon,Sam Hershberger,72,175,Freshman
Elon,Jack Isenbarger,74,180,Junior
Elon,Sebastian Koch,80,200,Junior
Elon,John Moody,76,200,Senior
Elon,Tony Sabato,79,225,Freshman
Elon,Tanner Samson,76,193,Freshman
Elon,Aaron Smith,71,175,Senior
Elon,Lucas Troutman,82,220,Junior
Elon,Ryan Winters,79,210,Sophomore
Evansville,D.J. Balentine,74,210,Freshman
Evansville,Rokas Cesnulevicius,80,215,Sophomore
Evansville,Andy Chinn,72,165,Senior
Evansville,Ned Cox,73,185,Senior
Evansville,David Howard,80,225,Freshman
Evansville,Jordan Jahr,78,205,Sophomore
Evansville,Lewis Jones,75,205,Senior
Evansville,Mike Leazer,75,170,Freshman
Evansville,Egidijus Mockevicius,82,225,Freshman
Evansville,Jaylon Moore,79,230,Sophomore
Evansville,Jordan Nelson,72,160,Sophomore
Evansville,Colt Ryan,77,210,Senior
Evansville,Ryan Sawvell,80,200,Sophomore
Evansville,Troy Taylor,72,184,Senior
Evansville,Brandon Williams,72,170,Senior
Evansville,Adam Wing,76,205,Freshman
Fairfield,Maurice Barrow,77,210,Junior
Fairfield,Marcus Gilbert,78,185,Freshman
Fairfield,Sean Grennan,75,170,Sophomore
Fairfield,Mike Hyland,71,170,Freshman
Fairfield,Justin Jenkins,74,175,Freshman
Fairfield,Coleman Johnson,78,215,Freshman
Fairfield,Steve Johnston,72,170,Sophomore
Fairfield,Keith Matthews,77,200,Junior
Fairfield,Josip Mikulic,84,228,Freshman
Fairfield,Derek Needham,71,180,Senior
Fairfield,Colin Nickerson,75,150,Senior
Fairfield,Amadou Sidibe,80,215,Freshman
Fairfield,Desmond Wade,68,150,Senior
Fairleigh Dickinson,Melquan Bolding,75,195,Senior
Fairleigh Dickinson,Trevor Charles,80,250,Senior
Fairleigh Dickinson,Yosua Cordero-Collado,77,230,Senior
Fairleigh Dickinson,Xavier Harris,78,230,Freshman
Fairleigh Dickinson,Sekou Harris,71,165,Freshman
Fairleigh Dickinson,Mustafaa Jones,75,180,Sophomore
Fairleigh Dickinson,Yves Jules,74,180,Junior
Fairleigh Dickinson,Myles Mann,78,225,Freshman
Fairleigh Dickinson,Dylan Moody,68,180,Sophomore
Fairleigh Dickinson,Kyle Pearson,77,190,Freshman
Fairleigh Dickinson,Lonnie Robinson,77,220,Senior
Fairleigh Dickinson,Kinu Rochford,78,235,Senior
Fairleigh Dickinson,Sidney Sanders Jr.,71,175,Junior
Fairleigh Dickinson,Mathias Seilund,79,205,Junior
Fairleigh Dickinson,Timothy Smith,73,190,Freshman
Florida,Kenny Boynton,74,190,Senior
Florida,Billy Donovan,74,203,Junior
Florida,Dorian Finney-Smith,80,205,Sophomore
Florida,Michael Frazier II,76,200,Freshman
Florida,Dillon Graham,76,179,Freshman
Florida,Damontre Harris,82,228,Junior
Florida,Jacob Kurtz,77,208,Sophomore
Florida,Cody Larson,81,239,Sophomore
Florida,Erik Murphy,82,238,Senior
Florida,Braxton Ogbueze,72,182,Freshman
Florida,Casey Prather,78,208,Junior
Florida,Mike Rosario,75,183,Senior
Florida,DeVon Walker,78,191,Freshman
Florida,Scottie Wilbekin,74,176,Junior
Florida,Will Yeguete,79,240,Junior
Florida,Patric Young,81,249,Junior
Florida A&M,Muhammad Abdul-Aleem,76,210,Junior
Florida A&M,Jamie Adams,70,166,Junior
Florida A&M,McWisdom Badejo,81,250,Freshman
Florida A&M,Jamari Bradshaw,78,210,Junior
Florida A&M,D`Andre Bullard,75,170,Sophomore
Florida A&M,Jakari Bush,67,151,Freshman
Florida A&M,Walter Davis III,77,190,Junior
Florida A&M,Chuka Eneh,79,195,Freshman
Florida A&M,Michael Fabiyi,75,190,Sophomore
Florida A&M,David Johnson,73,200,Junior
Florida A&M,Trey Kellum,78,205,Freshman
Florida A&M,Reggie Lewis,74,200,Junior
Florida A&M,Onyekachukwu Odi,80,230,Junior
Florida A&M,Markee Teal,79,235,Senior
Florida Atlantic,Cavon Baker,73,170,Freshman
Florida Atlantic,Pablo Bertone,76,198,Junior
Florida Atlantic,Chris Bryant,80,210,Freshman
Florida Atlantic,Greg Gantt,74,205,Senior
Florida Atlantic,Austin Hunt,74,162,Freshman
Florida Atlantic,Javier Lacunza,80,205,Freshman
Florida Atlantic,Andre Mattison,79,220,Junior
Florida Atlantic,Jordan McCoy,78,185,Senior
Florida Atlantic,Stefan Moody,70,170,Freshman
Florida Atlantic,Richard Morrow,75,190,Sophomore
Florida Atlantic,Kelvin Penn,78,225,Sophomore
Florida Atlantic,Justin Raffington,81,245,Junior
Florida Atlantic,Dragan Sekelja,84,255,Junior
Florida Atlantic,DeVonte Thornton,80,185,Freshman
Florida Atlantic,Jackson Trapp,76,195,Freshman
Florida Gulf Coast,Marcus Blake,79,196,Sophomore
Florida Gulf Coast,Alexander Blessig,74,181,Freshman
Florida Gulf Coast,Sherwood Brown,76,200,Senior
Florida Gulf Coast,Brett Comer,75,192,Sophomore
Florida Gulf Coast,Filip Cvjeticanin,81,212,Sophomore
Florida Gulf Coast,Chase Fieler,80,205,Junior
Florida Gulf Coast,Dajuan Graf,72,170,Freshman
Florida Gulf Coast,Nate Hicks,82,217,Junior
Florida Gulf Coast,Jamail Jones,78,215,Sophomore
Florida Gulf Coast,Leonard Livingston,82,180,Freshman
Florida Gulf Coast,Eric McKnight,81,210,Sophomore
Florida Gulf Coast,Eddie Murray,80,205,Senior
Florida Gulf Coast,Bernard Thompson,75,166,Sophomore
Florida Gulf Coast,Christophe Varidel,74,170,Junior
Florida International,Tola Akomolafe,78,210,Senior
Florida International,Gaby Belardo,74,180,Senior
Florida International,Cameron Bell,75,185,Senior
Florida International,Rakeem Buckles,79,215,Senior
Florida International,Joey De La Rosa,83,240,Sophomore
Florida International,Juan Ferrales,74,190,Sophomore
Florida International,Jerome Frink,78,190,Freshman
Florida International,Deric Hill,69,160,Sophomore
Florida International,Ivan Jurkovic,84,265,Junior
Florida International,Dee Lewis,75,195,Freshman
Florida International,Cody Mann,72,160,Sophomore
Florida International,Dennis Mavin,75,183,Junior
Florida International,Steven Miro,75,190,Junior
Florida International,Tymell Murphy,77,210,Junior
Florida International,Manuel Nunez,77,190,Senior
Florida International,Marco Porcher Jimenez,76,185,Sophomore
Florida International,Malik Smith,74,170,Junior
Florida International,Raymond Taylor,66,145,Senior
Florida State,Boris Bojanovsky,87,240,Freshman
Florida State,Devon Bookert,75,180,Freshman
Florida State,Montay Brandon,79,216,Freshman
Florida State,Robert Gilchrist,81,220,Junior
Florida State,Joell Hopkins,78,205,Sophomore
Florida State,Ian Miller,75,186,Junior
Florida State,Joey Moreau,74,179,Senior
Florida State,Michael Ojo,85,290,Freshman
Florida State,Rafael Portuondo,71,165,Senior
Florida State,Terrance Shannon,80,240,Junior
Florida State,Michael Snaer,77,202,Senior
Florida State,Aaron Thomas,77,195,Freshman
Florida State,Kiel Turpin,84,240,Junior
Florida State,Terry Whisnant II,75,185,Sophomore
Florida State,Okaro White,80,204,Junior
Fordham,Ryan Canty,81,243,Sophomore
Fordham,Jared Fay,75,195,Freshman
Fordham,Branden Frazier,74,185,Junior
Fordham,DC Gaitley,73,190,Sophomore
Fordham,Chris Gaston,79,231,Sophomore
Fordham,Travion Leonard,80,275,Freshman
Fordham,Devon McMillan,70,165,Sophomore
Fordham,Nihad Musovic,72,185,Sophomore
Fordham,Jermaine Myers,72,180,Freshman
Fordham,Ryan Rhoomes,80,235,Freshman
Fordham,Khalid Robinson,74,192,Senior
Fordham,Jeffrey Short,76,185,Freshman
Fordham,Bryan Smith,74,200,Sophomore
Fordham,Mandell Thomas,74,185,Freshman
Fordham,Leo Walsh,76,198,Junior
Fordham,Luka Zivkovic,80,215,Sophomore
Fresno State,Aaron Anderson,75,190,Freshman
Fresno State,Braeden Anderson,81,235,Freshman
Fresno State,Jerry Brown Jr,79,210,Junior
Fresno State,Brad Ely,75,195,Senior
Fresno State,Kevin Foster,80,230,Senior
Fresno State,Tanner Giddings,82,225,Freshman
Fresno State,Cezar Guerrero,72,175,Sophomore
Fresno State,Marvelle Harris,76,200,Freshman
Fresno State,Allen Huddleston,74,185,Junior
Fresno State,Tyler Johnson,74,180,Junior
Fresno State,Garrett Johnson,76,195,Senior
Fresno State,Broderick Newbill,77,185,Freshman
Fresno State,Kevin Olekaibe,74,180,Junior
Fresno State,Robert Upshaw,84,250,Freshman
Fresno State,Blake Williams,75,190,Freshman
Furman,Bobby Austin,75,200,Senior
Furman,Keith Belfield,78,205,Freshman
Furman,Tyler Bisack,75,185,Sophomore
Furman,David Brown,70,170,Sophomore
Furman,Kevin Chuisseu,80,230,Freshman
Furman,Stephen Croone,72,170,Freshman
Furman,Dominic Early,77,185,Sophomore
Furman,Kendrec Ferrara,81,225,Freshman
Furman,Tyler Hunt,79,232,Sophomore
Furman,Bryant Irwin,79,220,Senior
Furman,Jordan Loyd,75,190,Sophomore
Furman,Aaron O`Neill,72,190,Freshman
Furman,Colin Reddick,81,240,Senior
Furman,Charlie Reddick,77,185,Junior
Furman,JR Walker,69,163,Freshman
Furman,Larry Wideman,76,190,Freshman
Furman,Vinny Zollo,81,240,Sophomore
Gardner-Webb,Onzie Branch,78,215,Junior
Gardner-Webb,Michael Byron,83,250,Junior
Gardner-Webb,Jarvis Davis,72,180,Sophomore
Gardner-Webb,Donta Harper,78,180,Sophomore
Gardner-Webb,Kevin Hartley,78,235,Senior
Gardner-Webb,Corey Hensley,80,220,Sophomore
Gardner-Webb,Naji Hibbert,77,190,Senior
Gardner-Webb,Jerome Hill,77,210,Freshman
Gardner-Webb,Isaiah Ivey,74,190,Freshman
Gardner-Webb,Max Landis,74,175,Sophomore
Gardner-Webb,Tashan Newsome,75,200,Senior
Gardner-Webb,Tyler Strange,69,175,Sophomore
Gardner-Webb,Logan Stumpf,78,185,Freshman
Gardner-Webb,Adam Sweeney,70,180,Freshman
George Mason,Bryon Allen,75,214,Junior
George Mason,Jonathan Arledge,81,228,Junior
George Mason,Paris Bennett,78,226,Junior
George Mason,Erik Copes,80,244,Sophomore
George Mason,Corey Edwards,71,177,Sophomore
George Mason,Vaughn Gray,77,185,Sophomore
George Mason,Marko Gujanicic,80,226,Freshman
George Mason,Patrick Holloway,73,155,Freshman
George Mason,Jalen Jenkins,79,185,Freshman
George Mason,Bryce Lewis,69,175,Senior
George Mason,Anali Okoloji,80,232,Sophomore
George Mason,Michael Rudy,79,195,Freshman
George Mason,Vertrail Vaughns,74,184,Junior
George Mason,Johnny Williams,80,240,Junior
George Mason,Sherrod Wright,76,196,Junior
George Washington,Isaiah Armwood,81,210,Senior
George Washington,Bryan Bynes,75,174,Senior
George Washington,Jonathan Davis,79,215,Sophomore
George Washington,Patricio Garino,78,203,Freshman
George Washington,John Kopriva,80,205,Sophomore
George Washington,Lasan Kromah,78,207,Senior
George Washington,Kevin Larsen,82,264,Freshman
George Washington,Paris Maragkos,81,249,Freshman
George Washington,Joe McDonald,73,181,Freshman
George Washington,Nemanja Mikic,80,213,Junior
George Washington,David Pellom,80,220,Senior
George Washington,Kethan Savage,75,203,Freshman
George Washington,Dwayne Smith,78,220,Senior
Georgetown,Tyler Adams,81,275,Sophomore
Georgetown,David Allen,74,175,Freshman
Georgetown,Moses Ayegba,81,250,Junior
Georgetown,Brandon Bolden,82,205,Freshman
Georgetown,Aaron Bowen,78,205,Sophomore
Georgetown,John Caprio,78,220,Junior
Georgetown,Stephen Domingo,78,206,Freshman
Georgetown,Bradley Hayes,84,248,Freshman
Georgetown,Mikael Hopkins,81,223,Sophomore
Georgetown,Nate Lubick,80,240,Junior
Georgetown,Otto Porter,80,205,Sophomore
Georgetown,D`Vauntes Smith-Rivera,75,227,Freshman
Georgetown,Markel Starks,74,175,Junior
Georgetown,Jabril Trawick,77,205,Sophomore
Georgetown,Greg Whittington,80,212,Sophomore
Georgia,Sherrard Brantley,74,187,Senior
Georgia,Kentavious Caldwell-Pope,77,205,Sophomore
Georgia,John Cannon,82,240,Sophomore
Georgia,Tim Dixon,81,225,Sophomore
Georgia,Nemanja Djurisic,80,230,Sophomore
Georgia,Taylor Echols,73,160,Sophomore
Georgia,John Florveus,83,240,Senior
Georgia,Kenny Gaines,75,195,Freshman
Georgia,Houston Kessler,80,215,Freshman
Georgia,Charles Mann,76,205,Freshman
Georgia,Brandon Morris,79,205,Freshman
Georgia,Marcus Thornton,80,235,Junior
Georgia,Donte` Williams,81,225,Junior
Georgia,Vincent Williams,72,165,Senior
Georgia Southern,Cameron Baskerville,79,226,Senior
Georgia Southern,Marvin Baynham,78,217,Junior
Georgia Southern,Tre Bussey,74,185,Junior
Georgia Southern,Chris Daniels,77,200,Freshman
Georgia Southern,Kameron Dunnican,80,205,Sophomore
Georgia Southern,Eric Ferguson,79,210,Junior
Georgia Southern,Tracy Ham Jr.,68,137,Sophomore
Georgia Southern,Jelani Hewitt,74,185,Junior
Georgia Southern,Brian Holmes,73,185,Junior
Georgia Southern,Sam Mike,79,225,Junior
Georgia Southern,Jessie Pernell,73,170,Sophomore
Georgia Southern,C.J. Reed,75,200,Senior
Georgia Southern,Cole Rives,72,185,Freshman
Georgia Southern,Cleon Roberts,77,175,Freshman
Georgia State,Manny Atkins,79,205,Junior
Georgia State,Denny Burguillos,79,230,Junior
Georgia State,Markus Crider,78,205,Freshman
Georgia State,Tyler Gamble,74,195,Sophomore
Georgia State,Justin Green,78,205,Sophomore
Georgia State,Ryann Green,73,171,Sophomore
Georgia State,R.J. Hunter,77,175,Freshman
Georgia State,Rashaad Richardson,76,179,Junior
Georgia State,Kevin Shaw,74,170,Sophomore
Georgia State,T.J. Shipes,79,225,Freshman
Georgia State,LaRon Smith,80,190,Freshman
Georgia State,Cameron Solomon,75,170,Sophomore
Georgia State,David Travers,72,170,Freshman
Georgia State,James Vincent,82,260,Senior
Georgia State,Curtis Washington,81,230,Sophomore
Georgia State,Devonta White,70,158,Junior
Georgia Tech,Chris Bolden,75,209,Freshman
Georgia Tech,Robert Carter,80,245,Freshman
Georgia Tech,Brooks Doyle,76,185,Freshman
Georgia Tech,Marcus Georges-Hunt,77,218,Freshman
Georgia Tech,Corey Heyward,73,214,Freshman
Georgia Tech,Kammeon Holsey,81,231,Junior
Georgia Tech,Pierre Jordan,72,165,
Georgia Tech,Daniel Miller,83,257,Junior
Georgia Tech,Jason Morris,77,224,Junior
Georgia Tech,Aaron Peek,76,188,Sophomore
Georgia Tech,Solomon Poole,72,180,Freshman
Georgia Tech,Stacey Poole, Jr.,76,186,Sophomore
Georgia Tech,Brandon Reed,75,182,Junior
Georgia Tech,Julian Royal,80,243,Sophomore
Georgia Tech,Mfon Udofia,74,195,Senior
Gonzaga,Rem Bakamus,72,150,Freshman
Gonzaga,Drew Barham,78,195,Junior
Gonzaga,Gary Bell,73,205,Sophomore
Gonzaga,Brian Bhaskar,75,175,Junior
Gonzaga,Gerard Coleman,75,173,Junior
Gonzaga,Sam Dower,81,255,Junior
Gonzaga,Kyle Dranginis,77,175,Freshman
Gonzaga,Elias Harris,79,240,Senior
Gonzaga,Michael Hart,78,206,Senior
Gonzaga,Przemek Karnowski,85,305,Freshman
Gonzaga,Guy Landry Edi,78,218,Senior
Gonzaga,Kelly Olynyk,84,238,Junior
Gonzaga,Kevin Pangos,73,180,Sophomore
Gonzaga,David Stockton,71,165,Junior
Grambling State,Carl Cobbins,72,185,Senior
Grambling State,David Copeland,72,190,Sophomore
Grambling State,Steven Danridge,80,260,Junior
Grambling State,Justin Dobbs,74,195,Freshman
Grambling State,Brandon Dorsett,72,170,Sophomore
Grambling State,Eric Garcia,69,160,Freshman
Grambling State,Roman Higgins,76,200,Sophomore
Grambling State,Derron Hobbs,72,170,Senior
Grambling State,Will Hornsby,74,185,Freshman
Grambling State,Bryant Purvis,79,210,Junior
Grambling State,Peter "PJ" Roberson,84,245,Senior
Grambling State,Terry Rose,76,195,Senior
Grambling State,Brauhnye` Turner,76,205,Freshman
Grambling State,Demetri Wheeler,77,225,Sophomore
Green Bay,Nick Arenz,80,225,Freshman
Green Bay,Ryan Bross,86,248,Freshman
Green Bay,Alec Brown,85,225,Junior
Green Bay,Kam Cerroni,74,192,Junior
Green Bay,Brennan Cougill,81,265,Senior
Green Bay,Jordan Fouse,79,220,Freshman
Green Bay,Josh Humphrey,77,198,Sophomore
Green Bay,Carrington Love,73,171,Freshman
Green Bay,Greg Mays,81,220,Sophomore
Green Bay,Alfonzo McKinnie,80,200,Junior
Green Bay,Sultan Muhammad,73,194,Junior
Green Bay,Cole Stefan,76,193,Sophomore
Green Bay,Keifer Sykes,70,161,Sophomore
Green Bay,Daniel Turner,78,220,Junior
Hampton,Dionte Adams,79,215,Freshman
Hampton,Aaron Austin,75,180,Senior
Hampton,Ke`Ron Brown,75,215,Freshman
Hampton,David Bruce,82,235,Junior
Hampton,Wesley Dunning,79,210,Senior
Hampton,Miles Jackson,77,200,Freshman
Hampton,Du`Vaughn Maxwell,79,215,Junior
Hampton,Travis McClenny,69,175,Junior
Hampton,Dwight Meikle,79,210,Freshman
Hampton,Ramon Mercado,76,205,Junior
Hampton,Emmanuel Okoroba,80,225,Sophomore
Hampton,Deron Powers,71,165,Freshman
Hampton,Reggie Price,75,195,Freshman
Hampton,Oumar Sall,83,245,Freshman
Hampton,Jasper Williams,74,185,Senior
Hartford,Glenn Akerland,78,215,Junior
Hartford,Jeremiah Aska,,0,Senior
Hartford,Antoine Burrell,79,210,Freshman
Hartford,Wes Cole,72,165,Sophomore
Hartford,Evan Cooper,72,175,Freshman
Hartford,Taylor Dyson,76,185,Freshman
Hartford,Oren Faulk,79,250,Junior
Hartford,Yolonzo Moore II,74,170,Sophomore
Hartford,Mark Nwakamma,78,215,Sophomore
Hartford,John Peterson,79,195,
Hartford,Jamie Schneck,80,225,Sophomore
Hartford,Nate Sikma,78,225,Sophomore
Hartford,Parker U`u,77,210,Freshman
Hartford,Corban Wroe,73,190,Sophomore
Harvard,Siyani Chambers,72,170,Freshman
Harvard,Evan Cummins,81,215,Freshman
Harvard,Jeff Georgatos,79,210,Senior
Harvard,Michael Hall,82,205,Freshman
Harvard,Tom Hamel,81,235,Junior
Harvard,Steve Moundou-Missi,79,225,Sophomore
Harvard,Alex Nesbitt,73,175,Sophomore
Harvard,Ugo Okam,84,245,Junior
Harvard,Agunwa Okolie,80,205,Freshman
Harvard,Laurent Rivard,77,215,Junior
Harvard,Wesley Saunders,77,215,Sophomore
Harvard,Kenyatta Smith,80,260,Sophomore
Harvard,Patrick Steeves,79,220,Freshman
Harvard,Jonah Travis,78,225,Sophomore
Harvard,Christian Webster,77,205,Senior
Hawaii,Hauns Brereton,78,210,Senior
Hawaii,Manroop Clair,74,180,Freshman
Hawaii,Caleb Dressler,82,250,Freshman
Hawaii,Dyrbe Enos,69,160,Freshman
Hawaii,Isaac Fotu,80,240,Freshman
Hawaii,Michael Harper,76,200,Freshman
Hawaii,Brandon Jawato,76,200,Freshman
Hawaii,Garrett Jefferson,75,175,Junior
Hawaii,Vander Joaquim,82,245,Senior
Hawaii,Ozren Pavlovic,80,210,Freshman
Hawaii,Davis Rozitis,84,240,Junior
Hawaii,Keith Shamburger,72,170,Junior
Hawaii,Brandon Spearman,75,200,Junior
Hawaii,Christian Standhardinger,80,220,Junior
Hawaii,Jace Tavita,76,210,Senior
Hawaii,Aaron Valdes,77,190,Freshman
High Point,John Brown,79,200,Freshman
High Point,Allan Chaney,81,235,Senior
High Point,Justin Cheek,75,185,Junior
High Point,Cliff Cornish,80,240,Freshman
High Point,Lorenzo Cugini,78,220,Freshman
High Point,Quincy Drye,74,185,Sophomore
High Point,Tre Duncan,71,195,Sophomore
High Point,Derrell Edwards,74,200,Junior
High Point,Landon Harris,77,215,Senior
High Point,Corey Law,78,215,Senior
High Point,Dejuan McGaughy,73,190,Junior
High Point,Haiishen McIntyre,74,165,Freshman
High Point,Branimir Mikulic,80,225,Senior
High Point,Jairus Simms,73,180,Senior
High Point,Devante Wallace,77,180,Sophomore
High Point,Adam Weary,74,195,Freshman
Hofstra,Jordan Allen,78,200,Freshman
Hofstra,Dallas Anglin,73,175,Freshman
Hofstra,Daquan Brown,82,215,Junior
Hofstra,Taran Buie,74,185,Sophomore
Hofstra,Jody Card,73,180,Sophomore
Hofstra,Jamal Coombs-McDaniel,79,210,Junior
Hofstra,George Davis,72,170,Freshman
Hofstra,Matt Grogan,77,195,Senior
Hofstra,Jimmy Hall,79,215,Freshman
Hofstra,David Imes,79,240,Senior
Hofstra,Moussa Kone,79,220,Sophomore
Hofstra,Stevie Mejia,69,175,Senior
Hofstra,Stephen Nwaukoni,80,240,Junior
Hofstra,Darren Payen,80,205,Freshman
Hofstra,Adam Savion,74,185,Freshman
Hofstra,Shaquille Stokes,70,175,Sophomore
Hofstra,Kentrell Washington,75,180,Freshman
Holy Cross,Taylor Abt,80,225,Sophomore
Holy Cross,Malachi Alexander,80,240,Freshman
Holy Cross,Phil Beans,81,233,Senior
Holy Cross,Justin Burrell,69,165,Sophomore
Holy Cross,Dave Dudzinski,81,227,Junior
Holy Cross,Dee Goens,72,180,Senior
Holy Cross,Eric Green,76,180,Freshman
Holy Cross,Matt Husek,75,185,Freshman
Holy Cross,Patrick Kerrigan,78,215,Sophomore
Holy Cross,Malcolm Miller,78,190,Sophomore
Holy Cross,Christopher Morgan,79,215,Freshman
Holy Cross,Eric Obeysekere,80,209,Senior
Holy Cross,De`Vaughn Reid,72,165,Sophomore
Holy Cross,Jordan Stevens,77,200,Senior
Holy Cross,Anthony Thompson,71,160,Freshman
Houston,LeRon Barnes,78,195,Freshman
Houston,Donald Brooks,72,185,Junior
Houston,Leon Gibson,81,245,Senior
Houston,Danuel House,79,195,Freshman
Houston,Valentine Izundu,82,215,Freshman
Houston,Jimmie Jones,70,160,Junior
Houston,Mikhail McLean,80,205,Sophomore
Houston,Brandon Morris,72,185,Junior
Houston,Lawrence Paye,72,185,Junior
Houston,J.J. Richardson,80,245,Junior
Houston,Jherrod Stiggers,77,210,Freshman
