Air Force,32,14,18,43.8,2083.0,65.1,51.5,104.2,764,1702,44.9,418,621,67.3,224,703,31.9,51.5,54.3,36.5,49.8,19.3,31.0,1.04,2170,67.8,53.1,1053,32.9,31.0,325,10.2,75.2,728,22.8,66,2.1,59.9,458,14.3,1.11,8.6,180,5.6,19.8,412,12.9,5.9,100,3.1,530,16.6,5
Akron,33,7,26,21.2,2224.0,67.4,47.4,93.1,723,1831,39.5,449,629,71.4,176,544,32.4,44.3,48.6,34.4,52.8,21.7,25.5,0.93,2071,62.8,46.4,1060,32.1,30.4,358,10.8,62.3,702,21.3,117,3.5,49.5,358,10.8,0.8,10.3,229,6.9,20.2,449,13.6,5.1,96,2.9,621,18.8,16
Alabama,36,13,23,36.1,2265.0,62.9,48.1,92.8,750,1853,40.5,418,602,69.4,184,597,30.8,45.4,49.1,32.5,53.9,19.9,26.3,0.93,2102,58.4,50.5,1202,33.4,33.0,393,10.9,68.0,809,22.5,119,3.3,48.1,361,10.0,0.69,8.9,202,5.6,23.0,521,14.5,7.2,135,3.8,592,16.4,14
Alabama A&M,31,20,11,64.5,2116.0,68.3,52.4,102.1,783,1753,44.7,431,653,66.0,163,466,35.0,49.3,52.3,37.3,57.4,20.0,22.6,1.02,2160,69.7,49.5,1124,36.3,31.3,337,10.9,67.6,787,25.4,93,3.0,49.8,390,12.6,1.02,10.8,228,7.4,18.1,384,12.4,6.1,106,3.4,558,18.0,10
Alabama State,32,22,10,68.8,2162.0,67.6,52.4,103.2,780,1808,43.1,456,685,66.6,215,619,34.7,49.1,52.3,37.9,50.6,20.4,28.9,1.03,2231,69.7,50.5,1170,36.6,34.6,392,12.3,66.3,778,24.3,104,3.3,54.9,428,13.4,1.0,11.7,254,7.9,19.8,428,13.4,5.7,103,3.2,530,16.6,9
Albany,35,11,24,31.4,2204.0,63.0,48.6,96.3,787,1848,42.6,337,514,65.6,212,640,33.1,48.3,50.7,27.8,54.2,15.9,30.0,0.96,2123,60.7,48.3,1069,30.5,28.2,324,9.3,68.3,745,21.3,111,3.2,46.6,367,10.5,0.84,9.6,212,6.1,19.9,438,12.5,6.8,119,3.4,666,19.0,14
Alcorn State,34,24,10,70.6,2355.0,69.3,50.0,95.5,740,1876,39.4,579,878,65.9,189,609,31.0,44.5,49.0,46.8,49.0,25.8,25.2,0.95,2248,66.1,53.0,1236,36.4,35.5,421,12.4,70.4,815,24.0,63,1.9,49.6,367,10.8,0.82,9.8,231,6.8,19.0,447,13.1,6.4,120,3.5,604,17.8,11
American University,30,20,10,66.7,1804.0,60.1,51.4,106.2,695,1576,44.1,298,439,67.9,228,555,41.1,51.3,53.7,27.9,48.7,15.6,35.7,1.06,1916,63.9,49.2,937,31.2,27.0,260,8.7,71.5,677,22.6,84,2.8,59.9,416,13.9,1.48,10.8,195,6.5,15.6,281,9.4,7.4,111,3.7,469,15.6,4
Appalachian State,31,16,15,51.6,2167.0,69.9,51.5,104.6,814,1781,45.7,421,608,69.2,172,523,32.9,50.5,54.8,34.1,56.6,18.6,22.8,1.05,2267,73.1,49.3,1084,35.0,30.1,322,10.4,68.4,762,24.6,100,3.2,50.1,408,13.2,0.96,10.6,229,7.4,19.5,423,13.6,5.9,105,3.4,580,18.7,9
Arizona,35,8,27,22.9,2346.0,67.0,46.5,94.9,784,1909,41.1,447,629,71.1,211,589,35.8,46.6,50.4,32.9,51.5,20.1,28.4,0.95,2226,63.6,45.9,1051,30.0,26.7,321,9.2,65.0,730,20.9,126,3.6,49.2,386,11.0,0.83,9.2,215,6.1,19.8,465,13.3,5.8,112,3.2,624,17.8,18
Arizona State,35,13,22,37.1,2403.0,68.7,49.6,98.3,861,2098,41.0,414,559,74.1,227,673,33.7,46.4,50.0,26.6,53.7,17.5,28.8,0.98,2363,67.5,50.9,1251,35.7,30.0,396,11.3,71.7,855,24.4,125,3.6,52.1,449,12.8,1.03,10.0,241,6.9,18.1,434,12.4,5.9,116,3.3,669,19.1,21
Arkansas,32,13,19,40.6,2276.0,71.1,48.8,96.8,747,1726,43.3,506,766,66.1,203,566,35.9,49.2,52.7,44.4,49.4,23.0,27.6,0.97,2203,68.8,50.9,1201,37.5,33.5,370,11.6,68.3,831,26.0,105,3.3,51.5,385,12.0,0.69,7.4,168,5.3,24.6,561,17.5,6.4,125,3.9,587,18.3,14
Arkansas State,31,12,19,38.7,2112.0,68.1,47.0,95.6,687,1666,41.2,399,587,68.0,171,522,32.8,46.4,51.9,35.2,51.1,19.8,25.4,0.96,2020,65.2,48.3,1091,35.2,30.4,328,10.6,66.1,763,24.6,125,4.0,47.5,326,10.5,0.66,9.2,194,6.3,23.4,494,15.9,5.3,92,3.0,619,20.0,15
Arkansas-Little Rock,32,15,17,46.9,2214.0,69.2,48.1,97.7,718,1701,42.2,498,721,69.1,198,595,33.3,48.0,52.9,42.4,48.1,23.0,27.5,0.98,2163,67.6,50.2,1119,35.0,32.4,352,11.0,68.0,767,24.0,120,3.8,51.0,366,11.4,0.7,9.4,208,6.5,23.6,522,16.3,5.2,90,2.8,666,20.8,24
Arkansas-Pine Bluff,30,14,16,46.7,2070.0,69.0,48.7,96.5,676,1672,40.4,430,630,68.3,216,681,31.7,46.9,50.7,37.7,46.0,21.5,32.4,0.97,1998,66.6,52.1,1138,37.9,35.6,375,12.5,68.6,763,25.4,95,3.2,65.4,442,14.7,0.91,10.5,217,7.2,23.5,487,16.2,5.7,97,3.2,514,17.1,12
Army,31,15,16,48.4,2124.0,68.5,49.4,101.0,730,1749,41.7,436,641,68.0,216,615,35.1,47.9,52.3,36.6,47.9,20.3,30.2,1.01,2146,69.2,48.8,1040,33.5,29.3,332,10.7,68.2,708,22.8,87,2.8,54.5,398,12.8,0.99,9.9,211,6.8,18.8,400,12.9,6.2,107,3.5,580,18.7,11
Auburn,32,23,9,71.9,2171.0,67.8,49.6,101.4,738,1717,43.0,495,738,67.1,230,666,34.5,49.7,53.2,43.0,46.2,22.5,31.3,1.01,2201,68.8,50.4,1126,35.2,29.9,327,10.2,70.8,799,25.0,81,2.5,58.4,431,13.5,1.0,9.7,211,6.6,19.8,430,13.4,6.6,117,3.7,588,18.4,6
Austin Peay,31,23,8,74.2,2204.0,71.1,54.3,107.6,880,1928,45.6,395,549,71.9,216,624,34.6,51.2,54.2,28.5,56.0,16.7,27.3,1.08,2371,76.5,52.1,1120,36.1,34.3,386,12.5,70.0,734,23.7,94,3.0,56.0,493,15.9,1.22,12.2,269,8.7,18.3,404,13.0,5.5,94,3.0,597,19.3,13
Ball State,30,15,15,50.0,1972.0,65.7,50.6,103.5,716,1604,44.6,412,581,70.9,197,565,34.9,50.8,54.3,36.2,50.9,20.2,29.0,1.03,2041,68.0,46.9,951,31.7,29.5,292,9.7,64.2,659,22.0,69,2.3,58.8,421,14.0,1.09,11.3,222,7.4,19.7,388,12.9,5.6,87,2.9,607,20.2,17
Baylor,37,14,23,37.8,2548.0,68.9,50.1,96.4,884,2176,40.6,487,706,69.0,201,644,31.2,45.2,48.9,32.4,55.6,19.8,24.6,0.96,2456,66.4,49.0,1297,35.1,32.2,448,12.1,65.7,849,22.9,137,3.7,53.1,469,12.7,0.97,9.2,234,6.3,18.9,482,13.0,5.5,120,3.2,690,18.6,16
Belmont,33,7,26,21.2,2255.0,68.3,47.8,94.4,725,1748,41.5,461,651,70.8,218,650,33.5,47.7,51.7,37.2,47.6,21.7,30.7,0.94,2129,64.5,52.1,1100,33.3,34.1,384,11.6,70.1,716,21.7,81,2.5,54.6,396,12.0,0.69,9.4,213,6.5,25.4,572,17.3,7.2,132,4.0,591,17.9,10
Bethune-Cookman,34,20,14,58.8,2302.0,67.7,50.3,100.7,788,1736,45.4,560,824,68.0,182,527,34.5,50.6,54.5,47.5,52.3,24.2,23.6,1.01,2318,68.2,49.5,1226,36.1,31.6,347,10.2,67.4,879,25.9,103,3.0,57.1,450,13.2,0.86,8.8,202,5.9,22.6,521,15.3,6.3,123,3.6,657,19.3,14
Binghamton,30,27,3,90.0,1985.0,66.2,52.4,104.8,746,1709,43.7,341,539,63.3,248,694,35.7,50.9,53.0,31.5,47.9,16.4,35.8,1.05,2081,69.4,51.4,1132,37.7,30.3,328,10.9,72.6,804,26.8,119,4.0,60.9,454,15.1,1.33,11.8,235,7.8,17.2,342,11.4,4.0,63,2.1,498,16.6,4
Boise State,32,11,21,34.4,2131.0,66.6,46.2,98.3,709,1623,43.7,466,660,70.6,211,624,33.8,50.2,54.1,40.7,47.5,22.2,30.2,0.98,2095,65.5,46.3,944,29.5,24.0,240,7.5,68.5,704,22.0,102,3.2,56.6,401,12.5,0.93,8.7,185,5.8,20.2,430,13.4,5.2,93,2.9,557,17.4,11
