Air Force,30,18,12,60.0,1679.0,56.0,50.7,109.3,642,1426,45.0,285,396,72.0,266,729,36.5,54.3,56.8,27.8,41.0,15.5,43.5,1.09,1835,61.2,45.9,694,23.1,27.1,231,7.7,64.6,463,15.4,65,2.2,63.1,405,13.5,1.37,15.6,262,8.7,17.6,295,9.8,4.3,51,1.7,483,16.1,5
Akron,29,19,10,65.5,1984.0,68.4,51.2,104.9,727,1633,44.5,398,590,67.5,230,616,37.3,51.6,54.4,36.1,47.7,19.1,33.1,1.05,2082,71.8,47.7,984,33.9,31.4,308,10.6,63.9,676,23.3,91,3.1,64.5,469,16.2,1.21,10.0,198,6.8,19.6,388,13.4,6.9,111,3.8,546,18.8,9
Alabama,32,24,8,75.0,2121.0,66.3,54.8,114.4,819,1694,48.3,539,732,73.6,249,632,39.4,55.7,59.4,43.2,47.0,22.2,30.8,1.14,2426,75.8,52.0,1180,36.9,34.3,334,10.4,69.7,846,26.4,73,2.3,55.3,453,14.2,1.1,7.7,164,5.1,19.3,410,12.8,7.5,143,4.5,471,14.7,7
Alabama A&M,32,18,14,56.2,2379.0,74.3,49.6,93.7,762,1899,40.1,507,827,61.3,198,656,30.2,45.3,48.6,43.5,50.6,22.7,26.6,0.94,2229,69.7,47.6,1210,37.8,31.9,423,13.2,63.3,787,24.6,141,4.4,55.9,426,13.3,0.87,14.2,338,10.6,20.5,488,15.2,6.5,124,3.9,619,19.3,8
Alabama State,30,15,15,50.0,1970.0,65.7,46.0,88.3,583,1530,38.1,437,673,64.9,136,453,30.0,42.5,47.0,44.0,51.4,25.1,23.5,0.88,1739,58.0,51.8,1010,33.7,33.2,338,11.3,70.4,672,22.4,60,2.0,53.3,311,10.4,0.66,10.2,201,6.7,24.0,473,15.8,3.9,60,2.0,524,17.5,8
Albany,28,13,15,46.4,1852.0,66.1,50.6,101.8,644,1472,43.8,424,587,72.2,174,459,37.9,49.7,53.9,39.9,49.8,22.5,27.7,1.02,1886,67.4,50.3,945,33.8,33.8,310,11.1,66.8,635,22.7,92,3.3,56.8,366,13.1,0.88,12.1,225,8.0,22.4,414,14.8,4.5,68,2.4,484,17.3,13
Alcorn State,29,7,22,24.1,2086.0,71.9,42.6,80.4,583,1538,37.9,371,618,60.0,140,492,28.5,42.5,45.8,40.2,52.8,22.1,25.0,0.8,1677,57.8,47.6,960,33.1,30.8,316,10.9,64.4,644,22.2,68,2.3,56.1,327,11.3,0.57,10.6,222,7.7,27.4,572,19.7,6.5,103,3.6,668,23.0,15
American University,28,16,12,57.1,1873.0,66.9,49.9,100.4,680,1505,45.2,343,481,71.3,178,486,36.6,51.1,54.3,32.0,53.4,18.2,28.4,1.0,1881,67.2,50.6,987,35.2,31.2,281,10.0,70.0,706,25.2,91,3.2,53.1,361,12.9,0.86,9.8,184,6.6,22.4,420,15.0,5.0,78,2.8,502,17.9,9
Appalachian State,30,18,12,60.0,2129.0,71.0,51.7,103.0,797,1801,44.3,340,521,65.3,258,724,35.6,51.4,53.5,28.9,49.2,15.5,35.3,1.03,2192,73.1,48.9,1050,35.0,33.0,365,12.2,64.7,685,22.8,96,3.2,60.9,485,16.2,1.09,13.9,296,9.9,21.0,447,14.9,8.1,138,4.6,518,17.3,7
Arizona,37,30,7,81.1,2637.0,71.3,56.0,111.8,1077,2255,47.8,541,697,77.6,253,630,40.2,53.4,57.0,30.9,55.9,18.4,25.7,1.12,2948,79.7,52.4,1361,36.8,39.6,493,13.3,65.3,868,23.5,108,2.9,56.6,610,16.5,1.11,11.2,296,8.0,20.8,548,14.8,6.6,144,3.9,596,16.1,7
Arizona State,32,18,14,56.2,2264.0,70.8,53.9,107.5,832,1841,45.2,551,770,71.6,218,627,34.8,51.1,55.1,41.8,50.5,22.6,26.9,1.07,2433,76.0,52.0,1174,36.7,36.9,413,12.9,67.0,761,23.8,91,2.8,63.7,530,16.6,1.13,8.9,201,6.3,20.6,467,14.6,6.2,116,3.6,602,18.8,13
Arkansas,30,18,12,60.0,2041.0,68.0,53.9,105.2,773,1692,45.7,419,632,66.3,182,489,37.2,51.1,53.9,37.4,55.1,19.5,25.4,1.05,2147,71.6,50.4,1022,34.1,36.8,369,12.3,64.1,653,21.8,90,3.0,56.3,435,14.5,1.02,12.8,262,8.7,20.9,427,14.2,9.8,156,5.2,554,18.5,11
