Team,Player,Height,Weight,Age
Florida Atlantic,Derrick Simmons,78,210,Sophomore
Florida Atlantic,Drew Skeeter,76,190,Junior
Florida Atlantic,Rodney Webb,79,220,Sophomore
Florida Atlantic,Quinton Young,75,170,Sophomore
Florida International,Ivan Almonte,78,219,Sophomore
Florida International,Marlon Bright,77,225,Freshman
Florida International,Joey Cantens,72,174,Freshman
Florida International,Cesar Chavez-Jacobo,77,186,Sophomore
Florida International,Chris Fuller,77,191,Freshman
Florida International,Facundo Giorgi,80,232,Freshman
Florida International,Alan Guyton,72,174,Freshman
Florida International,Jayce Lewis,69,180,Sophomore
Florida International,Elvis Lora,72,163,Freshman
Florida International,Ismael N'Diaye,78,190,Junior
Florida International,Ismaila Njie,81,243,Freshman
Florida International,Kenny Simms,80,239,Sophomore
Florida International,Johwen Villegas,76,187,Freshman
Florida State,Jerel Allen,76,201,Freshman
Florida State,Casaan Breeden,80,200,Freshman
Florida State,Uche Echefu,81,220,Freshman
Florida State,Todd Galloway,71,178,Senior
Florida State,Brian Hoff,78,192,Freshman
Florida State,Alexander Johnson,82,250,Junior
Florida State,Ralph Mims,74,210,Sophomore
Florida State,Jason Rich,75,200,Sophomore
Florida State,Diego Romero,82,240,Sophomore
Florida State,Isaiah Swann,73,203,Sophomore
Florida State,Al Thornton,80,220,Junior
Florida State,Andrew Wilson,78,220,Senior
Florida State,Matt Zitani,79,227,Freshman
Fordham,Kevin Anderson,75,185,Sophomore
Fordham,Jermaine Anderson,74,180,Senior
Fordham,Chris Bethel,77,210,Freshman
Fordham,Michael Binns,79,225,Sophomore
Fordham,Dan Blaine,77,210,Sophomore
Fordham,Luke Devine,82,235,Freshman
Fordham,Bryant Dunston,80,233,Sophomore
Fordham,Jon Giacobbe,71,170,Sophomore
Fordham,Sebastian Greene,80,188,Sophomore
Fordham,Corey McCrae,74,180,Senior
Fordham,Dominic Osei,77,215,Junior
Fordham,Demetrius Phillips,80,210,Freshman
Fordham,Marcus Stout,76,195,Sophomore
Fordham,Tom Tubridy,75,190,Senior
Fordham,Nicholas Vita,75,210,Sophomore
Fresno State,Kevin Bell,70,165,Sophomore
Fresno State,Renato Cesar,81,245,Freshman
Fresno State,Ja'Vance Coleman,75,215,Sophomore
Fresno State,Hector Hernandez,81,225,Sophomore
Fresno State,Quinton Hosley,78,210,Freshman
Fresno State,Jeff Jackson,76,205,Freshman
Fresno State,Donovan Morris,75,194,Sophomore
Fresno State,Dwight O'Neil,75,180,Sophomore
Fresno State,Ajay Riding,72,185,Freshman
Fresno State,James Tchana,80,275,Freshman
Furman,Robby Bostain,78,200,Junior
Furman,George Brozos,77,235,Sophomore
Furman,Tony Carter,72,175,Senior
Furman,John Stewart Clark,78,195,Freshman
Furman,Moussa Diagne,80,220,Junior
Furman,Stanley Jones,81,240,Freshman
Furman,Jadee Jones,74,180,Freshman
Furman,Alex Opacic,81,210,Freshman
Furman,Gerad Punch,76,200,Junior
Furman,Isaac Rose,77,205,Freshman
Furman,Derrick Snook,76,175,Sophomore
Furman,Daniel Sperry,78,205,Senior
Furman,Julius van de Laar,79,225,Sophomore
Furman,Eric Webb,74,185,Junior
Gardner-Webb,Brian Bender,78,210,Senior
Gardner-Webb,Simon Conn,81,250,Senior
Gardner-Webb,Jake Didion,78,215,Sophomore
Gardner-Webb,Chris Gash,76,220,Junior
Gardner-Webb,Clint Graham,80,210,Sophomore
Gardner-Webb,Sean Helms,77,200,Freshman
Gardner-Webb,Tim Jennings,75,190,Sophomore
Gardner-Webb,Mike Jones,79,225,Freshman
Gardner-Webb,T.J. McCullough,73,170,Sophomore
Gardner-Webb,Ricky McPhee,73,180,Freshman
Gardner-Webb,Bret Noonan,75,195,Senior
Gardner-Webb,Takayo Siddle,71,185,Freshman
George Mason,Tim Burns,75,185,Junior
George Mason,Lamar Butler,74,170,Senior
George Mason,Folarin Campbell,76,205,Sophomore
George Mason,Jordan Carter,72,175,Sophomore
George Mason,Chris Fleming,79,240,Freshman
George Mason,Sammy Hernandez,77,230,Freshman
George Mason,Makan Konate,79,215,Junior
George Mason,Jai Lewis,79,275,Senior
George Mason,Charles Makings,74,210,Junior
George Mason,Gabe Norwood,77,190,Junior
George Mason,Tony Skinn,73,175,Junior
George Mason,Will Thomas,79,230,Sophomore
George Washington,Rob Diggs,80,187,Freshman
George Washington,Carl Elliott,76,220,Junior
George Washington,Keri Gonsalves,77,215,Freshman
George Washington,Dominic Green,78,215,Freshman
George Washington,Mike Hall,80,230,Senior
George Washington,Alexander Kireev,83,251,Senior
George Washington,Regis Koundjia,80,224,Junior
George Washington,Montrell McDonald,79,190,Freshman
George Washington,Pops Mensah-Bonsu,81,240,Senior
George Washington,Danilo Pinnock,77,207,Junior
George Washington,Maureece Rice,73,224,Sophomore
George Washington,Dior Toney,72,158,Sophomore
George Washington,Omar Williams,81,190,Senior
George Washington,Noel Wilmore,76,193,Freshman
Georgetown,Ryan Beal,77,210,Senior
Georgetown,Brandon Bowman,81,223,Senior
Georgetown,Ashanti Cook,74,185,Senior
Georgetown,Tyler Crawford,75,205,Sophomore
Georgetown,Sead Dizdarevic,81,240,Junior
Georgetown,Marc Egerson,78,237,Freshman
Georgetown,Jeff Green,81,235,Sophomore
Georgetown,Roy Hibbert,86,278,Sophomore
Georgetown,Kenny Izzo,80,224,Junior
Georgetown,Amadou Kilkenny-Diaw,81,240,Junior
Georgetown,Darrel Owens,79,215,Senior
Georgetown,Jessie Sapp,75,205,Freshman
Georgetown,Octavius Spann,78,220,Freshman
Georgetown,Josh Thornton,73,175,Freshman
Georgetown,Jonathan Wallace,73,188,Sophomore
Georgia,Ron Aguilar,73,173,Freshman
Georgia,Dave Bliss,82,255,Sophomore
Georgia,Kevin Brophy,73,195,Sophomore
Georgia,P.J. Bullock,73,175,Junior
Georgia,Corey Butler,75,190,Freshman
Georgia,Sundiata Gaines,73,205,Sophomore
Georgia,Sam Greavu,81,240,Sophomore
Georgia,Billy Humphrey,74,185,Freshman
Georgia,Younes Idrissi,80,225,Sophomore
Georgia,Kendrick Johnson,81,225,Freshman
Georgia,Jay McAuley,73,180,Senior
Georgia,Mike Mercer,76,185,Freshman
Georgia,Steve Newman,81,235,Junior
Georgia,Rashaad Singleton,84,255,Freshman
Georgia,Levi Stukes,74,205,Junior
Georgia,Channing Toney,76,205,Sophomore
Georgia,Terrance Woodbury,79,210,Freshman
Georgia Southern,Matt Ashe,71,175,Freshman
Georgia Southern,Will Dunn,78,200,Sophomore
Georgia Southern,Dwayne Foreman,70,170,Sophomore
Georgia Southern,Donte Gennie,73,185,Junior
Georgia Southern,Louis Graham,80,200,Sophomore
Georgia Southern,Courtnei Houston,73,165,Freshman
Georgia Southern,Elton Nesbitt,69,165,Junior
Georgia Southern,Sean Olivier,81,240,Senior
Georgia Southern,Diogo Salazar,81,245,Freshman
Georgia Southern,Jarek Swain,76,180,Junior
Georgia Southern,Jimmy Tobias,76,190,Sophomore
Georgia Southern,Kenith Ward,78,210,Freshman
Georgia State,Justin Billingslea,80,235,Sophomore
Georgia State,Brandon Cartwright,77,210,Freshman
Georgia State,Rashad Chase,79,225,Freshman
Georgia State,Boyd Copeland,72,205,Junior
Georgia State,Deven Dickerson,81,260,Sophomore
Georgia State,Herman Favors,69,160,Senior
Georgia State,Malcolm Manier,74,200,Sophomore
Georgia State,D'Andre McGrew,76,230,Junior
Georgia State,Leonard Mendez,76,170,Freshman
Georgia State,Lance Perique,80,210,Freshman
Georgia State,Ranard Robinson,83,275,Freshman
Georgia State,Dominique Whatley,77,210,Freshman
Georgia Tech,Alade Aminu,82,225,Freshman
Georgia Tech,D`Andre Bell,77,210,Freshman
Georgia Tech,Gary Cage,72,188,Freshman
Georgia Tech,Lewis Clinch,75,190,Freshman
Georgia Tech,Paco Diaw,78,185,Freshman
Georgia Tech,Ra'Sean Dickey,82,250,Sophomore
Georgia Tech,Zam Fredrick,72,209,Sophomore
Georgia Tech,Keith Jones,74,195,Sophomore
Georgia Tech,Anthony Morrow,77,215,Sophomore
Georgia Tech,Jeremis Smith,78,236,Sophomore
Georgia Tech,Theodis Tarver,81,245,Senior
Georgia Tech,Le Geren Toomer,77,251,Freshman
Georgia Tech,Mario West,76,208,Junior
Georgia Tech,Steven Wolcott,74,202,Freshman
Gonzaga,Pierre-Marie Altidor-Cespedes,72,182,Sophomore
Gonzaga,J.P. Batista,81,269,Sophomore
Gonzaga,Mamery Diallo,81,235,Freshman
Gonzaga,Nathan Doudney,76,208,Senior
Gonzaga,Colin Floyd,73,201,Senior
Gonzaga,Stephen Gentry,74,175,Junior
Gonzaga,Larry Gurganious,77,199,Freshman
Gonzaga,Josh Heytvelt,83,238,Freshman
Gonzaga,Erroll Knight,79,211,Senior
Gonzaga,Sean Mallon,81,223,Junior
Gonzaga,Adam Morrison,80,205,Junior
Gonzaga,Jeremy Pargo,74,219,Freshman
Gonzaga,David Pendergraft,78,223,Sophomore
Gonzaga,Derek Raivio,75,177,Junior
Grambling State,Jamal Breaux,79,250,Freshman
Grambling State,Donnells Cann,71,160,Junior
Grambling State,John Dorsey,78,225,Sophomore
Grambling State,Donte' Gordon,73,170,Senior
Grambling State,Johnnie Jefferson,75,205,Freshman
Grambling State,Cecil Kruel,73,170,Freshman
Grambling State,Jamar Lewis,77,200,Senior
Grambling State,Jordan Locke,78,210,Freshman
Grambling State,Donell McFadden,76,190,Freshman
Grambling State,Andre' Ratliff,70,175,Sophomore
Grambling State,Brion Rush,74,175,Senior
Grambling State,Martez Stevens,79,210,Senior
Grambling State,Richard Thomas,76,187,Freshman
Grambling State,Anthony Williams,79,207,Junior
Green Bay,Cordero Barkley,77,200,Freshman
Green Bay,Tim Dearlove,74,185,Freshman
Green Bay,Ryan Evanochko,74,200,Junior
Green Bay,Terry Evans,77,195,Sophomore
Green Bay,Simon Farine,75,190,Freshman
Green Bay,Josh Lawrence,79,230,Junior
Green Bay,Aswan Minatee,77,230,Freshman
Green Bay,Tevah Morris,81,250,Sophomore
Green Bay,Mike Schachtner,81,215,Freshman
Green Bay,Ryan Tillema,80,215,Freshman
Green Bay,Ryan Werch,74,200,Sophomore
Hampton,Mike Bean,79,205,Junior
Hampton,Marcel Brantley,78,235,Freshman
Hampton,Bruce Brown,83,280,Senior
Hampton,Kevin Clark,79,190,Freshman
Hampton,Rodrick Coleman,70,165,Freshman
Hampton,Jaz Cowan,81,235,Senior
Hampton,Jeff Granger,75,195,Senior
Hampton,David E. Johnson,79,200,Junior
Hampton,Michael Laney,72,170,Freshman
Hampton,Demario Mattox,75,180,Freshman
Hampton,Lionel Pehoua,77,230,Sophomore
Hampton,Junior Pehoua,78,210,Junior
Hampton,Dewayne Spencer,75,205,Junior
Hampton,Rashad West,73,175,Sophomore
Hampton,Matt Williams,74,190,Freshman
Hampton,Adrian Woodard,76,200,Sophomore
Hartford,Kenny Adeleke,81,245,Senior
Hartford,Rich Baker,73,180,Sophomore
Hartford,Dartray Belk,77,190,Freshman
Hartford,Paris Carter,76,210,Freshman
Hartford,Chris Cole,73,195,Freshman
Hartford,Aaron Cook,74,180,Senior
Hartford,Charles Ford,71,185,Senior
Hartford,Brian Glowiak,75,180,Sophomore
Hartford,Clint Kuban,74,185,Freshman
Hartford,Bernard Lowndes,81,200,Junior
Hartford,David Ruffin,76,185,Sophomore
Hartford,Karrington Symonds,69,170,Freshman
Hartford,Fabrice Tafo,79,200,Freshman
Hartford,Bo Taylor,77,215,Junior
Hartford,Kevin Wentworth,73,165,Freshman
Hartford,Alex Zimnickas,80,230,Junior
Harvard,Michael Beal,77,215,Senior
Harvard,Kenyon Churchwell,80,180,Freshman
Harvard,Brian Cusworth,84,255,Junior
Harvard,Brian Darcy,80,235,Junior
Harvard,Jim Goffredo,73,180,Junior
Harvard,Erik Groszyk,70,170,Freshman
Harvard,Evan Harris,80,205,Freshman
Harvard,Drew Housman,71,175,Freshman
Harvard,James Lambert,75,195,Sophomore
Harvard,Zach Martin,76,205,Senior
Harvard,Andrew Pusar,74,200,Freshman
Harvard,Matt Stehle,80,215,Senior
Harvard,Brad Unger,80,245,Sophomore
Harvard,Ko Yada,75,215,Junior
Hawaii,Chris Botez,84,225,Sophomore
Hawaii,Matt Gibson,77,180,Sophomore
Hawaii,Matthew Gipson,81,225,Junior
Hawaii,Ahmet Gueye,80,235,Freshman
Hawaii,Matt Lojeski,77,190,Freshman
Hawaii,Jack Miller,75,185,Freshman
Hawaii,Bobby Nash,78,195,Junior
Hawaii,Julian Sensley,81,235,Junior
Hawaii,Deonte Tatum,75,170,Sophomore
Hawaii,Hiram Thompson,74,175,Freshman
Hawaii,Dominic Waters,73,170,Freshman
Hawaii,John Wilder,73,195,Freshman
Hawaii,Milos Zivanovic,83,230,Senior
High Point,Troy Bowen,76,205,Freshman
High Point,Melvin Crowder,76,200,Freshman
High Point,Mike Davidson,74,170,Freshman
High Point,Justin Dunn,75,190,Freshman
High Point,Mike Jefferson,70,190,Freshman
High Point,Issa Konare,80,230,Senior
High Point,Josh Lamons,80,220,Freshman
High Point,Jerald Minnis,79,235,Sophomore
High Point,Landon Quick,73,175,Junior
High Point,Arizona 'AZ' Reid,77,205,Sophomore
High Point,Akeem Scott,73,180,Sophomore
High Point,Terrance Stokes,84,210,Sophomore
High Point,Kyle Witek,73,175,Freshman
Hofstra,Antoine Agudio,75,185,Sophomore
Hofstra,Mike Davis-Sabb,79,230,Freshman
Hofstra,Chris Gadley,81,260,Freshman
Hofstra,Kenny Harris,81,200,Sophomore
Hofstra,Greg Johnson,72,185,Freshman
Hofstra,Ryan Johnson,76,215,Freshman
Hofstra,Aurimas Kieza,80,215,Senior
Hofstra,Jorge Lebron,74,180,Sophomore
Hofstra,Carlos Rivera,74,200,Junior
Hofstra,Zygis Sestokas,77,195,Freshman
Hofstra,Loren Stokes,75,175,Junior
Hofstra,Arminas Urbutis,81,230,Freshman
Hofstra,Adrian Uter,79,230,Sophomore
Holy Cross,Tim Clifford,82,270,Sophomore
Holy Cross,Kyle Cruze,74,175,Sophomore
Holy Cross,Colin Cunningham,78,205,Freshman
Holy Cross,Lawrence Dixon,77,205,Freshman
Holy Cross,Pat Doherty,71,170,Sophomore
Holy Cross,Kevin Hamilton,76,190,Senior
Holy Cross,Kevin Hyland,80,245,Senior
Holy Cross,Greg McCarthy,83,225,Freshman
Holy Cross,Keith Simmons,77,205,Junior
Holy Cross,Torey Thomas,71,185,Junior
Holy Cross,Alex Vander Baan,80,205,Freshman
Holy Cross,Victor Vaval,70,170,Freshman
Houston,Emmanuel Adeife,82,215,Freshman
Houston,Sam Anderson,77,225,Freshman
Houston,Corey Bloom,76,185,Freshman
Houston,Darrius Brannon,80,217,Sophomore
Houston,Sergio de Randamie,79,240,Sophomore
Houston,Ramon Dyer,79,190,Senior
Houston,Oliver Lafayette,75,180,Freshman
Houston,Brian Latham,73,185,Sophomore
Houston,Chris Lawson,76,210,Sophomore
Houston,Jared Lyons,70,156,Freshman
Houston,Tristan Martin,74,190,Freshman
Houston,Lamar Roberson,80,210,Freshman
Houston,Lanny Smith,75,185,Junior
Houston,Jahmar Thorpe,78,225,Freshman
Houston,Richard Young,80,220,Freshman
Houston Baptist,Matt Autenrieth,,0,
Houston Baptist,Pablo Avila,,0,
Houston Baptist,Chad Barnes,,0,
Houston Baptist,Kelvin Bradford,,0,
Houston Baptist,Bryn Caulkins,,0,
Houston Baptist,Englebert Cherrington,,0,
Houston Baptist,Andy Dillon,,0,
Houston Baptist,Nick Garner,,0,
Houston Baptist,Chris Green,,0,
Houston Baptist,Dwight Jones,,0,
Houston Baptist,Ben McCain,,0,
Houston Baptist,Corey Thomas,,0,
Houston Baptist,Ronald Wells,,0,
Howard,Domonique Davis,72,170,Freshman
Howard,Louis Ford,66,170,Senior
Howard,Will Gant,74,175,Junior
Howard,Stanley Greene,77,220,Junior
Howard,Darryl Hudson,76,190,Junior
Howard,James McBryde,78,190,Sophomore
Howard,Darek 'Skip' Mitchell,72,170,Junior
Howard,Christian Murphy,73,165,Sophomore
Howard,Eugene Myatt,76,190,Freshman
Howard,Bilal Russell,77,185,Sophomore
Howard,Jeron Smith,77,190,Freshman
Howard,Jason Trotter,79,215,Junior
Idaho,Jason Bowden-Key,73,162,Sophomore
Idaho,David Dubois,77,215,Freshman
Idaho,Matt Forge,75,186,Freshman
Idaho,Jerod Haynes,72,180,Sophomore
Idaho,Nebojsa Jakovljevic,73,170,Freshman
Idaho,Mike Kale,80,240,Sophomore
Idaho,Brett Ledbetter,75,180,Freshman
Idaho,Desmond Nwoke,80,230,Freshman
Idaho,Jason Rose,75,160,Junior
Idaho,Tanoris Shepard,71,176,Senior
Idaho,Aaron Smith,79,215,Freshman
Idaho,Igor Vrzina,80,245,Freshman
Idaho,Keoni Watson,70,180,Freshman
Idaho State,Akbar Abdul-Ahad,72,175,Freshman
Idaho State,Ryan Baumgartner,72,180,Sophomore
Idaho State,Cheike 'Pape' Cisse',71,172,Freshman
Idaho State,Doug Hardy,70,180,Sophomore
Idaho State,Tim Henry,77,185,Sophomore
Idaho State,Kyle Hopkins,73,185,Freshman
Idaho State,Tony Jones,79,185,Freshman
Idaho State,Logan Kinghorn,77,215,Sophomore
Idaho State,Antoine 'Slim' Millien,79,195,Sophomore
Idaho State,Nicholas Rhodes,81,285,Sophomore
Idaho State,David Schroeder,74,195,Junior
Idaho State,Kyle Stevens,80,215,Sophomore
Idaho State,Matt Stucki,77,185,Freshman
Idaho State,Kasey Winters,79,230,Freshman
Illinois,Marcus Arnold,80,245,Junior
Illinois,James Augustine,82,235,Senior
Illinois,Calvin Brock,77,195,Freshman
Illinois,Dee Brown,72,185,Senior
Illinois,Warren Carter,81,220,Junior
Illinois,Chester Frazier,74,190,Freshman
Illinois,Chris Hicks,74,190,Freshman
Illinois,Rich McBride,75,205,Junior
Illinois,Shaun Pruitt,82,245,Sophomore
Illinois,Brian Randle,80,220,Sophomore
Illinois,Jamar Smith,75,185,Freshman
Illinois State,Ronnie Carlwell,83,258,Junior
Illinois State,Greg Dilligard,80,230,Junior
Illinois State,Levi Dyer,83,220,Sophomore
Illinois State,Dana Ford,76,195,Senior
Illinois State,Khalif Ford,73,181,Sophomore
Illinois State,Roberto Fortes,76,195,Freshman
Illinois State,Brandon Holtz,76,185,Freshman
Illinois State,Mark Kruse,79,205,Freshman
Illinois State,Dinma Odiakosa,80,240,Freshman
Illinois State,Nedu Onyeuku,75,185,Sophomore
Illinois State,Neil Plank,77,208,Senior
Illinois State,Mike Vandello,79,220,Freshman
Illinois State,Eric Vianney,74,205,Freshman
Illinois State,Travis Wallace,72,175,Sophomore
Indiana,Adam Ahlfeld,72,193,Sophomore
Indiana,Ben Allen,83,256,Freshman
Indiana,Earl Calloway,75,173,Sophomore
Indiana,Cem Dinc,82,240,Freshman
Indiana,Marco Killingsworth,80,268,Senior
Indiana,Sean Kline,80,233,Senior
Indiana,Lewis Monroe,77,192,Senior
Indiana,A.J. Ratliff,75,188,Sophomore
Indiana,Marshall Strickland,74,195,Senior
Indiana,Errek Suhr,69,156,Junior
Indiana,Kyle Taber,79,226,Freshman
Indiana,Robert Vaden,77,225,Sophomore
Indiana,D.J. White,81,251,Sophomore
Indiana,Roderick Wilmont,76,203,Junior
Indiana State,Adam Arnold,78,210,Freshman
Indiana State,Elliott Booe,71,185,Junior
Indiana State,Darron Evans,79,194,Sophomore
Indiana State,Eric Gray,73,180,Junior
Indiana State,Adam Lottino,71,175,Freshman
Indiana State,Gabriel Moore,72,181,Sophomore
Indiana State,David Moss,77,195,Senior
Indiana State,Tyson Schnitker,74,172,Junior
Indiana State,Russell Trudeau,76,190,Junior
Indiana State,Jay Tunnell,80,240,Freshman
Indiana State,Jeremiah Wise,75,185,Freshman
Indiana State,Trent Wurtz,80,220,Junior
Indiana State,Mick Yelovich,82,265,Sophomore
Iona,Tariq Atkins,75,190,Junior
Iona,Anthony Bruin,79,235,Junior
Iona,Steve Burtt,73,190,Senior
Iona,Devon Clarke,78,205,Freshman
Iona,Kenny Dagostino,73,180,Senior
Iona,Kenny Jackson,76,190,Freshman
Iona,John Kelly,84,270,Sophomore
Iona,Justin Marshall,80,220,Junior
Iona,Marvin McCullough,72,180,Senior
Iona,Jason McPherson,73,180,Sophomore
Iona,Ricky Soliver,75,175,Senior
Iona,Gary Springer,81,230,Sophomore
Iona,Kiril Wachsmann,79,240,Senior
Iowa,Greg Brunner,79,245,Senior
Iowa,Tony Freeman,73,185,Freshman
Iowa,Seth Gorney,84,245,Sophomore
Iowa,Adam Haluska,77,210,Junior
Iowa,Erek Hansen,83,220,Junior
Iowa,Mike Henderson,75,200,Junior
Iowa,Jeff Horner,75,185,Senior
Iowa,Ryan Kennedy,79,210,Freshman
Iowa,Carlton Reed,76,190,Sophomore
Iowa,Doug Thomas,80,245,Sophomore
Iowa,Alex Thompson,82,230,Sophomore
Iowa,Brett Wessels,75,190,Freshman
Iowa,Justin Wieck,78,185,Sophomore
Iowa State,Jeff Bergstrom,75,190,Junior
Iowa State,Will Blalock,72,200,Junior
Iowa State,Tasheed Carr,75,210,Sophomore
Iowa State,Chris Ceaser,76,185,Sophomore
Iowa State,Rahshon Clark,78,200,Sophomore
Iowa State,Mark Currie,76,210,Freshman
Iowa State,Anthony Davis,77,235,Sophomore
Iowa State,Michael Evanovich,81,210,Freshman
Iowa State,Jessan Gray,82,210,Sophomore
Iowa State,Jiri Hubalek,83,225,Freshman
Iowa State,Ross Marsden,82,225,Freshman
Iowa State,John Neal,76,195,Senior
Iowa State,Curtis Stinson,75,215,Junior
Iowa State,Dustin Streff,79,245,Sophomore
Iowa State,Shawn Taggart,82,230,Freshman
IPFW,Armend Ademi,81,230,Freshman
IPFW,Tyler Best,81,240,Sophomore
IPFW,Quintin Carouthers,75,180,Senior
IPFW,Zeljko Egeric,81,230,Sophomore
IPFW,Mohamed Esseghir,83,225,Freshman
IPFW,Justin Hawkins,78,200,Junior
IPFW,Jakari Johnson,76,171,Freshman
IPFW,Brad Pompey,73,185,Freshman
IPFW,D.J. Posley,75,165,Freshman
IPFW,Kyle Savely,72,165,Freshman
IPFW,Brandon Schumm,76,180,Freshman
IPFW,DeWitt Scott,78,190,Sophomore
IPFW,Andy Stroud,72,160,Freshman
IPFW,Warren Wallace,75,190,Freshman
IUPUI,David Barlow,71,160,Junior
IUPUI,Matt Burks,76,180,Freshman
IUPUI,Maushae Byles,77,200,Sophomore
IUPUI,Brandon Cameron,72,185,Junior
IUPUI,Brandon Cole,78,205,Senior
IUPUI,Drew Conner,77,240,Sophomore
IUPUI,Blair Crawford,74,190,Senior
IUPUI,Dean Hadley,78,190,Freshman
IUPUI,George Hill,74,180,Sophomore
IUPUI,Chris Scott,69,165,Junior
IUPUI,Troy Shanks,76,170,Sophomore
IUPUI,Angelo Smith,81,230,Junior
IUPUI,Craig Swoope,76,195,Sophomore
IUPUI,Bill Van Senus,84,270,Sophomore
IUPUI,Michal Vavrek,81,230,Sophomore
Jackson State,Jeremy Caldwell,80,200,Freshman
Jackson State,Catraiva Givens,68,155,Sophomore
Jackson State,Kris Harris,75,185,Freshman
Jackson State,Ernest Hassell,78,195,Senior
Jackson State,Edwin Jarrow,78,165,Sophomore
Jackson State,Trey Johnson,77,218,Sophomore
Jackson State,Marcus Jones,80,185,Freshman
Jackson State,Cordero Martin,,0,Freshman
Jackson State,Rod Smith,80,220,Sophomore
Jackson State,Hilton Tompkins,80,200,Sophomore
Jackson State,Dakari Wallace,72,155,Senior
Jackson State,Daniel Ward,79,225,Freshman
Jackson State,De'Varrio Watson,,0,Freshman
Jackson State,Charlie White,71,175,Sophomore
Jackson State,Antonio Williams-Parker,72,175,Junior
Jackson State,Julius Young,78,185,Freshman
Jacksonville,Marcus Allen,79,240,Freshman
Jacksonville,Mario Brown,79,210,Sophomore
Jacksonville,Aubrey Conerly,71,170,Junior
Jacksonville,Antonio Cool,76,190,Sophomore
Jacksonville,Michael DiBendetto,72,185,Freshman
Jacksonville,David Fine,74,190,Freshman
Jacksonville,Bryan Hipsher,76,185,Senior
Jacksonville,Evan Jefferson,70,185,Freshman
Jacksonville,Matthew Kampfe,74,194,Junior
Jacksonville,Jesse Kimbrough,73,190,Sophomore
Jacksonville,Joseph Newman,73,180,Freshman
Jacksonville,Phillip Okonma,82,210,Freshman
Jacksonville,Ljubisa Vrcelj,83,235,Junior
Jacksonville State,Courtney Bradley,77,215,Freshman
Jacksonville State,DeAndre Bray,66,160,Freshman
Jacksonville State,Dorien Brown,79,218,Sophomore
Jacksonville State,Harold Crow,79,208,Freshman
Jacksonville State,John Haynesworth,78,240,Freshman
Jacksonville State,Ilija Kalajdzic,79,210,Freshman
Jacksonville State,John Ketterer,73,170,Sophomore
Jacksonville State,Tim Lewis,75,185,Sophomore
Jacksonville State,Carlos Lumpkin,78,230,Sophomore
Jacksonville State,Brad Peters,76,185,Senior
Jacksonville State,Walker Russell,72,170,Junior
Jacksonville State,Nick Smith,75,190,Freshman
Jacksonville State,B.J. Spencer,76,190,Sophomore
Jacksonville State,Anthony Wilson,75,190,Senior
James Madison,Ray Barbosa,74,185,Junior
James Madison,Jomo Belfor,72,185,Sophomore
James Madison,Chris Cathlin,79,215,Junior
James Madison,Gabriel Chami,83,250,Sophomore
James Madison,Chris Clarke,71,170,Junior
James Madison,David Cooper,79,215,Junior
James Madison,Daniel Freeman,72,195,Senior
James Madison,Juwann James,78,225,Freshman
James Madison,Cavell Johnson,80,200,Junior
James Madison,Lewis Lampley,75,185,Freshman
James Madison,Andy Pierce,76,175,Freshman
James Madison,Joe Posey,77,220,Freshman
James Madison,Colbey Santos,77,190,Freshman
James Madison,Kyle Swanston,79,185,Freshman
Kansas,Jeremy Case,73,182,Sophomore
Kansas,Mario Chalmers,73,195,Freshman
Kansas,Micah Downs,80,180,Freshman
Kansas,C.J. Giles,83,240,Sophomore
Kansas,Jeff Hawkins,71,180,Senior
Kansas,Darnell Jackson,80,250,Sophomore
Kansas,Sasha Kaun,83,245,Sophomore
Kansas,Matt Kleinmann,82,247,Freshman
Kansas,Christian Moody,80,225,Senior
Kansas,Russell Robinson,73,200,Sophomore
Kansas,Brandon Rush,78,210,Freshman
Kansas,Rodrick Stewart,76,205,Sophomore
Kansas,Stephen Vinson,74,195,Senior
Kansas,Julian Wright,80,225,Freshman
Kansas State,Serge Afeli,81,235,Freshman
Kansas State,Curtis Allen,76,200,Sophomore
Kansas State,Josh Campbell,71,165,Sophomore
Kansas State,Dramane Diarra,80,245,Sophomore
Kansas State,Mark Frederick,77,195,Junior
Kansas State,Lance Harris,77,190,Junior
Kansas State,David Hoskins,77,225,Sophomore
Kansas State,Tyler Hughes,83,250,Junior
Kansas State,Darren Kent,82,210,Freshman
Kansas State,Cartier Martin,79,220,Junior
Kansas State,Clent Stewart,76,195,Sophomore
Kansas State,Mario Taybron,74,195,Sophomore
Kansas State,Kyle Taylor,77,220,Sophomore
Kansas State,Schyler Thomas,72,185,Senior
Kansas State,Justin Winger,73,175,Freshman
Kansas State,Akeem Wright,78,190,Freshman
Kansas State,Deilvez Yearby,78,205,Freshman
Kennesaw State,Gaby Cruz,78,205,Freshman
Kennesaw State,Stephen Heramb,76,195,Freshman
Kennesaw State,Israel Ingle,70,175,Freshman
Kennesaw State,Golden Ingle,71,180,Sophomore
Kennesaw State,Kenan Knight,77,175,Freshman
Kennesaw State,Dusty Moore,80,230,Freshman
Kennesaw State,Andre Morgan,75,195,Freshman
Kennesaw State,Ryan Nelson,77,170,Freshman
Kennesaw State,Brandon Peterson,77,185,Freshman
Kennesaw State,Brent Ragsdale,75,185,Freshman
Kennesaw State,Ronell Wooten,76,185,Freshman
Kent State,Armon Gates,73,185,Junior
Kent State,Nate Gerwig,81,260,Senior
Kent State,DeAndre Haynes,74,185,Senior
