Abilene Christian,1,1,0,100.0,73.0,73.0,49.4,105.5,24,57,42.1,20,22,90.9,9,18,50.0,50.0,57.1,38.6,39.0,26.0,35.1,1.05,77,77.0,52.8,34,34.0,41.2,14,14.0,64.5,20,20.0,1,1.0,70.8,17,17.0,0.85,15.1,11,11.0,27.4,20,20.0,7.7,4,4.0,21,21.0,0
Air Force,29,7,22,24.1,1584.0,54.6,48.6,93.1,530,1183,44.8,322,447,72.0,93,323,28.8,48.7,52.9,37.8,59.3,21.8,18.9,0.93,1475,50.9,56.8,814,28.1,37.9,274,9.4,75.6,540,18.6,58,2.0,46.2,245,8.4,0.52,8.5,135,4.7,29.9,473,16.3,4.1,50,1.7,522,18.0,16
Akron,28,15,13,53.6,1917.0,68.5,54.4,105.4,723,1650,43.8,393,573,68.6,181,531,34.1,49.3,52.5,34.7,53.7,19.5,26.9,1.05,2020,72.1,52.0,993,35.5,37.8,380,13.6,66.1,613,21.9,64,2.3,57.1,413,14.8,1.09,9.9,189,6.8,19.8,379,13.5,5.4,81,2.9,578,20.6,19
Alabama,33,13,20,39.4,2208.0,66.9,51.0,101.7,780,1869,41.7,440,630,69.8,245,682,35.9,48.3,51.8,33.7,47.7,19.6,32.7,1.02,2245,68.0,50.2,1129,34.2,33.7,397,12.0,66.7,732,22.2,109,3.3,49.4,385,11.7,0.88,7.2,159,4.8,19.8,437,13.2,6.2,111,3.4,668,20.2,20
Alabama A&M,30,17,13,56.7,2195.0,73.2,51.8,101.1,765,1743,43.9,499,750,66.5,191,559,34.2,49.4,52.9,43.0,51.7,22.5,25.8,1.01,2220,74.0,50.8,1166,38.9,35.0,390,13.0,66.7,776,25.9,129,4.3,59.5,455,15.2,0.94,10.0,220,7.3,22.1,485,16.2,4.7,82,2.7,617,20.6,18
Alabama State,31,15,16,48.4,2032.0,65.5,48.8,94.1,667,1625,41.0,398,631,63.1,181,515,35.1,46.6,49.7,38.8,50.8,20.8,28.4,0.94,1913,61.7,48.6,987,31.8,33.6,357,11.5,63.6,630,20.3,105,3.4,55.2,368,11.9,0.78,12.5,255,8.2,23.3,474,15.3,6.3,96,3.1,617,19.9,14
Albany,28,23,5,82.1,1832.0,65.4,52.3,100.5,660,1570,42.0,342,488,70.1,179,539,33.2,47.7,51.1,31.1,52.3,18.6,29.2,1.0,1841,65.8,53.3,1024,36.6,37.0,370,13.2,69.6,654,23.4,69,2.5,58.8,388,13.9,0.97,12.6,231,8.2,21.7,398,14.2,7.5,112,4.0,460,16.4,4
Alcorn State,29,18,11,62.1,2026.0,69.9,53.5,103.6,755,1652,45.7,425,633,67.1,163,448,36.4,50.6,53.7,38.3,56.4,20.3,23.3,1.04,2098,72.3,50.6,972,33.5,36.0,356,12.3,65.2,616,21.2,70,2.4,55.0,415,14.3,0.98,14.7,297,10.2,20.9,424,14.6,5.7,86,3.0,533,18.4,8
American University,31,13,18,41.9,2049.0,66.1,47.4,97.8,685,1656,41.4,394,562,70.1,239,625,38.2,48.6,52.1,33.9,44.5,19.7,35.8,0.98,2003,64.6,47.8,965,31.1,29.8,308,9.9,65.8,657,21.2,92,3.0,57.2,392,12.6,0.9,8.9,183,5.9,21.3,437,14.1,5.6,92,3.0,562,18.1,10
Appalachian State,30,21,9,70.0,2221.0,74.0,49.7,97.7,749,1678,44.6,510,689,74.0,162,511,31.7,49.5,54.1,41.1,54.1,23.5,22.4,0.98,2170,72.3,51.8,1178,39.3,37.2,379,12.6,66.3,799,26.6,104,3.5,60.7,455,15.2,0.77,11.1,246,8.2,26.7,593,19.8,5.8,109,3.6,528,17.6,8
