Team,Player,Height,Weight,Age
Eastern Michigan,Jarred Axon,71,180,Senior
Eastern Michigan,Nenad Banjanin,79,215,Senior
Eastern Michigan,Brandon Bowdry,78,229,Sophomore
Eastern Michigan,Jesse Bunkley,77,208,Senior
Eastern Michigan,William Cooper,78,180,Freshman
Eastern Michigan,Justin Dobbins,80,236,Sophomore
Eastern Michigan,Kyle Dodd,83,210,Sophomore
Eastern Michigan,Solomon Farris,76,190,Freshman
Eastern Michigan,Wendale Farrow,79,210,Junior
Eastern Michigan,L.J. Frazier,70,160,Freshman
Eastern Michigan,Zane Gay,76,195,Junior
Eastern Michigan,Tyler Jones,74,210,Junior
Eastern Michigan,Travis Lewis,74,200,Senior
Eastern Michigan,James Matthews,,0,
Eastern Michigan,Carlos Medlock,72,170,Junior
Eastern Michigan,Marvin Skipper,81,240,Freshman
Eastern Washington,Matthew Brunell,80,230,Sophomore
Eastern Washington,Adris DeLeon,71,165,Junior
Eastern Washington,Gary Gibson,73,175,Sophomore
Eastern Washington,Trey Gross,74,175,Freshman
Eastern Washington,Marcus Hinton,75,195,Senior
Eastern Washington,Jack Loofburrow,78,230,Freshman
Eastern Washington,Petar Milasinovic,80,215,Freshman
Eastern Washington,Brandon Moore,81,240,Sophomore
Eastern Washington,Blake Solomon,74,185,Junior
Eastern Washington,Milan Stanojevic,74,195,Junior
Eastern Washington,Kellen Williams,76,205,Senior
Elon,Ola Atoyebi,80,220,Junior
Elon,Terrance Birdette,74,185,Freshman
Elon,Devan Carter,72,175,Sophomore
Elon,John Charlesworth,73,190,Sophomore
Elon,Adam Constantine,80,210,Sophomore
Elon,T.J. Douglas,78,215,Sophomore
Elon,Scott Grable,81,235,Sophomore
Elon,Brett James,77,185,Junior
Elon,Chris Long,74,185,Freshman
Elon,David Meyer,78,215,Freshman
Elon,Jon Ogolo,74,195,Sophomore
Elon,Monty Sanders,78,225,Junior
Elon,Brian Waters,74,185,Senior
Elon,Montell Watson,73,170,Senior
Elon,Daniel Watts,84,240,Freshman
Evansville,Jay Couisnard,77,181,Sophomore
Evansville,Shy Ely,76,197,Junior
Evansville,Nate Garner,77,224,Junior
Evansville,Victor Gomez,78,210,Senior
Evansville,Darin Granger,74,168,Sophomore
Evansville,Trevor Gregory,73,183,Sophomore
Evansville,Jason Holsinger,71,177,Junior
Evansville,Clint Hopf,80,237,Freshman
Evansville,Zach House,84,218,Freshman
Evansville,Kavon Lacey,72,185,Freshman
Evansville,Taylor Morrow,74,163,Sophomore
Evansville,Jason Switzer,74,175,Freshman
Evansville,Jon Van Hoose,76,180,Freshman
Evansville,Pieter van Tongeren,81,229,Freshman
Evansville,Trent Wargel,67,160,Junior
Fairfield,Herbie Allen,71,170,Junior
Fairfield,Joe Bajda,77,190,Sophomore
Fairfield,Roi Buchbinder,79,215,Sophomore
Fairfield,Mamadou Diakhate,78,205,Senior
Fairfield,Warren Edney,77,200,Freshman
Fairfield,Michael Evanovich,81,210,Junior
Fairfield,Sean Grzeck,79,215,Freshman
Fairfield,Jonathan Han,72,160,Junior
Fairfield,Yorel Hawkins,78,190,Freshman
Fairfield,Anthony Johnson,80,235,Sophomore
Fairfield,Devin Johnson,76,195,Sophomore
Fairfield,Lyndon Jordan,74,180,Freshman
Fairfield,Geoff Middleton,81,230,Senior
Fairfield,Greg Nero,79,230,Sophomore
Fairfield,Marty O'Sullivan,79,230,Senior
Fairfield,Jimmy O`Sullivan,74,170,Sophomore
Fairfield,Rob Sisca,75,175,Junior
Fairleigh Dickinson,Sean Baptiste,75,185,Sophomore
Fairleigh Dickinson,Michael Blackgrove,73,180,Sophomore
Fairleigh Dickinson,Ronald Brown,70,170,Sophomore
Fairleigh Dickinson,Lawrence Brown,86,205,Sophomore
Fairleigh Dickinson,John Galvin,80,250,Freshman
Fairleigh Dickinson,Eric Hazard,78,213,Senior
Fairleigh Dickinson,Brian Lytle,76,225,Sophomore
Fairleigh Dickinson,Bernell Murray,69,173,Senior
Fairleigh Dickinson,Raynell Pascal,72,175,Senior
Fairleigh Dickinson,DeJuan Pursley,81,215,Freshman
Fairleigh Dickinson,Jordan Stasyszyn,75,180,Freshman
Fairleigh Dickinson,Cameron Tyler,72,190,Junior
Fairleigh Dickinson,Manny Ubilla,74,185,Senior
Florida,Adam Allen,80,225,Freshman
Florida,Nick Calathes,78,194,Freshman
Florida,Hudson Fricke,73,193,Freshman
Florida,Walter Hodge,72,170,Junior
Florida,Jai Lucas,71,155,Freshman
Florida,Jonathan Mitchell,79,231,Sophomore
Florida,Chandler Parsons,81,205,Freshman
Florida,Shane Payne,77,190,Freshman
Florida,Marreese Speights,82,245,Sophomore
Florida,Alex Tyus,80,217,Freshman
Florida,Michael Weisenberg,79,190,Junior
Florida,Dan Werner,79,235,Sophomore
Florida A&M,Akini Akini,82,231,Senior
Florida A&M,Joe Ballard,72,190,Junior
Florida A&M,Cassius Bell,75,185,Freshman
Florida A&M,Jermonte Bush,72,185,Sophomore
Florida A&M,Darryl Demps,78,215,Freshman
Florida A&M,Roderick Green,79,220,Junior
Florida A&M,Larry Jackson,78,215,Freshman
Florida A&M,Jon Mason,75,165,Senior
Florida A&M,Ernest Maul,72,180,Senior
Florida A&M,Oliver Prince,78,230,Junior
Florida A&M,Leslie Robinson,72,170,Senior
Florida A&M,Marcus Santiago,71,175,Junior
Florida A&M,Byron Taylor,67,150,Junior
Florida A&M,Lamar Twitty,76,205,Junior
Florida Atlantic,Sean Alarcon,75,195,Senior
Florida Atlantic,Matt Best,,0,Freshman
Florida Atlantic,Eni Cuka,74,180,Sophomore
Florida Atlantic,Eddie Gainer,,0,Freshman
Florida Atlantic,Paul Graham III,76,185,Junior
Florida Atlantic,Sammy Hernandez,77,230,Sophomore
Florida Atlantic,Avery Holley,72,175,Sophomore
Florida Atlantic,Sanchez Hughley,76,225,Freshman
Florida Atlantic,Seydou Kone,81,250,Junior
Florida Atlantic,Carlos Monroe,80,245,Junior
Florida Atlantic,Carderro Nwoji,72,190,Junior
Florida Atlantic,Jamal Owens,78,220,Freshman
Florida Atlantic,Jeff Parmer,80,225,Senior
Florida Atlantic,Xavier Perkins,76,225,Freshman
Florida Atlantic,Enrique Rodriguez,74,190,Sophomore
Florida Atlantic,Brett Royster,80,220,Freshman
Florida Atlantic,Derrick Simmons,78,210,Senior
Florida Atlantic,James Staten,69,172,Sophomore
Florida Gulf Coast,Landon Adler,81,210,Junior
Florida Gulf Coast,Reed Baker,73,175,Sophomore
Florida Gulf Coast,Terike Barrowes,79,230,Senior
Florida Gulf Coast,Delvin Franklin,74,190,Junior
Florida Gulf Coast,Harris Gelin,75,175,Freshman
Florida Gulf Coast,Adam Liddell,80,215,Senior
Florida Gulf Coast,Chad Lutkenhaus,77,180,Freshman
Florida Gulf Coast,Kyle Marks,79,230,Junior
Florida Gulf Coast,Kyle Matheny,72,180,Sophomore
Florida Gulf Coast,Mbainai Narmbaye,82,240,Senior
Florida Gulf Coast,Yavney Neptune,72,185,Senior
Florida Gulf Coast,Casey Pond,73,185,Senior
Florida Gulf Coast,Rob Quaintance,76,185,Senior
Florida Gulf Coast,Tyler Rodriguez,79,225,Sophomore
Florida Gulf Coast,Ed Rolax,78,205,Freshman
Florida Gulf Coast,Justin Stokes,79,180,Freshman
Florida Gulf Coast,Casey Wohlleb,79,200,Senior
Florida International,Cedric Essola,80,210,Sophomore
Florida International,Chris Fuller,77,209,Senior
Florida International,Nikola Gacesa,81,235,Sophomore
Florida International,Alex Galindo,78,225,Junior
Florida International,Russell Hicks,84,250,Junior
Florida International,Moses Hinton,,0,Freshman
Florida International,Michael James,69,160,Senior
Florida International,Brad Larson,77,225,Junior
Florida International,Badara Ndiaye,83,225,Junior
Florida International,Erick Nsangou,72,195,Sophomore
Florida International,Tremayne Russell,72,170,Freshman
Florida International,Nick Taylor,70,160,Freshman
Florida International,Kenneth 'Red' White,73,185,Junior
Florida State,Solomon Alabi,85,241,Freshman
Florida State,Jordan Bolton,77,214,Freshman
Florida State,Casaan Breeden,,0,
Florida State,Jordan DeMercy,79,190,Freshman
Florida State,Toney Douglas,73,200,Junior
Florida State,Uche Echefu,81,225,Junior
Florida State,Brian Hoff,78,195,Junior
Florida State,Ralph Mims,75,211,Senior
Florida State,Ben O'Donnell,69,171,Freshman
Florida State,Ryan Reid,81,230,Sophomore
Florida State,Jason Rich,75,205,Senior
Florida State,Isaiah Swann,74,205,Senior
Florida State,Julian Vaughn,82,245,Freshman
Florida State,Matt Zitani,79,228,Senior
Fordham,Kevin Anderson,75,185,Senior
Fordham,Matt Beck,72,175,Sophomore
Fordham,Chris Bethel,77,221,Junior
Fordham,Michael Binns,79,225,Senior
Fordham,David Boykin,76,175,Sophomore
Fordham,Brenton Butler,74,185,Sophomore
Fordham,Luke Devine,82,239,Junior
Fordham,Bryant Dunston,80,233,Senior
Fordham,Sebastian Greene,80,188,Senior
Fordham,Kevin Hussey,,0,
Fordham,Dan Landisch,78,230,Sophomore
Fordham,Mike Moore,77,190,Freshman
Fordham,Ryan Munson,77,210,Sophomore
Fordham,Marcus Stout,76,195,Senior
Fordham,Herb Tanner,76,165,Sophomore
Fordham,Zachary Wing,,0,
Fresno State,Jordan Ambers,71,175,Freshman
Fresno State,Kevin Bell,70,165,Senior
Fresno State,Alex Blair,80,220,Senior
Fresno State,Nedeljko Golubovic,80,230,Freshman
Fresno State,Myles Green,70,160,Freshman
Fresno State,Bryan Harvey,77,210,Sophomore
Fresno State,Hector Hernandez,81,225,Senior
Fresno State,Eddie Miller,75,170,Senior
Fresno State,Dwight O'Neil,75,180,Junior
Fresno State,Tyson Parker,75,185,Senior
Fresno State,Shawn Taylor,83,220,Senior
Fresno State,James Tchana,80,275,Junior
Fresno State,Brandon Webster,82,250,Freshman
Furman,Tony Anderson,73,180,Sophomore
Furman,Bobby Austin,75,200,Freshman
Furman,Bryson Barnes,77,200,Freshman
Furman,George Brozos,78,230,Senior
Furman,Peter Carroll,72,175,Sophomore
Furman,Justin Dehm,73,182,Freshman
Furman,Darryl Evans,73,183,Sophomore
Furman,Stanley Jones,81,240,Junior
Furman,Jordan Miller,74,170,Freshman
Furman,Connor Nolte,78,195,Freshman
Furman,Alex Opacic,82,230,Junior
Furman,Emmanuel Perry,75,200,Sophomore
Furman,Noah States,80,202,Freshman
Furman,Eric Watts,71,160,Freshman
Gardner-Webb,Nate Blank,77,220,Freshman
Gardner-Webb,Dillon Boggs,72,160,Freshman
Gardner-Webb,Lu Dovonou,78,230,Sophomore
Gardner-Webb,Samba Fall,81,205,Junior
Gardner-Webb,Grayson Flittner,73,190,Sophomore
Gardner-Webb,Matt French,78,220,Sophomore
Gardner-Webb,Brandon Jackson,71,185,Sophomore
Gardner-Webb,Aaron Linn,74,175,Junior
Gardner-Webb,Auryn MacMillan,80,235,Sophomore
Gardner-Webb,Matt Maden,83,270,Freshman
Gardner-Webb,Thomas Sanders,75,210,Senior
Gardner-Webb,Quincy Sarpy,76,205,Junior
Gardner-Webb,Takayo Siddle,71,175,Junior
Gardner-Webb,Jesse Wheeler,77,200,Sophomore
George Mason,Louis Birdsong,78,235,Sophomore
George Mason,Folarin Campbell,76,205,Senior
George Mason,Jordan Carter,72,175,Senior
George Mason,Chris Fleming,79,240,Junior
George Mason,Cam Long,76,177,Freshman
George Mason,Vlad Moldoveanu,82,206,Freshman
George Mason,Dre Smith,72,185,Junior
George Mason,Isaiah Tate,76,200,Freshman
George Mason,Will Thomas,79,230,Senior
George Mason,Jay Threatt,,0,
George Mason,John Vaughan,75,185,Junior
George Washington,Xavier Alexander,78,215,Freshman
George Washington,Miles Beatty,74,210,Freshman
George Washington,Jeff Del Favero,73,185,Sophomore
George Washington,Rob Diggs,80,187,Junior
George Washington,Jabari Edwards,81,200,Freshman
George Washington,Keri Gonsalves,77,215,Junior
George Washington,Dominic Green,78,215,Senior
George Washington,Damian Hollis,80,198,Sophomore
George Washington,Joseph Katuka,82,205,Freshman
George Washington,Travis King,,0,
George Washington,Peter Laplante,80,225,Sophomore
George Washington,Johnny Lee,68,152,Sophomore
George Washington,Cheyenne Moore,77,210,Junior
George Washington,Hermann Opoku,80,215,Sophomore
George Washington,Maureece Rice,,0,
George Washington,Noel Wilmore,76,193,Junior
George Washington,Wynton Witherspoon,79,185,Junior
Georgetown,Tyler Crawford,76,205,Senior
Georgetown,Patrick Ewing Jr.,80,240,Senior
Georgetown,Austin Freeman,76,220,Freshman
Georgetown,Roy Hibbert,86,275,Senior
Georgetown,Bryon Jansen,78,205,Junior
Georgetown,Vernon Macklin,81,230,Sophomore
Georgetown,Nikita Mescheriakov,80,205,Freshman
Georgetown,Jeremiah Rivers,76,210,Sophomore
Georgetown,Jessie Sapp,75,210,Junior
Georgetown,DaJuan Summers,80,249,Sophomore
Georgetown,Jonathan Wallace,73,195,Senior
Georgetown,Omar Wattad,76,210,Freshman
Georgetown,Chris Wright,73,205,Freshman
Georgia,Chris Barnes,79,250,Freshman
Georgia,Dave Bliss,82,255,Senior
Georgia,Troy Brewer,77,170,Freshman
Georgia,Corey Butler,75,190,Junior
Georgia,Sundiata Gaines,73,210,Senior
Georgia,Billy Humphrey,74,190,Junior
Georgia,Albert Jackson,82,250,Sophomore
Georgia,Jeremy Jacob,79,210,Freshman
Georgia,Jeremy Price,80,270,Freshman
Georgia,Rashaad Singleton,,0,
Georgia,Zac Swansey,73,175,Freshman
Georgia,Terrance Woodbury,79,220,Junior
Georgia Southern,Julian Allen,76,200,Junior
Georgia Southern,Jeb Brannen,71,175,Freshman
Georgia Southern,Jared Collins,80,220,Freshman
Georgia Southern,Matt Fields,79,200,Senior
Georgia Southern,Dwayne Foreman,70,170,Senior
Georgia Southern,Louis Graham,80,220,Senior
Georgia Southern,Ryan Hynes,80,250,Senior
Georgia Southern,Krysztof Janiszewski,83,270,Sophomore
Georgia Southern,Antoine Johnson,72,185,Sophomore
Georgia Southern,Blake Jones,72,180,Freshman
Georgia Southern,Anthony Marshall,77,185,Junior
Georgia Southern,Trumaine Pearson,80,230,Junior
Georgia Southern,Willie Powers III,73,190,Freshman
Georgia Southern,Johntavius Rucker,74,195,Freshman
Georgia Southern,Blake Thompson,70,165,Sophomore
Georgia Southern,Kenith Ward,78,225,Junior
Georgia State,Jihad Ali,76,180,Freshman
Georgia State,Justin Billingslea,80,235,Senior
Georgia State,Rashad Chase,79,235,Junior
Georgia State,Deven Dickerson,81,260,Senior
Georgia State,Joe Dukes,73,175,Junior
Georgia State,Trae Goldston,72,175,Sophomore
Georgia State,Trey Hampton,79,225,Junior
Georgia State,Xavier Hansbro,82,230,Junior
Georgia State,D.J. Jones,74,180,Freshman
Georgia State,Ousman Krubally,78,195,Sophomore
Georgia State,Kevin Lott,79,210,Sophomore
Georgia State,Leonard Mendez,77,180,Junior
Georgia State,Norman Mitchell,76,180,Sophomore
Georgia State,Michael Moynihan,72,170,Sophomore
Georgia State,Bernard Rimmer,80,200,Junior
Georgia Tech,Alade Aminu,82,225,Junior
Georgia Tech,Ty Anderson,76,197,Sophomore
Georgia Tech,D`Andre Bell,77,210,Junior
Georgia Tech,Gary Cage,72,188,Junior
Georgia Tech,Matt Causey,72,187,Senior
Georgia Tech,Lewis Clinch,75,185,Junior
Georgia Tech,Mouhammad Faye,,0,
Georgia Tech,Gani Lawal,80,216,Freshman
Georgia Tech,Maurice Miller,73,181,Freshman
Georgia Tech,Anthony Morrow,77,215,Senior
Georgia Tech,Zach Peacock,80,235,Sophomore
Georgia Tech,Brad Sheehan,82,220,Freshman
Georgia Tech,Jeremis Smith,80,236,Senior
Georgia Tech,Lance Storrs,76,212,Freshman
Gonzaga,Matt Bouldin,77,214,Sophomore
Gonzaga,Ira Brown,76,235,Junior
Gonzaga,Austin Daye,82,190,Freshman
Gonzaga,Micah Downs,80,180,Junior
Gonzaga,Will Foster,88,240,Sophomore
Gonzaga,Steven Gray,76,190,Freshman
Gonzaga,Larry Gurganious,77,199,Sophomore
Gonzaga,Josh Heytvelt,83,238,Junior
Gonzaga,Abdullahi Kuso,81,228,Senior
Gonzaga,Jeremy Pargo,74,219,Junior
Gonzaga,David Pendergraft,78,223,Senior
Gonzaga,Chris Pontarolo-Maag,71,182,Junior
Gonzaga,Robert Sacre,84,255,Freshman
Gonzaga,Andrew Sorenson,74,172,Junior
Grambling State,George Akpele,80,235,Sophomore
Grambling State,Corrie Austin,77,210,Senior
Grambling State,Jamal Breaux,79,250,Junior
Grambling State,Emmanuel Calloway,73,160,Sophomore
Grambling State,Marcus Coleman,79,200,Freshman
Grambling State,Duran Diaz,75,190,Freshman
Grambling State,Tomas Funchess,80,250,Freshman
Grambling State,Quincy Hall,75,180,Freshman
Grambling State,Dominic Jenkins,73,180,Junior
Grambling State,Antoine Lee,74,170,Junior
Grambling State,Jordan Lemons,74,175,Freshman
Grambling State,Anthony Lloyd-Cooper,82,220,Sophomore
Grambling State,Andrew Prestley,77,190,Sophomore
Grambling State,Donald Qualls,68,160,Freshman
Grambling State,Andre' Ratliff,70,175,Senior
Grambling State,Jarred Riley,77,200,Freshman
Grambling State,Andre' Southern,69,180,Freshman
Grambling State,Avery Weathers,78,190,Freshman
Grambling State,Anthony Williams,79,207,Senior
Grambling State,Jeremy Yates,74,180,Sophomore
Green Bay,Cordero Barkley,77,205,Junior
Green Bay,Randy Berry,81,230,Sophomore
Green Bay,Troy Cotton,73,185,Sophomore
Green Bay,Terry Evans,77,195,Junior
Green Bay,Rahmon Fletcher,70,165,Freshman
Green Bay,J.J. Henley,79,215,Freshman
Green Bay,D'Angalo Jackson,72,175,Freshman
Green Bay,Tevah Morris,81,245,Senior
Green Bay,Pat Nelson,81,240,Sophomore
Green Bay,Bryquis Perine,75,165,Freshman
Green Bay,Mike Schachtner,81,225,Junior
Green Bay,Uriel Segura,75,175,Freshman
Green Bay,Ryan Tillema,80,220,Junior
Green Bay,Eric Van Cleave,73,190,Junior
Hampton,Jordan Brooks,69,165,Freshman
Hampton,Paul Davis,74,191,Freshman
Hampton,Chad Easterling,78,210,Sophomore
Hampton,Michael Freeman,80,220,Sophomore
Hampton,Donte Harrison,81,205,Junior
Hampton,Antwyne Hines,82,250,Sophomore
Hampton,Jonathan Ntoko,75,208,Sophomore
Hampton,Oluwaseyi Oseni,,0,
Hampton,Lionel Pehoua,77,230,Junior
Hampton,Matt Pilgrim,80,225,Sophomore
Hampton,Jonathan Robinson,75,185,Senior
Hampton,Vincent Simpson,73,170,Sophomore
Hampton,Theo Smalling,79,220,Sophomore
Hampton,Kevin Sumner,75,197,Senior
Hampton,Bryan Taylor,75,190,Junior
Hampton,Brandon Tunnell,72,185,Freshman
Hampton,Jamaal Washington,,0,
Hampton,Rashad West,73,175,Senior
Hampton,Adrian Woodard,76,200,Senior
Hartford,Rich Baker,73,180,Senior
Hartford,Tambo Barrow,72,190,Junior
Hartford,David Bookman,79,225,Sophomore
Hartford,Kevin Estes,79,230,Freshman
Hartford,Brian Glowiak,75,180,Senior
Hartford,Clint Kuban,74,185,Junior
Hartford,Warren McLendon,78,250,Junior
Hartford,Anthony Minor,78,200,Freshman
Hartford,Morgan Sabia,78,200,Freshman
Hartford,Fabrice Tafo,79,225,Junior
Hartford,Andres Torres,70,200,Freshman
Hartford,Michael Turner,77,215,Junior
Hartford,Jaret Von Rosenberg,74,185,Junior
Hartford,Joe Zeglinski,72,185,Sophomore
Harvard,Alek Blankenau,75,180,Sophomore
Harvard,TJ Carey,75,190,Freshman
Harvard,Adam Demuyakor,79,215,Freshman
Harvard,Cem Dinc,83,250,Junior
Harvard,Darryl Finkton,75,200,Sophomore
Harvard,Kyle Fitzgerald,79,200,Freshman
Harvard,Evan Harris,80,205,Junior
Harvard,Drew Housman,71,175,Junior
Harvard,James Lambert,75,195,Senior
Harvard,Jeremy Lin,74,180,Sophomore
Harvard,Pat Magnarelli,79,215,Sophomore
Harvard,Dan McGeary,73,180,Sophomore
Harvard,Doug Miller,79,220,Sophomore
Harvard,Ndubuisi Okereke,76,195,Sophomore
Harvard,Andrew Pusar,74,200,Junior
Harvard,Brad Unger,80,245,Senior
Hawaii,Beau Albrechtson,76,205,Freshman
Hawaii,Bill Amis,81,220,Sophomore
Hawaii,Paul Campbell,82,215,Sophomore
Hawaii,Jared Dillinger,77,200,Senior
Hawaii,Conrad Fitzgerald,77,210,Freshman
Hawaii,Matt Gibson,77,180,Senior
Hawaii,Riley Luettgerodt,77,210,Senior
Hawaii,Adhar Mayen,80,195,Sophomore
Hawaii,Bobby Nash,78,200,Senior
Hawaii,Kareem Nitoto,74,185,Freshman
Hawaii,P.J. Owsley,80,250,Senior
Hawaii,Gary Satterwhite,75,175,Freshman
Hawaii,Alex Veit,80,225,Senior
Hawaii,Stephen Verwers,83,250,Senior
Hawaii,Ji Xiang,82,240,Freshman
High Point,Ibrahim Appiah,77,195,Freshman
High Point,Matt Boswell,79,210,Sophomore
High Point,Earnest Bridges,77,215,Freshman
High Point,Tim Burns,72,165,Sophomore
High Point,David Campbell,76,200,Freshman
High Point,Melvin Crowder,76,215,Junior
High Point,Cruz Daniels,83,215,Sophomore
High Point,Joel Flowers,73,200,Junior
High Point,Eugene Harris,74,175,Sophomore
High Point,Mike Jefferson,70,190,Senior
High Point,Josh Lamons,80,220,Junior
High Point,Alquan Mendenhall,71,170,Freshman
High Point,Jerald Minnis,79,235,Senior
High Point,Arizona 'AZ' Reid,77,205,Senior
High Point,Matt Smigielski,74,200,Freshman
High Point,Joey Taylor,80,240,Sophomore
High Point,Sam Vickery,73,160,Freshman
High Point,Kyle Witek,73,175,Senior
Hofstra,Antoine Agudio,75,190,Senior
Hofstra,Sam Cherilus,,0,
Hofstra,Mike Davis-Sabb,79,240,Junior
Hofstra,Charles Jenkins,75,220,Freshman
Hofstra,Dane Johnson,82,290,Junior
Hofstra,Greg Johnson,72,190,Junior
Hofstra,Ryan Johnson,76,215,Senior
Hofstra,Mantas Leonavicius,79,220,Sophomore
Hofstra,Nathaniel Lester,76,190,Freshman
Hofstra,Kevin Nee,75,185,Freshman
Hofstra,Zygis Sestokas,77,200,Junior
Hofstra,Darren Townes,79,210,Junior
Hofstra,Arminas Urbutis,81,225,Junior
Hofstra,David Vallins,69,150,Freshman
Hofstra,Greg Washington,82,200,Freshman
Holy Cross,Andrew Beinert,74,175,Freshman
Holy Cross,Tim Clifford,83,260,Senior
Holy Cross,Ramon Colon,74,180,Sophomore
Holy Cross,Kyle Cruze,74,175,Senior
Holy Cross,Colin Cunningham,78,210,Junior
Holy Cross,Lawrence Dixon,77,200,Junior
Holy Cross,Pat Doherty,71,170,Junior
Holy Cross,Josh Jones,79,230,Freshman
Holy Cross,Andrew Keister,81,235,Freshman
Holy Cross,Adam May,80,200,Sophomore
Holy Cross,Greg McCarthy,83,230,Junior
Holy Cross,Eric Meister,80,225,Sophomore
Holy Cross,Zach Paterick,74,175,Sophomore
Holy Cross,Alex Vander Baan,81,205,Junior
Holy Cross,Victor Vaval,71,170,Senior
Houston,Marcus Cousin,83,250,Junior
Houston,Dion Dowell,78,205,Senior
Houston,Kyle Hatcher,,0,
Houston,Kelvin Lewis,76,190,Sophomore
Houston,Marcus Malone,77,215,Senior
Houston,Horace McGloster,79,205,Freshman
Houston,Rob McKiver,75,190,Senior
Houston,Nick Mosley,81,217,Sophomore
Houston,Yan Moukoury,79,213,Freshman
Houston,Zamal Nixon,73,170,Freshman
Houston,Brockeith Pane,74,195,Freshman
Houston,Lanny Smith,75,194,Senior
Houston,Tafari Toney,80,241,Senior
Houston,DaShaun Williams,75,200,Junior
Houston Baptist,Kevin Amend,,0,
Houston Baptist,Joe Atang,,0,
Houston Baptist,Andy Dillon,,0,
Houston Baptist,Jeremy Havard,,0,
Houston Baptist,Fred Hinnenkamp,,0,
Houston Baptist,Demetrus Judge,,0,
Houston Baptist,Sean Morris,,0,
Houston Baptist,Timir Patel,,0,
Houston Baptist,Jeremiah Pojah,,0,
Houston Baptist,Andrew Puzyk,,0,
Houston Baptist,Jimmy Sanders,,0,
Houston Baptist,Baron Sauls,,0,
Houston Baptist,Ricky Simon,,0,
Houston Baptist,Gordon Watt,,0,
Houston Baptist,Emanuel Willis,,0,
Howard,Nate Cooper,80,220,Sophomore
Howard,Dominique Davis,71,177,Junior
Howard,Randy Hampton,77,190,Junior
Howard,Julius Hearn,72,185,Sophomore
Howard,Paul Kirkpatrick,81,220,Sophomore
Howard,Theo Livingston,74,185,Junior
Howard,Kandi Mukole,80,215,Sophomore
Howard,Eugene Myatt,77,210,Junior
Howard,Kyle Riley,75,180,Freshman
Howard,Jeron Smith,77,205,Senior
Howard,Anthony Thomas,78,205,Freshman
Howard,Torrance Timothy,77,185,Freshman
Howard,Adam Walker,80,205,Freshman
Howard,Curtis White,76,195,Sophomore
Idaho,Luis Augusto,80,245,Junior
Idaho,Jordan Brooks,75,195,Junior
Idaho,Barrett Brown,69,170,Freshman
Idaho,Brandon Brown,73,205,Junior
Idaho,Michael Crowell,79,210,Senior
Idaho,Mike Hall,72,205,Junior
Idaho,Mac Hopson,74,175,Junior
Idaho,Sterling Jackson,74,185,Freshman
Idaho,Clyde Johnson,79,205,Senior
Idaho,Mike Kale,80,240,Junior
Idaho,Trevor Morris,76,182,Junior
Idaho,Darin Nagle,82,221,Senior
Idaho,Terrence Simmons,75,170,Junior
Idaho,Sebastien Taulbee,82,255,Junior
Idaho,Phillip Thomas,80,250,Freshman
Idaho State,Steve Anderson,79,210,Freshman
Idaho State,Donnie Carson,74,195,Sophomore
Idaho State,Robert Crompton,,0,
Idaho State,Rich Jackson,72,205,Junior
Idaho State,Austin Kilpatrick,78,205,Sophomore
Idaho State,Logan Kinghorn,77,215,Senior
Idaho State,Scooter Maye,71,165,Junior
Idaho State,Demetrius Monroe,80,200,Sophomore
Idaho State,Amorrow Morgan,77,210,Sophomore
Idaho State,Cory O'Brien,76,230,Senior
Idaho State,Lucas Steijn,83,240,Junior
Idaho State,Matt Stucki,78,210,Junior
Idaho State,Chron Tatum,80,220,Sophomore
Idaho State,Tom Taylor,83,220,Freshman
Illinois,Rodney Alexander,79,225,Junior
Illinois,Calvin Brock,77,200,Junior
Illinois,Brian Carlwell,,0,
Illinois,Bill Cole,81,210,Freshman
Illinois,Mike Davis,81,195,Freshman
Illinois,Chester Frazier,74,190,Junior
Illinois,Chris Hicks,74,195,Senior
Illinois,Steve Holdren,77,200,Junior
Illinois,Jeff Jordan,73,185,Freshman
Illinois,Alex Legion,77,195,Freshman
Illinois,Demetri McCamey,75,205,Freshman
Illinois,Trent Meacham,74,195,Junior
Illinois,Shaun Pruitt,82,245,Senior
Illinois,Brian Randle,80,220,Senior
Illinois,Richard Semrau,81,235,Freshman
Illinois,Jamar Smith,75,185,Junior
Illinois,Mike Tisdale,85,215,Freshman
Illinois State,Levi Dyer,83,240,Senior
Illinois State,Osiris Eldridge,75,190,Sophomore
Illinois State,Emmanuel Holloway,74,190,Junior
Illinois State,Brandon Holtz,76,185,Junior
Illinois State,Dom Johnson,72,185,Senior
Illinois State,Julius Moor,75,185,Senior
Illinois State,Dinma Odiakosa,80,240,Sophomore
Illinois State,Sead Odzic,75,192,Sophomore
Illinois State,Boo Richardson,68,160,Senior
Illinois State,Alex Rubin,73,185,Freshman
Illinois State,Brandon Sampay,80,255,Junior
Illinois State,Anthony Slack,79,210,Senior
Illinois State,Mike Vandello,79,220,Junior
Indiana,Adam Ahlfeld,72,183,Senior
Indiana,Armon Bassett,73,176,Sophomore
Indiana,Jordan Crawford,76,195,Freshman
Indiana,Jamarcus Ellis,77,200,Junior
Indiana,Brett Finkelmeier,72,170,Freshman
Indiana,Eric Gordon,76,215,Freshman
Indiana,Eli Holman,81,210,Freshman
Indiana,Brandon McGee,79,220,Freshman
Indiana,A.J. Ratliff,,0,
