Team,Player,Height,Weight,Age
Alabama A&M,Justan Banks,84,215,Freshman
Alabama A&M,Chris Burks,80,250,Freshman
Alabama A&M,Casey Cantey,77,190,Junior
Alabama A&M,Jeremy Crutcher,68,160,Freshman
Alabama A&M,Jabari DeShields,70,160,Senior
Alabama A&M,Brandon Ellis,75,190,Freshman
Alabama A&M,Cornelius Hester,75,185,Senior
Alabama A&M,Jerome Hunter,82,230,Freshman
Alabama A&M,Jonathan Inman,77,225,Senior
Alabama A&M,Desmond Jackson,73,195,Senior
Alabama A&M,Eugene Johnson,76,180,Freshman
Alabama A&M,Marcus Lee,73,180,Sophomore
Alabama A&M,Jose Long,77,205,Freshman
Alabama A&M,Reginald Martin,78,210,Freshman
Alabama A&M,Reggie Porter,69,150,Senior
Alabama A&M,Demarquelle Tabb,77,210,Freshman
Alabama A&M,Joe Williams,77,190,Freshman
Alabama State,Shareif Adamu,79,200,Freshman
Alabama State,Francis Aihe,81,200,Senior
Alabama State,Stephawn Brown,76,190,Freshman
Alabama State,Tramaine Butler,74,189,Junior
Alabama State,Patrick Davis,82,210,Junior
Alabama State,Broderick Day,77,175,Freshman
Alabama State,Chris Duncan,80,200,Senior
Alabama State,Dwyane Harvey,73,185,Freshman
Alabama State,Jordan Jefferson,78,200,Freshman
Alabama State,Ivan Johnson,76,200,Junior
Alabama State,Nicholas Johnson,80,210,Freshman
Alabama State,Nigel Jones,77,180,Junior
Alabama State,Jeff Middlebrooks,72,170,Junior
Alabama State,Tramayne Moorer,77,220,Senior
Alabama State,Kaylim Noel,76,185,Freshman
Alabama State,Robert Sanders,78,220,Senior
Alabama State,Adrian Spellman,80,270,Sophomore
Alabama State,A.J. Spencer,74,185,Senior
Alabama State,Kenderek Washington,76,185,Junior
Alabama State,Ryan Watts,73,170,Freshman
Alabama State,Ivory White,76,175,Junior
Alabama State,Larry Williams,74,170,Senior
Albany,Billy Allen,78,210,Junior
Albany,Tim Ambrose,72,220,Senior
Albany,Logan Aronhalt,75,210,Sophomore
Albany,Mike Black,72,175,Sophomore
Albany,Luke Devlin,80,235,Freshman
Albany,Theo Hatcher,70,170,Junior
Albany,Jacob Iati,70,170,Sophomore
Albany,Jake Lindfors,82,240,Sophomore
Albany,Blake Metcalf,81,250,Sophomore
Albany,Russell Moore,75,200,Junior
Albany,John Puk,82,225,Freshman
Albany,Derrek Tartt,75,175,Freshman
Albany,Fran Urli,80,225,Senior
Albany,Ralph Watts,77,195,Freshman
Alcorn State,Marquiz Baker,74,195,Junior
Alcorn State,Willis Brownlee,76,222,Junior
Alcorn State,Chris Davenport,78,235,Junior
Alcorn State,Tony Eackles Jr,74,195,Sophomore
Alcorn State,Ian Francis,80,189,Sophomore
Alcorn State,Shauvanta Ingram,75,180,Sophomore
Alcorn State,Darien Johnson,76,200,Freshman
Alcorn State,Michael Martin,80,200,Sophomore
Alcorn State,Kendrick McDonald,70,165,Junior
Alcorn State,Jamar Ragland,77,185,Sophomore
Alcorn State,Jeremy Richards,69,162,Freshman
Alcorn State,Korey Sanders,80,225,Freshman
Alcorn State,Alex Savannah,71,178,Junior
Alcorn State,Keith Searcy,76,172,Sophomore
Alcorn State,Michael Starks,80,211,Sophomore
American University,Mike Bersch,78,205,Sophomore
American University,Jordan Borucki,75,180,Sophomore
American University,Troy Brewer,77,175,Junior
American University,Daniel Fisher,79,220,Sophomore
American University,Warren Flood Jr.,74,200,Sophomore
American University,Riley Grafft,83,200,Junior
American University,Nick Hendra,75,205,Senior
American University,Joe Hill,74,190,Junior
American University,Charles Hinkle,77,210,Junior
American University,Blake Jolivette,71,170,Sophomore
American University,Stephen Lumpkins,80,225,Junior
American University,Steve Luptak,75,185,Senior
American University,Simon McCormack,76,185,Junior
American University,Vlad Moldoveanu,81,215,Senior
American University,Daniel Munoz,73,175,Sophomore
American University,Wayne Simon II,70,160,Freshman
American University,Tony Wroblicky,82,220,Freshman
Appalachian State,J.R. Archer,75,205,Senior
Appalachian State,Jeremi Booth,77,205,Senior
Appalachian State,Anthony Breeze,77,230,Junior
Appalachian State,Isaac Butts,82,285,Senior
Appalachian State,Omar Carter,77,220,Junior
Appalachian State,Petey Hausley,78,245,Junior
Appalachian State,Nathan Healy,79,210,Sophomore
Appalachian State,Ryan Kilmartin,76,200,Sophomore
Appalachian State,Jacob Lail,80,215,Junior
Appalachian State,Josh Nirenberg,81,265,Sophomore
Appalachian State,Brian Okam,84,245,Sophomore
Appalachian State,Griffin Shaw,72,175,Freshman
Appalachian State,Donald Sims,73,170,Senior
Appalachian State,Anthony Thomas,78,195,Freshman
Appalachian State,G.J. Vilarino,73,175,Freshman
Appalachian State,Andre Williamson,79,225,Junior
Appalachian State,Mitch Woods,75,195,Freshman
Appalachian State,Marcus Wright,73,190,Junior
Arizona,Robert Arvizu,72,185,Freshman
Arizona,Daniel Bejarano,76,205,Freshman
Arizona,Kyle Fogg,75,185,Junior
Arizona,Solomon Hill,78,230,Sophomore
Arizona,Jamelle Horne,79,215,Senior
Arizona,Alex Jacobson,84,245,Junior
Arizona,Lamont Jones,72,200,Sophomore
Arizona,Brendon Lavender,77,205,Junior
Arizona,Jordin Mayes,74,170,Freshman
Arizona,Kyryl Natyazhko,82,255,Sophomore
Arizona,Kevin Parrom,78,205,Sophomore
Arizona,Jesse Perry,79,210,Junior
Arizona,Max Wiepking,78,193,Sophomore
Arizona,Derrick Williams,80,235,Sophomore
Arizona,Dondre Wise,73,215,Junior
Arizona State,Ty Abbott,75,207,Senior
Arizona State,Michael Atwater,77,189,Freshman
Arizona State,Jordan Bachynski,86,245,Freshman
Arizona State,Adam Boone,77,200,Freshman
Arizona State,Kyle Cain,79,210,Freshman
Arizona State,Chanse Creekmur,77,216,Freshman
Arizona State,Brandon Dunson,73,181,Junior
Arizona State,Carrick Felix,78,196,Sophomore
Arizona State,Corey Hawkins,73,210,Freshman
Arizona State,Marcus Jackson,73,190,Sophomore
Arizona State,Keala King,77,210,Freshman
Arizona State,Rihards Kuksiks,78,210,Senior
Arizona State,Trent Lockett,76,210,Sophomore
Arizona State,Jamelle McMillan,74,180,Senior
Arizona State,Ruslan Pateev,84,249,Sophomore
Arizona State,David Whitmore,78,215,Freshman
Arizona State,William Young,69,165,Freshman
Arkansas,Marcus Britt,75,198,Senior
Arkansas,Glenn Bryant,79,190,Sophomore
Arkansas,Rotnei Clarke,72,184,Junior
Arkansas,Jemal Farmer,77,213,Senior
Arkansas,Kikko Haydar,71,170,Freshman
Arkansas,Delvon Johnson,81,220,Senior
Arkansas,Nick Mason,70,160,Junior
Arkansas,Julysses Nobles,73,170,Sophomore
Arkansas,Jeff Peterson,72,192,Junior
Arkansas,Marshawn Powell,79,220,Sophomore
Arkansas,Michael Sanchez,80,236,Junior
Arkansas,Rickey Scott,75,195,Freshman
Arkansas,Mardracus Wade,74,170,Freshman
Arkansas,Marvell Waithe,81,216,Junior
Arkansas State,Martavius Adams,80,255,Junior
Arkansas State,Rashad Allison,73,175,Senior
Arkansas State,Donald Boone,76,205,Senior
Arkansas State,Kinley Branch,78,205,Freshman
Arkansas State,Daniel Bryant,70,170,Junior
Arkansas State,Spencer Caraway,76,175,Freshman
Arkansas State,Trey Finn,74,205,Sophomore
Arkansas State,Malcoln Kirkland,80,230,Junior
Arkansas State,Brandon Peterson,79,205,Sophomore
Arkansas State,Chano Rashiduddin,81,260,Junior
Arkansas State,Adam Sterrenberg,75,175,Sophomore
Arkansas State,Jeremy Thomas,77,200,Senior
Arkansas State,Ed Townsel,72,170,Freshman
Arkansas-Little Rock,Derrick Bails,81,265,Senior
Arkansas-Little Rock,Soloman Bozeman,72,183,Senior
Arkansas-Little Rock,Alex Garcia-Mendoza,75,205,Senior
Arkansas-Little Rock,Chuck Guy,70,164,Freshman
Arkansas-Little Rock,Courtney Jackson,78,221,Junior
Arkansas-Little Rock,Eric Kibi,78,221,Junior
Arkansas-Little Rock,Gus Leeper,81,229,Freshman
Arkansas-Little Rock,Marlon Louzeiro,79,241,Junior
Arkansas-Little Rock,Matt Mouzy,72,190,Senior
Arkansas-Little Rock,Logan Quinn,70,168,Freshman
Arkansas-Little Rock,Reggie Sonnier,75,181,Freshman
Arkansas-Little Rock,Tramar Sutherland,75,199,Junior
Arkansas-Little Rock,Montrell Thornton,79,240,Senior
Arkansas-Little Rock,D`Andre Williams,70,156,Junior
Arkansas-Pine Bluff,Daniel Broughton,80,220,Freshman
Arkansas-Pine Bluff,Shamus Ferguson,82,265,Junior
Arkansas-Pine Bluff,Clay Johnson,70,165,Junior
Arkansas-Pine Bluff,Anthony Jones,78,240,Freshman
Arkansas-Pine Bluff,Terrell Kennedy,78,250,Junior
Arkansas-Pine Bluff,Gavin Montgomery,78,200,Junior
Arkansas-Pine Bluff,Dominic Moore,82,205,Senior
Arkansas-Pine Bluff,Marcel Mosley,71,160,Freshman
Arkansas-Pine Bluff,Antonio Ootsey,73,180,Senior
Arkansas-Pine Bluff,Ricky Parks,74,250,Senior
Arkansas-Pine Bluff,Keith Ross,75,175,Freshman
Arkansas-Pine Bluff,Demetrius Smith,73,170,Junior
Arkansas-Pine Bluff,Allen Smith,70,170,Senior
Arkansas-Pine Bluff,Savalance Townsend,74,160,Junior
Arkansas-Pine Bluff,Lavoris Weathers,80,230,Junior
Army,Joe Clark,80,235,Junior
Army,Ella Ellis,77,187,Sophomore
Army,Alex Godette,71,173,Freshman
Army,Pat Harris,78,236,Junior
Army,Nathan Hedgecock,74,195,Senior
Army,Jeremy Hence,75,205,Senior
Army,Josh Herbeck,74,193,Freshman
Army,Brian Hornstein,82,204,Freshman
Army,Josh Johnson,77,207,Junior
Army,Cartavious Kincade,74,192,Freshman
Army,Mitch McDonald,67,164,Senior
Army,C.J. McElrath,72,187,Sophomore
Army,Jason Pancoe,73,164,Sophomore
Army,Zach Ricketts,79,191,Sophomore
Army,Julian Simmons,71,187,Junior
Army,Jordan Springer,78,220,Sophomore
Army,Andrew Stire,79,227,Freshman
Army,Chris Welker,75,208,Freshman
Army,Eric Wilde,76,180,Freshman
Auburn,Ty Armstrong,81,220,Sophomore
Auburn,Rob Chubb,82,222,Sophomore
Auburn,Chris Denson,74,180,Freshman
Auburn,Jake Drum,77,215,Junior
Auburn,Adrian Forbes,80,230,Junior
Auburn,Kenny Gabriel,80,190,Junior
Auburn,Josh Langford,79,207,Freshman
Auburn,Andre Malone,77,210,Sophomore
Auburn,Tony Neysmith,77,205,Junior
Auburn,Allen Payne,78,205,Freshman
Auburn,Earnest Ross,77,215,Sophomore
Auburn,Dylan Spencer,76,190,Sophomore
Auburn,Frankie Sullivan,73,195,Junior
Auburn,Josh Wallace,70,160,Sophomore
Auburn,Varez Ward,74,192,Sophomore
Austin Peay,Melvin Baker,79,215,Junior
Austin Peay,Justin Blake,75,190,Sophomore
Austin Peay,Caleb Brown,72,170,Senior
Austin Peay,Tyrone Caldwell,72,170,Junior
Austin Peay,Anthony Campbell,78,185,Junior
Austin Peay,TyShwan Edmondson,76,175,Junior
Austin Peay,John Fraley,80,220,Junior
Austin Peay,Thomas Greer,77,180,Freshman
Austin Peay,Joe Harms,79,215,Freshman
Austin Peay,Matt Hasse,81,225,Freshman
Austin Peay,Josh Terry,77,200,Junior
Austin Peay,Will Triggs,78,230,Freshman
Austin Peay,Marcel Williams,78,235,Junior
Austin Peay,Alton Williams,75,190,Freshman
Ball State,Jesse Berry,73,170,Freshman
Ball State,Chris Bond,76,190,Freshman
Ball State,Jay Copeland,79,235,Freshman
Ball State,Randy Davis,71,180,Junior
Ball State,Zach Fields,82,270,Sophomore
Ball State,John Green,75,180,Sophomore
Ball State,Franklin Henderson,76,185,Junior
Ball State,Mo Hubbard,78,216,Junior
Ball State,Jarrod Jones,81,230,Junior
Ball State,Matt Kamieniecki,79,210,Freshman
Ball State,Tyler Koch,76,190,Sophomore
Ball State,Malik Perry,76,240,Senior
Ball State,Tyrae Robinson,74,185,Freshman
Ball State,Jauwan Scaife,74,190,Sophomore
Ball State,Pierre Sneed,76,200,Junior
Ball State,Adrian Tucker,,0,
Baylor,Quincy Acy,79,225,Junior
Baylor,Nolan Dennis,77,185,Sophomore
Baylor,LaceDarius Dunn,76,205,Senior
Baylor,Fred Ellis,78,215,Junior
Baylor,Brady Heslip,74,190,Sophomore
Baylor,Cory Jefferson,81,200,Sophomore
Baylor,Anthony Jones,82,190,Junior
Baylor,Perry Jones III,83,235,Freshman
Baylor,Stargell Love,75,175,Freshman
Baylor,J`mison Morgan,83,265,Junior
Baylor,Jacob Neubert,77,190,Sophomore
Baylor,Levi Norwood,73,180,Freshman
Baylor,Dragan Sekelja,84,265,Sophomore
Baylor,A.J. Walton,73,185,Sophomore
Belmont,Brandon Baker,78,220,Sophomore
Belmont,Adam Barnes,74,190,Sophomore
Belmont,Jordan Campbell,77,210,Senior
Belmont,Reece Chamberlain,73,175,Freshman
Belmont,Ian Clark,75,175,Sophomore
Belmont,Drew Hanlen,71,180,Junior
Belmont,Mick Hedgepeth,81,235,Junior
Belmont,Jon House,78,215,Senior
Belmont,Blake Jenkins,79,200,Freshman
Belmont,Kerron Johnson,73,175,Sophomore
Belmont,Chad Lang,83,275,Freshman
Belmont,J.J. Mann,78,210,Freshman
Belmont,Holden Mobley,75,200,Freshman
Belmont,Trevor Noack,79,240,Sophomore
Belmont,Jonny Rice,72,165,Junior
Belmont,Scott Saunders,82,250,Junior
Bethune-Cookman,Albert Abrahams,81,320,Senior
Bethune-Cookman,Jarvoris Bryant,78,200,Sophomore
Bethune-Cookman,Kevin Dukes,69,155,Sophomore
Bethune-Cookman,Stanley Elliott,75,160,Junior
Bethune-Cookman,Garrius Holloman,78,210,Junior
Bethune-Cookman,Dion Hudson,70,185,Freshman
Bethune-Cookman,Raymond McAfee,79,195,Freshman
Bethune-Cookman,Aric Miller,75,185,Sophomore
Bethune-Cookman,C.J. Reed,75,175,Junior
Bethune-Cookman,Alexander Starling,78,205,Senior
Bethune-Cookman,Mikel Trapp,74,185,Freshman
Binghamton,K.J. Brown,73,180,Freshman
Binghamton,Moussa Camara,77,185,Senior
Binghamton,Jimmy Gray,72,170,Sophomore
Binghamton,Mahamoud Jabbi,79,180,Senior
Binghamton,Taylor Johnston,79,205,Sophomore
Binghamton,Chretien Lukusa,74,215,Senior
Binghamton,Robert Mansell,76,190,Freshman
Binghamton,Alex Ogundadegbe,80,235,Freshman
Binghamton,Preston Pena,72,205,Senior
Binghamton,Javon Ralling,75,190,Freshman
Binghamton,Kyrie Sutton,81,240,Junior
Binghamton,Greer Wright,79,215,Senior
Boise State,La`Shard Anderson,73,170,Senior
Boise State,Robert Arnold,78,170,Senior
Boise State,Thomas Bropleh,77,203,Freshman
Boise State,Jeff Elorriaga,74,180,Freshman
Boise State,Sam Hicks,81,259,Freshman
Boise State,G.A. Hill,68,140,Freshman
Boise State,Sean Imadiyi,79,207,Senior
Boise State,Daequon Montreal,79,229,Senior
Boise State,Zack Moritz,83,245,Senior
Boise State,Tre Nichols,72,195,Junior
Boise State,Paul Noonan,79,214,Senior
Boise State,Isaac Oeltjen,84,224,Freshman
Boise State,Westly Perryman,75,183,Junior
Boise State,Justin Salzwedel,74,184,Senior
Boise State,Ryan Watkins,80,247,Freshman
Boise State,Drew Wiley,79,215,Junior
Boston College,John Cahill,73,170,Senior
Boston College,Cortney Dunn,80,238,Senior
Boston College,Dallas Elmore,77,210,Junior
Boston College,Matt Humphrey,77,185,Junior
Boston College,Reggie Jackson,75,208,Junior
Boston College,Chris Kowalski,78,240,Senior
Boston College,Nick Mosakowski,73,187,Senior
Boston College,Gabriel Moton,74,170,Freshman
Boston College,Biko Paris,73,194,Senior
Boston College,Corey Raji,78,218,Senior
Boston College,Peter Rehnquist,76,210,Junior
Boston College,Danny Rubin,78,170,Freshman
Boston College,Josh Southern,82,263,Senior
Boston College,Joe Trapani,80,232,Senior
Boston University,Henry Gaskins,69,145,Freshman
Boston University,Matt Griffin,70,180,Junior
Boston University,Patrick Hazel,78,220,Junior
Boston University,John Holland,77,205,Senior
Boston University,D.J. Irving,72,165,Freshman
Boston University,Chris Kurz,80,210,Junior
Boston University,Dom Morris,79,240,Freshman
Boston University,Jake O`Brien,80,220,Junior
Boston University,Darryl Partin,78,190,Junior
Boston University,Jeff Pelage,80,240,Junior
Boston University,Mat Piotrowski,85,265,Freshman
Boston University,Travis Robinson,77,190,Freshman
Boston University,Mike Terry Jr.,72,180,Freshman
Boston University,Malik Thomas,79,190,Freshman
Bowling Green,Cameron Black,82,230,Freshman
Bowling Green,Dee Brown,75,190,Junior
Bowling Green,A`uston Calhoun,79,234,Sophomore
Bowling Green,Jordon Crawford,66,143,Sophomore
Bowling Green,Mike Dabney,80,200,Senior
Bowling Green,James Erger,78,200,Sophomore
Bowling Green,Anthony Henderson,73,175,Freshman
Bowling Green,Joe Jakubowski,74,191,Senior
Bowling Green,Luke Kraus,74,200,Sophomore
Bowling Green,Danny McElroy,80,198,Sophomore
Bowling Green,Torian Oglesby,79,200,Junior
Bowling Green,Wiley Roberts,67,140,Senior
Bowling Green,Craig Sealey,78,200,Freshman
Bowling Green,Scott Thomas,79,205,Junior
Bradley,Taylor Brown,78,225,Junior
Bradley,Andrew Davis,82,220,Freshman
Bradley,Dodie Dunson,75,210,Senior
Bradley,Jake Eastman,77,210,Sophomore
Bradley,Will Egolf,81,239,Junior
Bradley,Aaron Ganson,70,165,Sophomore
Bradley,Milos Knezevic,80,225,Sophomore
Bradley,Walt Lemon Jr.,75,185,Freshman
Bradley,Sam Maniscalco,72,176,Senior
Bradley,Jordan Prosser,81,240,Freshman
Bradley,Dyricus Simms-Edwards,75,205,Sophomore
Bradley,Anthony Thompson,82,232,Junior
Bradley,Andrew Warren,78,210,Senior
Bradley,Charonn Woods,71,175,Sophomore
Brigham Young,Charles Abouo,77,215,Junior
Brigham Young,James Anderson,82,240,Junior
Brigham Young,Kyle Collinsworth,78,210,Freshman
Brigham Young,Chris Collinsworth,81,235,Sophomore
Brigham Young,Brandon Davies,81,235,Sophomore
Brigham Young,Jackson Emery,75,190,Senior
Brigham Young,Jimmer Fredette,74,195,Senior
Brigham Young,Noah Hartsock,80,230,Junior
Brigham Young,Logan Magnusson,78,210,Senior
Brigham Young,Nick Martineau,72,170,Sophomore
Brigham Young,Stephen Rogers,80,195,Sophomore
Brigham Young,Anson Winder,75,195,Freshman
Brigham Young,Brock Zylstra,78,210,Sophomore
Brown,Stephen Albrecht,75,175,Sophomore
Brown,Josh Biber,77,210,Freshman
Brown,Tucker Halpern,80,220,Sophomore
Brown,Hakeem Harris,72,190,Freshman
Brown,Garrett Leffelman,76,210,Senior
Brown,Andrew McCarthy,80,210,Sophomore
Brown,Sean McGonagill,73,180,Freshman
Brown,Tyler Ponticelli,80,215,Sophomore
Brown,Matt Sullivan,78,205,Sophomore
Brown,Peter Sullivan,77,215,Senior
Brown,Chris Taylor,80,225,Senior
Brown,Dockery Walker,79,215,Freshman
Brown,Adrian Williams,73,180,Senior
Bryant,Daniel Calandrillo,75,195,Sophomore
Bryant,Michael Chroney,74,190,Senior
Bryant,Frankie Dobbs,75,185,Sophomore
Bryant,Alex Francis,78,205,Freshman
Bryant,Cecil Gresham,77,205,Senior
Bryant,Jordan Harris,74,200,Freshman
Bryant,Alex Herzing,84,250,Freshman
Bryant,Raphael Jordan,73,185,Sophomore
Bryant,Vladyslav Kondratyev,80,225,Sophomore
Bryant,Barry Latham,76,195,Senior
Bryant,Matthew Lee,74,180,Freshman
Bryant,Papa Lo,81,215,Junior
Bryant,Corey Maynard,75,185,Freshman
Bryant,Tim McKinney,77,205,Freshman
Bryant,Claybrin McMath,80,210,Sophomore
Bryant,Troy Robinson,78,190,Freshman
Bryant,Erick Smith,75,180,Sophomore
Bucknell,Enoch Andoh,80,251,Junior
Bucknell,Cameron Ayers,77,200,Freshman
Bucknell,G.W. Boon,76,215,Senior
Bucknell,Ben Brackney,76,195,Freshman
Bucknell,Bryan Cohen,77,199,Junior
Bucknell,Brian Fitzpatrick,79,225,Sophomore
Bucknell,Ryan Hill,74,185,Freshman
Bucknell,Bryson Johnson,73,181,Sophomore
Bucknell,Colin Klebon,80,220,Sophomore
Bucknell,Probese Leo,80,226,Junior
Bucknell,Mike Muscala,82,223,Sophomore
Bucknell,Darryl Shazier,72,178,Senior
Bucknell,Stephen Tyree,75,188,Senior
Bucknell,Joe Willman,78,201,Sophomore
Buffalo,Jawaan Alston,80,225,Senior
Buffalo,Dave Barnett,77,200,Junior
Buffalo,Mike Clifford,79,245,Sophomore
Buffalo,Cameron Downing,81,255,Freshman
Buffalo,Zach Filzen,75,190,Junior
Buffalo,Javon McCrea,78,245,Freshman
Buffalo,Byron Mulkey,72,175,Senior
Buffalo,Auraum Nuiriankh,77,195,Freshman
Buffalo,Jarod Oldham,75,185,Freshman
Buffalo,Corey Raley-Ross,75,185,Freshman
Buffalo,Titus Robinson,79,210,Junior
Buffalo,Tony Watson II,74,180,Sophomore
Buffalo,Mitchell Watt,82,215,Junior
Buffalo,Derek Wolfey,79,230,Sophomore
Butler,Alex Anglin,77,177,Senior
Butler,Garrett Butcher,79,209,Junior
Butler,Erik Fromm,81,220,Freshman
Butler,Zach Hahn,73,176,Senior
Butler,Chrishawn Hopkins,73,165,Freshman
Butler,Matt Howard,80,230,Senior
Butler,Emerson Kampen,81,189,Sophomore
Butler,Grant Leiendecker,77,182,Senior
Butler,Shelvin Mack,75,215,Junior
Butler,Khyle Marshall,79,210,Freshman
Butler,Ronald Nored,72,174,Junior
Butler,Andrew Smith,83,239,Sophomore
Butler,Chase Stigall,76,195,Sophomore
Butler,Shawn Vanzant,72,172,Senior
Cal Poly,Will Donahue,80,265,Junior
Cal Poly,Ben Eisenhardt,82,215,Freshman
Cal Poly,Chris Eversley,78,210,Freshman
Cal Poly,Amaurys Fermin,75,210,Junior
Cal Poly,David Hanson,77,195,Junior
Cal Poly,Jamal Johnson,72,175,Freshman
Cal Poly,Ben Kelly,79,175,Freshman
Cal Poly,Jordan Lewis,77,215,Junior
Cal Poly,Shawn Lewis,76,210,Senior
Cal Poly,Maliik Love,75,205,Freshman
Cal Poly,Kyle Odister,72,165,Sophomore
Cal Poly,Chris O`Brien,76,205,Sophomore
Cal Poly,Ryan Pembleton,82,210,Freshman
Cal Poly,Dylan Royer,74,185,Sophomore
Cal Poly,Will Taylor,78,240,Senior
Cal Poly,Matt Titchenal,75,175,Junior
Cal Poly,Drake U`u,77,210,Sophomore
Cal State Bakersfield,James Albright,78,212,Sophomore
Cal State Bakersfield,Lance Bailey,74,195,Freshman
Cal State Bakersfield,Reynaul Baker,74,175,Freshman
Cal State Bakersfield,Donavan Bragg,75,196,Senior
Cal State Bakersfield,Cory Brown,82,223,Senior
Cal State Bakersfield,Stephon Carter,75,180,Sophomore
Cal State Bakersfield,Robert Hayes,70,186,Junior
Cal State Bakersfield,Alex Johnson,70,170,Junior
Cal State Bakersfield,Donald Johnson,80,215,Junior
Cal State Bakersfield,Kregg Jones,80,235,Freshman
Cal State Bakersfield,Cody Kale,75,190,Freshman
Cal State Bakersfield,Ivan Matip,75,205,Freshman
Cal State Bakersfield,De`Aundray Robinson,77,210,Freshman
Cal State Bakersfield,Rashad Savage,78,220,Junior
Cal State Fullerton,Omondi Amoke,79,225,Junior
Cal State Fullerton,Orlando Brown,73,175,Junior
Cal State Fullerton,Orane Chin,79,195,Junior
Cal State Fullerton,Chris Collins,76,185,Freshman
Cal State Fullerton,Abraham Granados,69,160,Freshman
Cal State Fullerton,Roger Guardia,76,185,Senior
Cal State Fullerton,Andre Hardy,78,230,Junior
Cal State Fullerton,Jer`Vaughn Johnson,78,240,Senior
Cal State Fullerton,Steve Jurich,79,230,Junior
Cal State Fullerton,Sedric Martin,78,255,Junior
Cal State Fullerton,Devon Peltier,71,185,Senior
Cal State Fullerton,D.J. Seeley,76,195,Junior
Cal State Fullerton,Isiah Umipig,73,180,Freshman
Cal State Fullerton,Kwame Vaughn,75,195,Junior
Cal State Fullerton,Perry Webster,73,195,Junior
Cal State Fullerton,Eric Williams,75,185,Senior
Cal State Northridge,Raymond Cody,77,190,Senior
Cal State Northridge,Lenny Daniel,80,205,Senior
Cal State Northridge,Frankie Eteuati,82,185,Freshman
Cal State Northridge,Josh Greene,72,175,Freshman
Cal State Northridge,John Hayward-Mayhew,80,220,Junior
Cal State Northridge,Aaron Henson,78,230,Senior
Cal State Northridge,Stephan Hicks,77,180,Freshman
Cal State Northridge,Thomas Jacobs,79,205,Freshman
Cal State Northridge,Allen Jiles IV,76,190,Freshman
Cal State Northridge,Michael Lizarraga,79,230,Senior
Cal State Northridge,Dathan Lyles,71,175,Senior
Cal State Northridge,Vinnie McGhee,70,165,Junior
Cal State Northridge,Rashaun McLemore,77,205,Senior
Cal State Northridge,Jordan Mitchell,80,185,Freshman
Cal State Northridge,Aqeel Quinn,76,190,Freshman
Cal State Northridge,Bryce Smith,77,205,Sophomore
Cal State Northridge,Lonnie Watson,76,190,Freshman
California,Bak Bak,81,210,Sophomore
California,Nigel Carter,76,205,Junior
California,Justin Cobbs,75,190,Sophomore
California,Allen Crabbe,78,205,Freshman
California,Gary Franklin,74,195,Freshman
California,Jorge Gutierrez,75,195,Junior
California,Harper Kamp,80,250,Junior
California,Emerson Murray,75,195,Freshman
